"institute","proj","exper","field","plot","rep","app.start","sub.period","file","treat","meas.tech","meas.tech.det","rep2","cpmid","pub.id","plot.area","lat","long","country","topo","clay","silt","sand","oc","soil.type","soil.water","soil.water.v","soil.moist","soil.ph","soil.dens","crop.res","till","man.source","man.source.det","man.bed","man.con","man.trt1","man.trt2","man.stor","man.dm","man.vs","man.tkn","man.tan","man.tic","man.ua","man.vfa","man.ph","app.end","app.method","app.rate","app.rate.unit","incorp","time.incorp","man.area","dist.inj","furrow.z","furrow.w","crop","crop.z","crop.area","lai","notes.plot","row.in.file.plot","man.trt3","app.start.orig","app.end.orig","cpid","ceid","flag.plot","submitter","tan.app","e.1","e.4","e.6","e.12","e.24","e.48","e.72","e.96","e.168","e.final","e.tot","e.cum.1","e.cum.4","e.cum.6","e.cum.12","e.cum.24","e.cum.48","e.cum.72","e.cum.96","e.cum.168","e.cum.final","e.cum.tot","e.rel.1","e.rel.4","e.rel.6","e.rel.12","e.rel.24","e.rel.48","e.rel.72","e.rel.96","e.rel.168","e.rel.final","e.rel.tot","rain.1","rain.4","rain.6","rain.12","rain.24","rain.48","rain.72","rain.96","rain.168","rain.final","rain.tot","air.temp.1","air.temp.4","air.temp.6","air.temp.12","air.temp.24","air.temp.48","air.temp.72","air.temp.96","air.temp.168","air.temp.mn","soil.temp.1","soil.temp.4","soil.temp.6","soil.temp.12","soil.temp.24","soil.temp.48","soil.temp.72","soil.temp.96","soil.temp.168","soil.temp.mn","soil.temp.surf.1","soil.temp.surf.4","soil.temp.surf.6","soil.temp.surf.12","soil.temp.surf.24","soil.temp.surf.48","soil.temp.surf.72","soil.temp.surf.96","soil.temp.surf.168","soil.temp.surf.mn","wind.1","wind.4","wind.6","wind.12","wind.24","wind.48","wind.72","wind.96","wind.168","wind.mn","wind.2m.1","wind.2m.4","wind.2m.6","wind.2m.12","wind.2m.24","wind.2m.48","wind.2m.72","wind.2m.96","wind.2m.168","wind.2m.mn","rad.1","rad.4","rad.6","rad.12","rad.24","rad.48","rad.72","rad.96","rad.168","rad.mn","rain.rate.1","rain.rate.4","rain.rate.6","rain.rate.12","rain.rate.24","rain.rate.48","rain.rate.72","rain.rate.96","rain.rate.168","rain.rate.mn","rh.1","rh.4","rh.6","rh.12","rh.24","rh.48","rh.72","rh.96","rh.168","rh.mn","first.row.in.file.int","last.row.in.file.int","n.ints","dt1","j.rel1","j.NH31","dt.min","dt.max","ct.min","ct.max","t.start.p","t.end.p","air.temp.z","soil.temp.z","wind.z","wind.loc","far.loc","pub.info","soil.type2","exper2","acid","meas.tech.orig","meas.tech2","crop.orig","man.source.orig","app.method.orig","app.method2","incorp.orig","date.start","flag.int","soil.samp.z","inst","pid","pmid","eid"
"WUR","G1989-13","G1989-13","1-Hardenberg","1",NA,NA,3,"../../data-submitted/03/WUR/WUR_grass_2024.xlsx","1","IHF","IHF",NA,"D:1.I:WUR.Pr:G1989-13.F:../../data-submitted/03/WUR/WUR_grass_2024.xlsx.E:G1989-13.F:1-Hardenberg.P:1.T:1.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sand",NA,NA,NA,NA,NA,NA,NA,"dairy",NA,NA,NA,"None",NA,NA,11.2,NA,NA,3.18,NA,NA,NA,NA,NA,"bc",17.2,"t/ha","none",NA,NA,NA,NA,NA,"grass",6,NA,NA,".",5,NA,NA,NA,"D:1.I:WUR.Pr:G1989-13.F:../../data-submitted/03/WUR/WUR_grass_2024.xlsx.E:G1989-13.F:1-Hardenberg.P:1.T:1.R:NA.R2:.T:NA","D:1.I:WUR.Pr:G1989-13.E:G1989-13","","Huijsmans, Jan",54.7,6.5,11.5,12.6,12.9,13.1,14,14.1,14.9,NA,14.9,14.9,6.5,11.5,12.6,12.9,13.1,14,14.1,14.9,NA,14.9,14.9,0.119,0.211,0.23,0.237,0.239,0.255,0.257,0.272,NA,0.272,0.272,0,0,0,0,0,0,0,0,NA,0,0,6.2,9.59,9.59,11.1,9.08,9.24,9.84,9.14,8.06,8.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,2.44,2.44,2.06,1.25,2.14,1.9,1.9,2.34,2.34,2.8,2.44,2.44,2.06,1.25,2.14,1.9,1.9,2.34,2.34,500,673,673,931,476,543,630,652,650,650,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,13,9,1,0.119,6.5,1,22.4,1,96.2,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","grass","dairy","Broadcast","bc","None",NA,"",NA,214,2937,2941,606
"WUR","G1989-13","G1989-13","3-Hardenberg","3",NA,NA,3,"../../data-submitted/03/WUR/WUR_grass_2024.xlsx","3","IHF","IHF",NA,"D:1.I:WUR.Pr:G1989-13.F:../../data-submitted/03/WUR/WUR_grass_2024.xlsx.E:G1989-13.F:3-Hardenberg.P:3.T:3.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sand",NA,NA,NA,NA,NA,NA,NA,"dairy",NA,NA,NA,"None",NA,NA,11.3,NA,NA,3.28,NA,NA,NA,NA,NA,"os",26.8,"t/ha","none",NA,NA,NA,NA,NA,"grass",6,NA,NA,NA,6,NA,NA,NA,"D:1.I:WUR.Pr:G1989-13.F:../../data-submitted/03/WUR/WUR_grass_2024.xlsx.E:G1989-13.F:3-Hardenberg.P:3.T:3.R:NA.R2:.T:NA","D:1.I:WUR.Pr:G1989-13.E:G1989-13","","Huijsmans, Jan",87.9,NA,0.534,0.795,0.966,1.16,2.12,2.49,NA,NA,2.74,2.74,NA,0.534,0.795,0.966,1.16,2.12,2.49,NA,NA,2.74,2.74,NA,0.00608,0.00905,0.011,0.0132,0.0241,0.0283,NA,NA,0.0311,0.0311,NA,0,0,0,0,0,0,NA,NA,0,0,NA,9.38,9.38,11.2,9.17,9.88,9.69,8.51,8.51,8.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.53,2.53,2.06,1.21,1.72,1.71,2.23,2.23,2.23,NA,2.53,2.53,2.06,1.21,1.72,1.71,2.23,2.23,2.23,NA,632,632,867,479,783,662,627,627,627,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,22,9,1.1,0.000786,0.0691,1.1,24,1.1,93.1,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","grass","dairy","Open slot injection","os","None",NA,"",NA,214,2938,2942,606
"WUR","G1989-15","G1989-15","4-Hardenberg","4",NA,NA,3,"../../data-submitted/03/WUR/WUR_grass_2024.xlsx","4","IHF","IHF",NA,"D:1.I:WUR.Pr:G1989-15.F:../../data-submitted/03/WUR/WUR_grass_2024.xlsx.E:G1989-15.F:4-Hardenberg.P:4.T:4.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sand",NA,NA,NA,NA,NA,NA,NA,"pig",NA,NA,NA,"None",NA,NA,11.9,NA,NA,6,NA,NA,NA,7.1,NA,"bc",10,"t/ha","none",NA,NA,NA,NA,NA,"grass",6,NA,NA,NA,7,NA,NA,NA,"D:1.I:WUR.Pr:G1989-15.F:../../data-submitted/03/WUR/WUR_grass_2024.xlsx.E:G1989-15.F:4-Hardenberg.P:4.T:4.R:NA.R2:.T:NA","D:1.I:WUR.Pr:G1989-15.E:G1989-15","","Huijsmans, Jan",60,NA,11,13.1,14.3,14.9,15.2,NA,NA,NA,15.2,15.2,NA,11,13.1,14.3,14.9,15.2,NA,NA,NA,15.2,15.2,NA,0.183,0.218,0.238,0.248,0.254,NA,NA,NA,0.254,0.254,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,12.3,12.3,13.2,12.1,11,10.5,10.5,10.5,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.23,4.23,3.97,3.56,2.19,1.98,1.98,1.98,1.98,NA,4.23,4.23,3.97,3.56,2.19,1.98,1.98,1.98,1.98,NA,575,575,792,511,496,479,479,479,479,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,31,9,1.1,0.087,5.22,1.1,12,1.1,56.5,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","grass","pig","Broadcast","bc","None",NA,"",NA,214,2939,2943,607
"WUR","G1989-15","G1989-15","6-Hardenberg","6",NA,NA,3,"../../data-submitted/03/WUR/WUR_grass_2024.xlsx","6","IHF","IHF",NA,"D:1.I:WUR.Pr:G1989-15.F:../../data-submitted/03/WUR/WUR_grass_2024.xlsx.E:G1989-15.F:6-Hardenberg.P:6.T:6.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sand",NA,NA,NA,NA,NA,NA,NA,"pig",NA,NA,NA,"None",NA,NA,11,NA,NA,5.82,NA,NA,NA,7.1,NA,"os",26,"t/ha","none",NA,NA,NA,NA,NA,"grass",5.82,NA,NA,NA,8,NA,NA,NA,"D:1.I:WUR.Pr:G1989-15.F:../../data-submitted/03/WUR/WUR_grass_2024.xlsx.E:G1989-15.F:6-Hardenberg.P:6.T:6.R:NA.R2:.T:NA","D:1.I:WUR.Pr:G1989-15.E:G1989-15","","Huijsmans, Jan",151,NA,1.18,1.19,1.75,2.63,2.93,NA,NA,NA,3.01,3.01,NA,1.18,1.19,1.75,2.63,2.93,NA,NA,NA,3.01,3.01,NA,0.0078,0.00786,0.0116,0.0174,0.0193,NA,NA,NA,0.0199,0.0199,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,12,12,12.2,11.7,10.9,10.4,10.4,10.4,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.65,3.65,3.73,3.45,2.17,1.97,1.97,1.97,1.97,NA,3.65,3.65,3.73,3.45,2.17,1.97,1.97,1.97,1.97,NA,591,591,800,536,524,505,505,505,505,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,40,9,1.2,0.00216,0.327,1.2,12,1.2,56.7,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","grass","pig","Open slot injection","os","None",NA,"",NA,214,2940,2944,607
"WUR","G1989-27","G1989-27","8-Swifterbant","8",NA,NA,3,"../../data-submitted/03/WUR/WUR_grass_2024.xlsx","8","IHF","IHF",NA,"D:1.I:WUR.Pr:G1989-27.F:../../data-submitted/03/WUR/WUR_grass_2024.xlsx.E:G1989-27.F:8-Swifterbant.P:8.T:8.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"clay",NA,NA,NA,NA,NA,NA,NA,"dairy",NA,NA,NA,"None",NA,NA,9.3,NA,NA,2.76,NA,NA,NA,7.3,NA,"os",14,"t/ha","none",NA,NA,NA,NA,NA,"grass",6,NA,NA,NA,9,NA,NA,NA,"D:1.I:WUR.Pr:G1989-27.F:../../data-submitted/03/WUR/WUR_grass_2024.xlsx.E:G1989-27.F:8-Swifterbant.P:8.T:8.R:NA.R2:.T:NA","D:1.I:WUR.Pr:G1989-27.E:G1989-27","","Huijsmans, Jan",38.6,NA,1.28,1.81,2.56,3.02,3.46,3.64,NA,NA,3.65,3.65,NA,1.28,1.81,2.56,3.02,3.46,3.64,NA,NA,3.65,3.65,NA,0.033,0.0467,0.0663,0.078,0.0896,0.0943,NA,NA,0.0944,0.0944,NA,0,0,0,0,0,0,NA,NA,0,0,NA,20.1,20.1,22.4,19.2,21,22.6,22.6,22.6,22.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.24,6.24,5.5,4.84,4.45,4.06,3.61,3.61,3.61,NA,6.24,6.24,5.5,4.84,4.45,4.06,3.61,3.61,3.61,NA,912,912,1270,982,991,943,991,991,991,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,49,9,1.3,0.00932,0.36,1.3,24,1.3,93.5,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","grass","dairy","Open slot injection","os","None",NA,"",NA,214,2941,2945,608
"WUR","G1989-28","G1989-28","11-Swifterbant","11",NA,NA,3,"../../data-submitted/03/WUR/WUR_grass_2024.xlsx","11","IHF","IHF",NA,"D:1.I:WUR.Pr:G1989-28.F:../../data-submitted/03/WUR/WUR_grass_2024.xlsx.E:G1989-28.F:11-Swifterbant.P:11.T:11.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"clay",NA,NA,NA,NA,NA,NA,NA,"pig",NA,NA,NA,"None",NA,NA,10.5,NA,NA,5.34,NA,NA,NA,7.8,NA,"os",15.4,"t/ha","none",NA,NA,NA,NA,NA,"grass",6,NA,NA,NA,11,NA,NA,NA,"D:1.I:WUR.Pr:G1989-28.F:../../data-submitted/03/WUR/WUR_grass_2024.xlsx.E:G1989-28.F:11-Swifterbant.P:11.T:11.R:NA.R2:.T:NA","D:1.I:WUR.Pr:G1989-28.E:G1989-28","","Huijsmans, Jan",82.2,NA,1.72,2.12,2.21,2.32,2.91,3.47,NA,NA,4.05,4.05,NA,1.72,2.12,2.21,2.32,2.91,3.47,NA,NA,4.05,4.05,NA,0.0209,0.0258,0.0269,0.0282,0.0353,0.0422,NA,NA,0.0493,0.0493,NA,0,0,0,0,0,0,NA,NA,0,0,NA,18.9,18.9,20.2,17.1,17.1,16.6,16,16,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29,2.29,1.81,1.47,2.66,3.51,3.71,3.71,3.71,NA,2.29,2.29,1.81,1.47,2.66,3.51,3.71,3.71,3.71,NA,687,687,853,643,698,662,698,698,698,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,67,9,1.3,0.00665,0.547,1.3,24.4,1.3,93.7,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","grass","pig","Open slot injection","os","None",NA,"",NA,214,2942,2946,609
"WUR","G1989-28","G1989-28","9-Swifterbant","9",NA,NA,3,"../../data-submitted/03/WUR/WUR_grass_2024.xlsx","9","IHF","IHF",NA,"D:1.I:WUR.Pr:G1989-28.F:../../data-submitted/03/WUR/WUR_grass_2024.xlsx.E:G1989-28.F:9-Swifterbant.P:9.T:9.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"clay",NA,NA,NA,NA,NA,NA,NA,"pig",NA,NA,NA,"None",NA,NA,10.6,NA,NA,5.38,NA,NA,NA,7.8,NA,"bc",12.7,"t/ha","none",NA,NA,NA,NA,NA,"grass",6,NA,NA,NA,10,NA,NA,NA,"D:1.I:WUR.Pr:G1989-28.F:../../data-submitted/03/WUR/WUR_grass_2024.xlsx.E:G1989-28.F:9-Swifterbant.P:9.T:9.R:NA.R2:.T:NA","D:1.I:WUR.Pr:G1989-28.E:G1989-28","","Huijsmans, Jan",68.3,21.6,35.4,37.1,38.3,38.9,40.6,42,NA,NA,43.2,43.2,21.6,35.4,37.1,38.3,38.9,40.6,42,NA,NA,43.2,43.2,0.316,0.518,0.544,0.561,0.57,0.595,0.614,NA,NA,0.633,0.633,0,0,0,0,0,0,0,NA,NA,0,0,17.9,19,19,20.3,17,17,16.6,15.9,15.9,15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2.13,2.13,1.7,1.35,2.81,3.67,3.88,3.88,3.88,2,2.13,2.13,1.7,1.35,2.81,3.67,3.88,3.88,3.88,486,800,800,878,639,512,544,610,610,610,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,58,9,0.6,0.31,21.2,0.5,24.2,0.6,93.2,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","grass","pig","Broadcast","bc","None",NA,"",NA,214,2943,2947,609
"WUR","G1990-11","G1990-11","18-Duiven","18",NA,NA,3,"../../data-submitted/03/WUR/WUR_grass_2024.xlsx","18","IHF","IHF",NA,"D:1.I:WUR.Pr:G1990-11.F:../../data-submitted/03/WUR/WUR_grass_2024.xlsx.E:G1990-11.F:18-Duiven.P:18.T:18.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"clay",NA,37,NA,NA,NA,NA,NA,"dairy",NA,NA,NA,"None",NA,NA,8.54,NA,NA,3.28,NA,NA,NA,7.6,NA,"bc",16.3,"t/ha","none",NA,NA,NA,NA,NA,"grass",NA,NA,NA,NA,12,NA,NA,NA,"D:1.I:WUR.Pr:G1990-11.F:../../data-submitted/03/WUR/WUR_grass_2024.xlsx.E:G1990-11.F:18-Duiven.P:18.T:18.R:NA.R2:.T:NA","D:1.I:WUR.Pr:G1990-11.E:G1990-11","","Huijsmans, Jan",53.5,4.62,14.8,18,NA,NA,NA,NA,NA,NA,19.4,19.4,4.62,14.8,18,NA,NA,NA,NA,NA,NA,19.4,19.4,0.0864,0.277,0.337,NA,NA,NA,NA,NA,NA,0.362,0.362,0,0,0,NA,NA,NA,NA,NA,NA,0,0,4.5,6.2,7.48,8.92,8.92,8.92,8.92,8.92,8.92,8.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,2.31,2.71,2.59,2.59,2.59,2.59,2.59,2.59,2.59,1.9,2.31,2.71,2.59,2.59,2.59,2.59,2.59,2.59,2.59,211,467,649,738,738,738,738,738,738,738,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,72,5,0.5,0.0985,5.26,0.5,3.3,0.5,8.5,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","grass","dairy","Broadcast","bc","None",NA,"",NA,214,2944,2948,610
"WUR","G1990-11","G1990-11","19-Duiven","19",NA,NA,3,"../../data-submitted/03/WUR/WUR_grass_2024.xlsx","19","IHF","IHF",NA,"D:1.I:WUR.Pr:G1990-11.F:../../data-submitted/03/WUR/WUR_grass_2024.xlsx.E:G1990-11.F:19-Duiven.P:19.T:19.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"clay",NA,37,NA,NA,NA,NA,NA,"dairy",NA,NA,NA,"None",NA,NA,8.54,NA,NA,3.28,NA,NA,NA,7.6,NA,"bc",12.5,"t/ha","none",NA,NA,NA,NA,NA,"grass",NA,NA,NA,NA,13,NA,NA,NA,"D:1.I:WUR.Pr:G1990-11.F:../../data-submitted/03/WUR/WUR_grass_2024.xlsx.E:G1990-11.F:19-Duiven.P:19.T:19.R:NA.R2:.T:NA","D:1.I:WUR.Pr:G1990-11.E:G1990-11","","Huijsmans, Jan",41,4.96,14.5,16.6,NA,NA,NA,NA,NA,NA,17.3,17.3,4.96,14.5,16.6,NA,NA,NA,NA,NA,NA,17.3,17.3,0.121,0.354,0.406,NA,NA,NA,NA,NA,NA,0.423,0.423,0,0,0,NA,NA,NA,NA,NA,NA,0,0,5.5,6.9,8.34,9.36,9.36,9.36,9.36,9.36,9.36,9.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,2.49,2.82,2.61,2.61,2.61,2.61,2.61,2.61,2.61,1.4,2.49,2.82,2.61,2.61,2.61,2.61,2.61,2.61,2.61,289,422,625,753,753,753,753,753,753,753,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,77,5,0.5,0.106,4.34,0.5,2.8,0.5,8.4,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","grass","dairy","Broadcast","bc","None",NA,"",NA,214,2945,2949,610
"WUR","G1990-12","G1990-12","20-Duiven","20",NA,NA,3,"../../data-submitted/03/WUR/WUR_grass_2024.xlsx","20","IHF","IHF",NA,"D:1.I:WUR.Pr:G1990-12.F:../../data-submitted/03/WUR/WUR_grass_2024.xlsx.E:G1990-12.F:20-Duiven.P:20.T:20.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"clay",NA,40,NA,NA,NA,NA,NA,"dairy",NA,NA,NA,"None",NA,NA,8.83,NA,NA,2.23,NA,NA,NA,7.1,NA,"bc",19.7,"t/ha","none",NA,NA,NA,NA,NA,"grass",10,NA,NA,NA,14,NA,NA,NA,"D:1.I:WUR.Pr:G1990-12.F:../../data-submitted/03/WUR/WUR_grass_2024.xlsx.E:G1990-12.F:20-Duiven.P:20.T:20.R:NA.R2:.T:NA","D:1.I:WUR.Pr:G1990-12.E:G1990-12","","Huijsmans, Jan",43.9,4.9,11.6,13.8,15,16.8,19.1,19.5,NA,NA,19.5,19.5,4.9,11.6,13.8,15,16.8,19.1,19.5,NA,NA,19.5,19.5,0.112,0.265,0.314,0.341,0.382,0.436,0.443,NA,NA,0.443,0.443,0,0,0,0,0,0,0,NA,NA,0,0,11,11.8,11.8,13.1,11.8,12.1,10.6,10.3,10.3,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1.51,1.51,1.97,2.37,3.93,3.58,3.94,3.94,3.94,1.6,1.51,1.51,1.97,2.37,3.93,3.58,3.94,3.94,3.94,239,534,534,865,452,319,300,323,323,323,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,86,9,0.5,0.15,6.61,0.5,24.3,0.5,95.7,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","grass","dairy","Broadcast","bc","None",NA,"",NA,214,2946,2950,611
