"institute","proj","exper","field","plot","rep","app.start","sub.period","file","treat","meas.tech","meas.tech.det","rep2","cpmid","pub.id","plot.area","lat","long","country","topo","clay","silt","sand","oc","soil.type","soil.water","soil.water.v","soil.moist","soil.ph","soil.dens","crop.res","till","man.source","man.source.det","man.bed","man.con","man.trt1","man.trt2","man.stor","man.dm","man.vs","man.tkn","man.tan","man.tic","man.ua","man.vfa","man.ph","app.end","app.method","app.rate","app.rate.unit","incorp","time.incorp","man.area","dist.inj","furrow.z","furrow.w","crop","crop.z","crop.area","lai","notes.plot","row.in.file.plot","man.trt3","app.start.orig","app.end.orig","cpid","ceid","flag.plot","submitter","tan.app","e.1","e.4","e.6","e.12","e.24","e.48","e.72","e.96","e.168","e.final","e.tot","e.cum.1","e.cum.4","e.cum.6","e.cum.12","e.cum.24","e.cum.48","e.cum.72","e.cum.96","e.cum.168","e.cum.final","e.cum.tot","e.rel.1","e.rel.4","e.rel.6","e.rel.12","e.rel.24","e.rel.48","e.rel.72","e.rel.96","e.rel.168","e.rel.final","e.rel.tot","rain.1","rain.4","rain.6","rain.12","rain.24","rain.48","rain.72","rain.96","rain.168","rain.final","rain.tot","air.temp.1","air.temp.4","air.temp.6","air.temp.12","air.temp.24","air.temp.48","air.temp.72","air.temp.96","air.temp.168","air.temp.mn","soil.temp.1","soil.temp.4","soil.temp.6","soil.temp.12","soil.temp.24","soil.temp.48","soil.temp.72","soil.temp.96","soil.temp.168","soil.temp.mn","soil.temp.surf.1","soil.temp.surf.4","soil.temp.surf.6","soil.temp.surf.12","soil.temp.surf.24","soil.temp.surf.48","soil.temp.surf.72","soil.temp.surf.96","soil.temp.surf.168","soil.temp.surf.mn","wind.1","wind.4","wind.6","wind.12","wind.24","wind.48","wind.72","wind.96","wind.168","wind.mn","wind.2m.1","wind.2m.4","wind.2m.6","wind.2m.12","wind.2m.24","wind.2m.48","wind.2m.72","wind.2m.96","wind.2m.168","wind.2m.mn","rad.1","rad.4","rad.6","rad.12","rad.24","rad.48","rad.72","rad.96","rad.168","rad.mn","rain.rate.1","rain.rate.4","rain.rate.6","rain.rate.12","rain.rate.24","rain.rate.48","rain.rate.72","rain.rate.96","rain.rate.168","rain.rate.mn","rh.1","rh.4","rh.6","rh.12","rh.24","rh.48","rh.72","rh.96","rh.168","rh.mn","first.row.in.file.int","last.row.in.file.int","n.ints","dt1","j.rel1","j.NH31","dt.min","dt.max","ct.min","ct.max","t.start.p","t.end.p","air.temp.z","soil.temp.z","wind.z","wind.loc","far.loc","pub.info","soil.type2","exper2","acid","meas.tech.orig","meas.tech2","crop.orig","app.method.orig","incorp.orig","man.source.orig","date.start","flag.int","soil.samp.z","inst","pid","pmid","eid"
"WUR","B1990-38","B1990-38","70-Slootdorp","70",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","70","IHF","IHF",NA,"D:1.I:WUR.Pr:B1990-38.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1990-38.F:70-Slootdorp.P:70.T:70.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sand",NA,12,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,8.82,NA,NA,5.5,NA,NA,NA,NA,NA,"bc",17.9,"t/ha","none",NA,NA,NA,NA,NA,"stubble",8,NA,NA,NA,15,NA,NA,NA,"D:1.I:WUR.Pr:B1990-38.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1990-38.F:70-Slootdorp.P:70.T:70.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1990-38.E:B1990-38","","Huijsmans, Jan",98.4,9.16,41.2,51,59,64.3,NA,NA,NA,NA,67.9,67.9,9.16,41.2,51,59,64.3,NA,NA,NA,NA,67.9,67.9,0.0931,0.419,0.518,0.599,0.653,NA,NA,NA,NA,0.69,0.69,0,0,0,0,0,NA,NA,NA,NA,0,0,9.5,12.3,13.4,13.6,14,12.9,12.9,12.9,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,2.54,3.07,3.68,4.1,3.99,3.99,3.99,3.99,3.99,1.2,2.54,3.07,3.68,4.1,3.99,3.99,3.99,3.99,3.99,88.9,349,379,373,256,175,175,175,175,175,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,101,7,0.5,0.0652,6.42,0.5,25.1,0.5,46.8,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","stubble","Broadcast","None","pig",NA,"",NA,214,3124,3128,597
"WUR","B1990-38","B1990-38","71-Slootdorp","71",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","71","IHF","IHF",NA,"D:1.I:WUR.Pr:B1990-38.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1990-38.F:71-Slootdorp.P:71.T:71.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sand",NA,11,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,8.82,NA,NA,5.5,NA,NA,NA,NA,NA,"bc",18.3,"t/ha","shallow",0.05,NA,NA,NA,NA,"stubble",8,NA,NA,NA,16,NA,NA,NA,"D:1.I:WUR.Pr:B1990-38.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1990-38.F:71-Slootdorp.P:71.T:71.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1990-38.E:B1990-38","","Huijsmans, Jan",101,5.05,13.5,16.9,20.9,24.4,NA,NA,NA,NA,27,27,5.05,13.5,16.9,20.9,24.4,NA,NA,NA,NA,27,27,0.0502,0.134,0.168,0.208,0.242,NA,NA,NA,NA,0.269,0.269,0,0,0,0,0,NA,NA,NA,NA,0,0,12.2,14,14.3,14,14.2,13,13,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,3.28,3.8,3.94,4.25,4.06,4.06,4.06,4.06,4.06,2.4,3.28,3.8,3.94,4.25,4.06,4.06,4.06,4.06,4.06,287,427,422,430,278,177,177,177,177,177,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,108,7,0.5,0.0463,4.66,0.5,25.2,0.5,45.5,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","stubble","Broadcast","Shallow","pig",NA,"",NA,214,3125,3129,597
"WUR","B1990-38","B1990-38","72-Slootdorp","72",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","72","IHF","IHF",NA,"D:1.I:WUR.Pr:B1990-38.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1990-38.F:72-Slootdorp.P:72.T:72.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sand",NA,13,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,8.82,NA,NA,5.5,NA,NA,NA,NA,NA,"bc",17.8,"t/ha","shallow",0.05,NA,NA,NA,NA,"stubble",8,NA,NA,NA,17,NA,NA,NA,"D:1.I:WUR.Pr:B1990-38.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1990-38.F:72-Slootdorp.P:72.T:72.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1990-38.E:B1990-38","","Huijsmans, Jan",97.9,0.489,1.82,2.6,3.37,4.8,6.64,NA,NA,NA,7.64,7.64,0.489,1.82,2.6,3.37,4.8,6.64,NA,NA,NA,7.64,7.64,0.00499,0.0186,0.0266,0.0344,0.049,0.0678,NA,NA,NA,0.0781,0.0781,0,0,0,0,0,0,NA,NA,NA,0,0,12.1,13.7,14.2,14.1,14.2,13,12.3,12.3,12.3,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,3.18,3.59,3.85,4.2,4.04,4.33,4.33,4.33,4.33,2.6,3.18,3.59,3.85,4.2,4.04,4.33,4.33,4.33,4.33,253,466,447,445,275,178,169,169,169,169,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,116,8,0.5,0.00686,0.672,0.5,25.4,0.5,70.1,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","stubble","Broadcast","Shallow","pig",NA,"",NA,214,3126,3130,597
"WUR","B1990-38","B1990-38","73-Slootdorp","73",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","73","IHF","IHF",NA,"D:1.I:WUR.Pr:B1990-38.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1990-38.F:73-Slootdorp.P:73.T:73.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sand",NA,10,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,8.82,NA,NA,5.5,NA,NA,NA,NA,NA,"bc",19.2,"t/ha","deep",0.05,NA,NA,NA,NA,"stubble",9,NA,NA,NA,18,NA,NA,NA,"D:1.I:WUR.Pr:B1990-38.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1990-38.F:73-Slootdorp.P:73.T:73.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1990-38.E:B1990-38","","Huijsmans, Jan",106,0.725,1.48,1.9,2.29,2.83,3.67,NA,NA,NA,4.17,4.17,0.725,1.48,1.9,2.29,2.83,3.67,NA,NA,NA,4.17,4.17,0.00686,0.014,0.018,0.0217,0.0268,0.0348,NA,NA,NA,0.0395,0.0395,0,0,0,0,0,0,NA,NA,NA,0,0,12,13.6,14.1,14,14.1,13,12.2,12.2,12.2,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,3.15,3.58,3.84,4.2,4.04,4.33,4.33,4.33,4.33,2.7,3.15,3.58,3.84,4.2,4.04,4.33,4.33,4.33,4.33,244,457,444,441,274,179,170,170,170,170,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,124,8,0.5,0.00858,0.906,0.5,25,0.5,70.1,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","stubble","Broadcast","Deep","pig",NA,"",NA,214,3127,3131,597
"WUR","B1990-38","B1990-38","74-Slootdorp","74",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","74","IHF","IHF",NA,"D:1.I:WUR.Pr:B1990-38.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1990-38.F:74-Slootdorp.P:74.T:74.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"clay",NA,17,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,8.2,NA,NA,5.3,NA,NA,NA,NA,NA,"bc",22,"t/ha","none",NA,NA,NA,NA,NA,"stubble",10,NA,NA,NA,19,NA,NA,NA,"D:1.I:WUR.Pr:B1990-38.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1990-38.F:74-Slootdorp.P:74.T:74.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1990-38.E:B1990-38","","Huijsmans, Jan",117,10.4,43.3,56.2,70.4,83.4,89.6,NA,NA,NA,95.4,95.4,10.4,43.3,56.2,70.4,83.4,89.6,NA,NA,NA,95.4,95.4,0.0892,0.371,0.482,0.604,0.716,0.769,NA,NA,NA,0.819,0.819,0,0,0,0,0,0,NA,NA,NA,0,0,10.3,12,13.7,14.3,14.6,13.8,13.1,13.1,13.1,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,2.4,3.3,3.88,4.42,4.52,4.88,4.88,4.88,4.88,1.6,2.4,3.3,3.88,4.42,4.52,4.88,4.88,4.88,4.88,88.9,321,357,373,252,173,169,169,169,169,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,132,8,0.5,0.0721,8.4,0.5,25.2,0.5,70.9,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","stubble","Broadcast","None","pig",NA,"",NA,214,3128,3132,597
"WUR","B1990-38","B1990-38","75-Slootdorp","75",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","75","IHF","IHF",NA,"D:1.I:WUR.Pr:B1990-38.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1990-38.F:75-Slootdorp.P:75.T:75.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"clay",NA,17,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,8.2,NA,NA,5.3,NA,NA,NA,NA,NA,"bc",24.5,"t/ha","shallow",0.05,NA,NA,NA,NA,"stubble",9,NA,NA,NA,20,NA,NA,NA,"D:1.I:WUR.Pr:B1990-38.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1990-38.F:75-Slootdorp.P:75.T:75.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1990-38.E:B1990-38","","Huijsmans, Jan",130,8.36,22,27.5,35.2,44.8,NA,NA,NA,NA,54,54,8.36,22,27.5,35.2,44.8,NA,NA,NA,NA,54,54,0.0644,0.17,0.212,0.271,0.345,NA,NA,NA,NA,0.416,0.416,0,0,0,0,0,NA,NA,NA,NA,0,0,12.6,14.1,14.8,14.8,14.9,13.9,13.9,13.9,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,3.28,3.99,4.2,4.59,4.6,4.6,4.6,4.6,4.6,2.7,3.28,3.99,4.2,4.59,4.6,4.6,4.6,4.6,4.6,236,455,442,451,315,226,226,226,226,226,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,139,7,0.5,0.0789,10.2,0.5,24.2,0.5,45,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","stubble","Broadcast","Shallow","pig",NA,"",NA,214,3129,3133,597
"WUR","B1990-38","B1990-38","76-Slootdorp","76",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","76","IHF","IHF",NA,"D:1.I:WUR.Pr:B1990-38.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1990-38.F:76-Slootdorp.P:76.T:76.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"clay",NA,16,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,8.2,NA,NA,5.3,NA,NA,NA,NA,NA,"bc",22.6,"t/ha","shallow",0.05,NA,NA,NA,NA,"stubble",11,NA,NA,NA,21,NA,NA,NA,"D:1.I:WUR.Pr:B1990-38.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1990-38.F:76-Slootdorp.P:76.T:76.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1990-38.E:B1990-38","","Huijsmans, Jan",120,1.85,7.33,11.2,14.6,19.4,NA,NA,NA,NA,23.5,23.5,1.85,7.33,11.2,14.6,19.4,NA,NA,NA,NA,23.5,23.5,0.0154,0.0612,0.0932,0.122,0.162,NA,NA,NA,NA,0.196,0.196,0,0,0,0,0,NA,NA,NA,NA,0,0,13.3,14.8,15.2,15,14.9,13.9,13.9,13.9,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,3.7,4.24,4.29,4.64,4.62,4.62,4.62,4.62,4.62,2.8,3.7,4.24,4.29,4.64,4.62,4.62,4.62,4.62,4.62,356,411,406,422,242,158,158,158,158,158,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,146,7,0.5,0.0154,1.85,0.5,24.9,0.5,45,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","stubble","Broadcast","Shallow","pig",NA,"",NA,214,3130,3134,597
"WUR","B1990-38","B1990-38","77-Slootdorp","77",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","77","IHF","IHF",NA,"D:1.I:WUR.Pr:B1990-38.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1990-38.F:77-Slootdorp.P:77.T:77.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"clay",NA,16,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,8.2,NA,NA,5.3,NA,NA,NA,NA,NA,"bc",22.9,"t/ha","deep",0.05,NA,NA,NA,NA,"stubble",12,NA,NA,NA,22,NA,NA,NA,"D:1.I:WUR.Pr:B1990-38.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1990-38.F:77-Slootdorp.P:77.T:77.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1990-38.E:B1990-38","","Huijsmans, Jan",121,1.04,1.33,1.47,1.77,1.78,1.79,NA,NA,NA,1.8,1.8,1.04,1.33,1.47,1.77,1.78,1.79,NA,NA,NA,1.8,1.8,0.00858,0.0109,0.0121,0.0146,0.0147,0.0148,NA,NA,NA,0.0148,0.0148,0,0,0,0,0,0,NA,NA,NA,0,0,11,13.3,14.4,14.6,14.7,13.8,13.1,13.1,13.1,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.99,3.76,4.07,4.53,4.57,4.92,4.92,4.92,4.92,2.4,2.99,3.76,4.07,4.53,4.57,4.92,4.92,4.92,4.92,234,456,445,447,273,181,172,172,172,172,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,154,8,0.5,0.0154,1.87,0.5,24.9,0.5,70.3,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","stubble","Broadcast","Deep","pig",NA,"",NA,214,3131,3135,597
"WUR","B1990-39","B1990-39","78-Slootdorp","78",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","78","IHF","IHF",NA,"D:1.I:WUR.Pr:B1990-39.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1990-39.F:78-Slootdorp.P:78.T:78.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sand",NA,NA,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,9.71,NA,NA,4.9,NA,NA,NA,NA,NA,"bc",20.4,"t/ha","none",NA,NA,NA,NA,NA,"stubble",10,NA,NA,NA,23,NA,NA,NA,"D:1.I:WUR.Pr:B1990-39.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1990-39.F:78-Slootdorp.P:78.T:78.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1990-39.E:B1990-39","","Huijsmans, Jan",100,12.9,36.5,41,42.2,45.1,51.3,55.5,NA,NA,58.3,58.3,12.9,36.5,41,42.2,45.1,51.3,55.5,NA,NA,58.3,58.3,0.129,0.365,0.411,0.422,0.451,0.513,0.555,NA,NA,0.583,0.583,0,0,0,0,0,0,0,NA,NA,0,0,11.4,13.1,13.5,13.5,10.7,10.1,10.2,10.5,10.5,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,2.69,2.51,2.51,1.35,1.44,1.53,1.87,1.87,1.87,1.6,2.69,2.51,2.51,1.35,1.44,1.53,1.87,1.87,1.87,269,658,661,661,315,229,241,270,270,270,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,162,8,0.5,0.122,12.2,0.5,24.9,0.5,91.1,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","stubble","Broadcast","None","pig",NA,"",NA,214,3132,3136,598
"WUR","B1990-39","B1990-39","82-Slootdorp","82",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","82","IHF","IHF",NA,"D:1.I:WUR.Pr:B1990-39.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1990-39.F:82-Slootdorp.P:82.T:82.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"clay",NA,NA,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,8.65,NA,NA,5,NA,NA,NA,NA,NA,"bc",22.6,"t/ha","none",NA,NA,NA,NA,NA,"none",0,NA,NA,NA,24,NA,NA,NA,"D:1.I:WUR.Pr:B1990-39.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1990-39.F:82-Slootdorp.P:82.T:82.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1990-39.E:B1990-39","","Huijsmans, Jan",113,15.7,37.6,42.6,44.9,50.1,59.8,63.2,NA,NA,64.3,64.3,15.7,37.6,42.6,44.9,50.1,59.8,63.2,NA,NA,64.3,64.3,0.139,0.332,0.377,0.398,0.444,0.529,0.56,NA,NA,0.569,0.569,0,0,0,0,0,0,0,NA,NA,0,0,13.1,14.5,14.4,14.4,11.6,11.2,11.2,11.3,11.3,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,3.02,2.61,2.61,1.64,1.8,1.83,2.04,2.04,2.04,2.8,3.02,2.61,2.61,1.64,1.8,1.83,2.04,2.04,2.04,505,729,692,692,308,219,230,261,261,261,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163,170,8,0.5,0.146,16.5,0.5,25,0.5,90.4,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","None","Broadcast","None","pig",NA,"",NA,214,3133,3137,598
"WUR","B1991-13","B1991-13","21-Slootdorp","21",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","21","IHF","IHF",NA,"D:1.I:WUR.Pr:B1991-13.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1991-13.F:21-Slootdorp.P:21.T:21.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"clay",NA,16,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,7.6,NA,NA,4.1,NA,NA,NA,NA,NA,"bc",18.2,"t/ha","none",NA,NA,NA,NA,NA,"none",0,NA,NA,NA,25,NA,NA,NA,"D:1.I:WUR.Pr:B1991-13.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1991-13.F:21-Slootdorp.P:21.T:21.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1991-13.E:B1991-13","","Huijsmans, Jan",74.6,7.27,16.2,19.1,22.8,27.2,31.2,33.6,NA,NA,34.7,34.7,7.27,16.2,19.1,22.8,27.2,31.2,33.6,NA,NA,34.7,34.7,0.0974,0.217,0.256,0.305,0.365,0.419,0.451,NA,NA,0.465,0.465,0,0,0,0,0,0,0,NA,NA,0,0,7,8.14,8.14,9.46,7.46,7.16,7.38,7.03,7.03,7.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8.32,8.32,8.51,8.22,6.77,5.77,4.97,4.97,4.97,8,8.32,8.32,8.51,8.22,6.77,5.77,4.97,4.97,4.97,236,624,624,1020,633,446,462,498,498,498,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,179,9,0.5,0.115,8.58,0.5,25,0.5,94.4,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","None","Broadcast","None","pig",NA,"",NA,214,3134,3138,599
"WUR","B1991-13","B1991-13","22-Slootdorp","22",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","22","IHF","IHF",NA,"D:1.I:WUR.Pr:B1991-13.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1991-13.F:22-Slootdorp.P:22.T:22.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"clay",NA,18,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,7.6,NA,NA,4.1,NA,NA,NA,NA,NA,"bc",16.4,"t/ha","shallow",0.05,NA,NA,NA,NA,"none",0,NA,NA,NA,26,NA,NA,NA,"D:1.I:WUR.Pr:B1991-13.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1991-13.F:22-Slootdorp.P:22.T:22.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1991-13.E:B1991-13","","Huijsmans, Jan",67.2,2.62,5.71,6.71,7.6,9.15,10.6,11.7,NA,NA,12.5,12.5,2.62,5.71,6.71,7.6,9.15,10.6,11.7,NA,NA,12.5,12.5,0.039,0.0849,0.0997,0.113,0.136,0.158,0.174,NA,NA,0.185,0.185,0,0,0,0,0,0,0,NA,NA,0,0,8.1,8.92,9.69,9.6,7.46,7.15,7.37,7.02,7.02,7.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8.58,8.64,8.6,8.31,6.77,5.75,4.95,4.95,4.95,8,8.58,8.64,8.6,8.31,6.77,5.75,4.95,4.95,4.95,386,801,960,1120,670,453,462,495,495,495,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,188,9,0.5,0.0635,4.27,0.5,24.9,0.5,93.4,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","None","Broadcast","Shallow","pig",NA,"",NA,214,3135,3139,599
