"pid","pmid","oid","row.in.file.int","interval","t.start","t.end","t.start.orig","t.end.orig","dt","dt.calc","dt.diff","ct","mt","cta","bta","bg.dl","bg.val","bg.unit","MOL","ustar","rl","air.pres","air.pres.unit","j.NH3","j.rel","e.int","e.cum","e.rel","air.temp","soil.temp","soil.temp.surf","pH.surf","rad","wind","wind.2m","soil.temp.z.int","air.temp.z.int","wind.z.int","wind.loc.int","far.loc.int","rain","rain.rate","rain.cum","rh","notes.int","flag.int"
2779,2783,71495,1670,6,NA,NA,"2010-05-21T12:01:00Z","2010-05-21T12:01:00Z",24,NA,NA,47,35.1,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0542,0.00127,1.3,11.6,0.272,13.7,NA,NA,NA,NA,2.4,2.4,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2779,2783,71496,1670,7,NA,NA,"2010-05-22T11:59:00Z","2010-05-22T11:59:00Z",24.4,NA,NA,71.5,59.3,71.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0253,0.000592,0.618,12.2,0.286,18,NA,NA,NA,NA,2.41,2.41,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2779,2783,71497,1670,8,NA,NA,"2010-05-23T12:26:00Z","2010-05-23T12:26:00Z",22.5,NA,NA,94,82.8,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0183,0.000428,0.412,12.6,0.296,16,NA,NA,NA,NA,3.23,3.23,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2780,2784,71498,1670,1,NA,NA,"2010-05-20T13:09:00Z","2010-05-20T13:09:00Z",1.07,NA,NA,1.07,0.533,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.684,0.00857,0.729,0.729,0.00914,15,NA,NA,NA,NA,1.34,1.34,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2780,2784,71499,1670,2,NA,NA,"2010-05-20T14:13:00Z","2010-05-20T14:13:00Z",2.03,NA,NA,3.1,2.08,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.863,0.0108,1.76,2.48,0.0311,16.9,NA,NA,NA,NA,2.4,2.4,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2780,2784,71500,1670,3,NA,NA,"2010-05-20T16:15:00Z","2010-05-20T16:15:00Z",3.12,NA,NA,6.22,4.66,6.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.577,0.00723,1.8,4.28,0.0537,17.8,NA,NA,NA,NA,3.58,3.58,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2780,2784,71501,1670,4,NA,NA,"2010-05-20T19:22:00Z","2010-05-20T19:22:00Z",2.77,NA,NA,8.98,7.6,8.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333,0.00417,0.921,5.2,0.0652,17.4,NA,NA,NA,NA,3.67,3.67,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2780,2784,71502,1680,5,NA,NA,"2010-05-20T22:08:00Z","2010-05-20T22:08:00Z",14,NA,NA,23,16,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0512,0.000642,0.72,5.92,0.0742,12,NA,NA,NA,NA,1.89,1.89,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2780,2784,71503,1680,6,NA,NA,"2010-05-21T12:11:00Z","2010-05-21T12:11:00Z",24.4,NA,NA,47.4,35.2,47.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0757,0.000949,1.84,7.77,0.0974,13.6,NA,NA,NA,NA,2.35,2.35,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2780,2784,71504,1680,7,NA,NA,"2010-05-22T12:33:00Z","2010-05-22T12:33:00Z",24,NA,NA,71.4,59.4,71.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0494,0.00062,1.19,8.96,0.112,18,NA,NA,NA,NA,2.45,2.45,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2780,2784,71505,1680,8,NA,NA,"2010-05-23T12:34:00Z","2010-05-23T12:34:00Z",22.6,NA,NA,94,82.7,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0272,0.000341,0.614,9.57,0.12,16,NA,NA,NA,NA,3.2,3.2,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2781,2785,71506,1680,1,NA,NA,"2010-05-20T13:31:00Z","2010-05-20T13:31:00Z",0.883,NA,NA,0.883,0.442,0.883,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.653,0.0183,0.577,0.577,0.0162,15.1,NA,NA,NA,NA,1.44,1.44,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2781,2785,71507,1680,2,NA,NA,"2010-05-20T14:24:00Z","2010-05-20T14:24:00Z",2.17,NA,NA,3.05,1.97,3.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.913,0.0256,1.98,2.56,0.0716,16.9,NA,NA,NA,NA,2.51,2.51,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2781,2785,71508,1680,3,NA,NA,"2010-05-20T16:34:00Z","2010-05-20T16:34:00Z",3.07,NA,NA,6.12,4.58,6.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.836,0.0234,2.56,5.12,0.143,17.8,NA,NA,NA,NA,3.64,3.64,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2781,2785,71509,1680,4,NA,NA,"2010-05-20T19:38:00Z","2010-05-20T19:38:00Z",2.8,NA,NA,8.92,7.52,8.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.492,0.0138,1.38,6.5,0.182,17.4,NA,NA,NA,NA,3.66,3.66,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2781,2785,71510,1680,5,NA,NA,"2010-05-20T22:26:00Z","2010-05-20T22:26:00Z",14,NA,NA,22.9,15.9,22.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0594,0.00166,0.831,7.33,0.205,12,NA,NA,NA,NA,1.88,1.88,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2781,2785,71511,1680,6,NA,NA,"2010-05-21T12:26:00Z","2010-05-21T12:26:00Z",24.4,NA,NA,47.4,35.1,47.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0404,0.00113,0.987,8.32,0.233,13.7,NA,NA,NA,NA,2.31,2.31,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2781,2785,71512,1680,7,NA,NA,"2010-05-22T12:53:00Z","2010-05-22T12:53:00Z",24.2,NA,NA,71.5,59.4,71.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0199,0.000558,0.481,8.8,0.246,18,NA,NA,NA,NA,2.54,2.54,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2781,2785,71513,1690,8,NA,NA,"2010-05-23T13:02:00Z","2010-05-23T13:02:00Z",22.3,NA,NA,93.8,82.7,93.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0102,0.000286,0.227,9.02,0.253,15.9,NA,NA,NA,NA,3.16,3.16,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2782,2786,71514,1690,1,NA,NA,"2010-05-20T13:43:00Z","2010-05-20T13:43:00Z",0.967,NA,NA,0.967,0.483,0.967,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.669,0.00923,0.647,0.647,0.00893,15.7,NA,NA,NA,NA,1.66,1.66,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2782,2786,71515,1690,2,NA,NA,"2010-05-20T14:45:00Z","2010-05-20T14:45:00Z",1.97,NA,NA,2.93,1.95,2.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.498,0.00688,0.98,1.63,0.0224,17.3,NA,NA,NA,NA,2.86,2.86,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2782,2786,71516,1690,3,NA,NA,"2010-05-20T16:43:00Z","2010-05-20T16:43:00Z",3.13,NA,NA,6.07,4.5,6.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.233,0.00321,0.729,2.36,0.0325,17.8,NA,NA,NA,NA,3.66,3.66,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2782,2786,71517,1690,4,NA,NA,"2010-05-20T19:51:00Z","2010-05-20T19:51:00Z",2.82,NA,NA,8.88,7.48,8.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0946,0.00131,0.266,2.62,0.0362,17.3,NA,NA,NA,NA,3.61,3.61,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2782,2786,71518,1690,5,NA,NA,"2010-05-20T22:40:00Z","2010-05-20T22:40:00Z",14,NA,NA,22.8,15.9,22.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0107,0.000148,0.15,2.77,0.0383,11.9,NA,NA,NA,NA,1.85,1.85,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2782,2786,71519,1690,6,NA,NA,"2010-05-21T12:38:00Z","2010-05-21T12:38:00Z",24.5,NA,NA,47.4,35.1,47.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0347,0.000479,0.85,3.62,0.05,13.7,NA,NA,NA,NA,2.31,2.31,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2782,2786,71520,1690,7,NA,NA,"2010-05-22T13:09:00Z","2010-05-22T13:09:00Z",23.7,NA,NA,71,59.2,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0378,0.000522,0.894,4.52,0.0623,18,NA,NA,NA,NA,2.54,2.54,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2782,2786,71521,1690,8,NA,NA,"2010-05-23T12:49:00Z","2010-05-23T12:49:00Z",22.6,NA,NA,93.7,82.4,93.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00815,0.000113,0.185,4.7,0.0649,15.9,NA,NA,NA,NA,3.13,3.13,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2783,2787,71522,1700,1,NA,NA,"2010-05-26T12:24:00Z","2010-05-26T12:24:00Z",1.07,NA,NA,1.07,0.533,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,0.0258,0.928,0.928,0.0275,11,NA,NA,NA,NA,3.65,3.65,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2783,2787,71523,1700,2,NA,NA,"2010-05-26T13:28:00Z","2010-05-26T13:28:00Z",1.95,NA,NA,3.02,2.04,3.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,0.0352,2.32,3.25,0.0962,12.2,NA,NA,NA,NA,3.7,3.7,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2783,2787,71524,1700,3,NA,NA,"2010-05-26T15:25:00Z","2010-05-26T15:25:00Z",2.97,NA,NA,5.98,4.5,5.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.435,0.0129,1.29,4.54,0.134,12.8,NA,NA,NA,NA,3.79,3.79,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2783,2787,71525,1700,4,NA,NA,"2010-05-26T18:23:00Z","2010-05-26T18:23:00Z",2.93,NA,NA,8.92,7.45,8.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.238,0.00705,0.698,5.23,0.155,14.3,NA,NA,NA,NA,3.35,3.35,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2783,2787,71526,1700,5,NA,NA,"2010-05-26T21:19:00Z","2010-05-26T21:19:00Z",13.4,NA,NA,22.3,15.6,22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0547,0.00162,0.734,5.97,0.177,10.8,NA,NA,NA,NA,2.22,2.22,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2783,2787,71527,1700,6,NA,NA,"2010-05-27T10:44:00Z","2010-05-27T10:44:00Z",24.4,NA,NA,46.7,34.5,46.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0101,3e-04,0.247,6.21,0.184,12.2,NA,NA,NA,NA,1.24,1.24,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2783,2787,71528,1700,7,NA,NA,"2010-05-28T11:08:00Z","2010-05-28T11:08:00Z",23.8,NA,NA,70.5,58.6,70.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,6.21,0.184,11.5,NA,NA,NA,NA,3.02,3.02,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2783,2787,71529,1700,8,NA,NA,"2010-05-29T10:55:00Z","2010-05-29T10:55:00Z",24.6,NA,NA,95.1,82.8,95.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00828,0.000245,0.204,6.42,0.19,15.9,NA,NA,NA,NA,2.85,2.85,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2784,2788,71530,1700,1,NA,NA,"2010-05-26T12:38:00Z","2010-05-26T12:38:00Z",1.02,NA,NA,1.02,0.508,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36,0.0145,1.38,1.38,0.0147,11,NA,NA,NA,NA,3.65,3.65,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2784,2788,71531,1700,2,NA,NA,"2010-05-26T13:39:00Z","2010-05-26T13:39:00Z",1.95,NA,NA,2.97,1.99,2.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.409,0.00434,0.798,2.18,0.0232,12.2,NA,NA,NA,NA,3.66,3.66,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2784,2788,71532,1700,3,NA,NA,"2010-05-26T15:36:00Z","2010-05-26T15:36:00Z",3.03,NA,NA,6,4.48,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.362,0.00384,1.1,3.28,0.0348,12.8,NA,NA,NA,NA,3.79,3.79,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2784,2788,71533,1710,4,NA,NA,"2010-05-26T18:38:00Z","2010-05-26T18:38:00Z",2.9,NA,NA,8.9,7.45,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.00246,0.673,3.95,0.042,14.3,NA,NA,NA,NA,3.32,3.32,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2784,2788,71534,1710,5,NA,NA,"2010-05-26T21:32:00Z","2010-05-26T21:32:00Z",13.5,NA,NA,22.4,15.7,22.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0773,0.000821,1.04,5,0.0531,10.7,NA,NA,NA,NA,2.19,2.19,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2784,2788,71535,1710,6,NA,NA,"2010-05-27T11:03:00Z","2010-05-27T11:03:00Z",24.5,NA,NA,46.9,34.7,46.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0203,0.000216,0.498,5.5,0.0584,12.2,NA,NA,NA,NA,1.25,1.25,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2784,2788,71536,1710,7,NA,NA,"2010-05-28T11:32:00Z","2010-05-28T11:32:00Z",23.7,NA,NA,70.6,58.8,70.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0265,0.000281,0.627,6.12,0.065,11.5,NA,NA,NA,NA,3.03,3.03,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2784,2788,71537,1710,8,NA,NA,"2010-05-29T11:15:00Z","2010-05-29T11:15:00Z",24,NA,NA,94.6,82.6,94.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154,0.00163,3.69,9.81,0.104,15.8,NA,NA,NA,NA,2.84,2.84,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2785,2789,71538,1710,1,NA,NA,"2010-05-26T12:50:00Z","2010-05-26T12:50:00Z",1.02,NA,NA,1.02,0.508,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.811,0.023,0.825,0.825,0.0234,9.57,NA,NA,NA,NA,3.75,3.75,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2785,2789,71539,1710,2,NA,NA,"2010-05-26T13:51:00Z","2010-05-26T13:51:00Z",1.83,NA,NA,2.85,1.93,2.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.694,0.0197,1.27,2.1,0.0595,11.4,NA,NA,NA,NA,3.69,3.69,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2785,2789,71540,1710,3,NA,NA,"2010-05-26T15:41:00Z","2010-05-26T15:41:00Z",3.3,NA,NA,6.15,4.5,6.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.475,0.0135,1.57,3.67,0.104,12.6,NA,NA,NA,NA,3.76,3.76,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2785,2789,71541,1710,4,NA,NA,"2010-05-26T18:59:00Z","2010-05-26T18:59:00Z",2.8,NA,NA,8.95,7.55,8.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.296,0.0084,0.829,4.49,0.128,13.8,NA,NA,NA,NA,3.19,3.19,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2785,2789,71542,1720,5,NA,NA,"2010-05-26T21:47:00Z","2010-05-26T21:47:00Z",13.9,NA,NA,22.9,15.9,22.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0571,0.00162,0.796,5.29,0.15,11.2,NA,NA,NA,NA,2.12,2.12,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2785,2789,71543,1720,6,NA,NA,"2010-05-27T11:43:00Z","2010-05-27T11:43:00Z",24.6,NA,NA,47.5,35.2,47.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00806,0.000229,0.199,5.49,0.156,12.3,NA,NA,NA,NA,1.29,1.29,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2785,2789,71544,1720,7,NA,NA,"2010-05-28T12:22:00Z","2010-05-28T12:22:00Z",23.6,NA,NA,71.1,59.3,71.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0107,0.000304,0.253,5.74,0.163,11.2,NA,NA,NA,NA,3.04,3.04,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2785,2789,71545,1720,8,NA,NA,"2010-05-29T11:58:00Z","2010-05-29T11:58:00Z",24,NA,NA,95.1,83.1,95.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5.74,0.163,15.9,NA,NA,NA,NA,2.85,2.85,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2786,2790,71546,1720,1,NA,NA,"2010-05-26T13:03:00Z","2010-05-26T13:03:00Z",0.983,NA,NA,0.983,0.492,0.983,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.763,0.0078,0.751,0.751,0.00767,11.4,NA,NA,NA,NA,3.74,3.74,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2786,2790,71547,1720,2,NA,NA,"2010-05-26T14:45:00Z","2010-05-26T14:45:00Z",1.3,NA,NA,2.28,1.63,2.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.799,0.00817,1.04,1.79,0.0183,12.2,NA,NA,NA,NA,3.68,3.68,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2786,2790,71548,1720,3,NA,NA,"2010-05-26T16:03:00Z","2010-05-26T16:03:00Z",3.17,NA,NA,5.45,3.87,5.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.242,0.00248,0.767,2.56,0.0261,13.1,NA,NA,NA,NA,3.72,3.72,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2786,2790,71549,1720,4,NA,NA,"2010-05-26T19:13:00Z","2010-05-26T19:13:00Z",2.78,NA,NA,8.23,6.84,8.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.134,0.00137,0.374,2.93,0.03,14.5,NA,NA,NA,NA,3.09,3.09,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2786,2790,71550,1720,5,NA,NA,"2010-05-26T22:00:00Z","2010-05-26T22:00:00Z",13.4,NA,NA,21.6,14.9,21.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0397,0.000406,0.533,3.46,0.0354,10.5,NA,NA,NA,NA,2.12,2.12,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2786,2790,71551,1720,6,NA,NA,"2010-05-27T11:25:00Z","2010-05-27T11:25:00Z",24.6,NA,NA,46.2,33.9,46.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00861,8.81e-05,0.211,3.68,0.0376,12.3,NA,NA,NA,NA,1.28,1.28,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2786,2790,71552,1720,7,NA,NA,"2010-05-28T11:58:00Z","2010-05-28T11:58:00Z",23.6,NA,NA,69.8,58,69.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0147,0.00015,0.347,4.02,0.0411,11.5,NA,NA,NA,NA,3.05,3.05,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2786,2790,71553,1730,8,NA,NA,"2010-05-29T11:35:00Z","2010-05-29T11:35:00Z",24.5,NA,NA,94.4,82.1,94.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0133,0.000136,0.327,4.35,0.0445,15.8,NA,NA,NA,NA,2.84,2.84,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2787,2791,71554,1730,1,NA,NA,"2013-04-10T13:47:00Z","2013-04-10T13:47:00Z",0.967,NA,NA,0.967,0.483,0.967,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,0.0147,0.667,0.667,0.0142,7.96,NA,NA,NA,NA,1.84,1.84,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2787,2791,71555,1730,2,NA,NA,"2013-04-10T14:45:00Z","2013-04-10T14:45:00Z",2.12,NA,NA,3.08,2.02,3.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48,0.0315,3.13,3.8,0.081,8.62,NA,NA,NA,NA,3.28,3.28,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2787,2791,71556,1730,3,NA,NA,"2013-04-10T16:52:00Z","2013-04-10T16:52:00Z",2.97,NA,NA,6.05,4.57,6.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0214,2.98,6.77,0.145,8.92,NA,NA,NA,NA,4.34,4.34,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2787,2791,71557,1730,4,NA,NA,"2013-04-10T19:50:00Z","2013-04-10T19:50:00Z",4.28,NA,NA,10.3,8.19,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.672,0.0143,2.88,9.65,0.206,7.05,NA,NA,NA,NA,4.25,4.25,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2787,2791,71558,1730,5,NA,NA,"2013-04-11T00:07:00Z","2013-04-11T00:07:00Z",12.9,NA,NA,23.2,16.8,23.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.175,0.00374,2.26,11.9,0.254,4.32,NA,NA,NA,NA,2.14,2.14,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2787,2791,71559,1730,6,NA,NA,"2013-04-11T13:02:00Z","2013-04-11T13:02:00Z",24.3,NA,NA,47.6,35.4,47.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0964,0.00206,2.35,14.3,0.304,6.88,NA,NA,NA,NA,3.79,3.79,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2788,2792,71560,1730,1,NA,NA,"2013-04-10T13:24:00Z","2013-04-10T13:24:00Z",1.03,NA,NA,1.03,0.517,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.674,0.0177,0.696,0.696,0.0182,7.66,NA,NA,NA,NA,1.6,1.6,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
2788,2792,71561,1730,2,NA,NA,"2013-04-10T14:26:00Z","2013-04-10T14:26:00Z",1.97,NA,NA,3,2.02,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.729,0.0191,1.43,2.13,0.0558,9.3,NA,NA,NA,NA,3.12,3.12,1.5,NA,2,NA,NA,0,0,0,NA,NA,""
