"institute","proj","exper","field","plot","rep","app.start","sub.period","file","treat","meas.tech","meas.tech.det","rep2","cpmid","pub.id","plot.area","lat","long","country","topo","clay","silt","sand","oc","soil.type","soil.water","soil.water.v","soil.moist","soil.ph","soil.dens","crop.res","till","man.source","man.source.det","man.bed","man.con","man.trt1","man.trt2","man.stor","man.dm","man.vs","man.tkn","man.tan","man.tic","man.ua","man.vfa","man.ph","app.end","app.method","app.rate","app.rate.unit","incorp","time.incorp","man.area","dist.inj","furrow.z","furrow.w","crop","crop.z","crop.area","lai","notes.plot","row.in.file.plot","man.trt3","app.start.orig","app.end.orig","cpid","ceid","flag.plot","submitter","tan.app","e.1","e.4","e.6","e.12","e.24","e.48","e.72","e.96","e.168","e.final","e.tot","e.cum.1","e.cum.4","e.cum.6","e.cum.12","e.cum.24","e.cum.48","e.cum.72","e.cum.96","e.cum.168","e.cum.final","e.cum.tot","e.rel.1","e.rel.4","e.rel.6","e.rel.12","e.rel.24","e.rel.48","e.rel.72","e.rel.96","e.rel.168","e.rel.final","e.rel.tot","rain.1","rain.4","rain.6","rain.12","rain.24","rain.48","rain.72","rain.96","rain.168","rain.final","rain.tot","air.temp.1","air.temp.4","air.temp.6","air.temp.12","air.temp.24","air.temp.48","air.temp.72","air.temp.96","air.temp.168","air.temp.mn","soil.temp.1","soil.temp.4","soil.temp.6","soil.temp.12","soil.temp.24","soil.temp.48","soil.temp.72","soil.temp.96","soil.temp.168","soil.temp.mn","soil.temp.surf.1","soil.temp.surf.4","soil.temp.surf.6","soil.temp.surf.12","soil.temp.surf.24","soil.temp.surf.48","soil.temp.surf.72","soil.temp.surf.96","soil.temp.surf.168","soil.temp.surf.mn","wind.1","wind.4","wind.6","wind.12","wind.24","wind.48","wind.72","wind.96","wind.168","wind.mn","wind.2m.1","wind.2m.4","wind.2m.6","wind.2m.12","wind.2m.24","wind.2m.48","wind.2m.72","wind.2m.96","wind.2m.168","wind.2m.mn","rad.1","rad.4","rad.6","rad.12","rad.24","rad.48","rad.72","rad.96","rad.168","rad.mn","rain.rate.1","rain.rate.4","rain.rate.6","rain.rate.12","rain.rate.24","rain.rate.48","rain.rate.72","rain.rate.96","rain.rate.168","rain.rate.mn","rh.1","rh.4","rh.6","rh.12","rh.24","rh.48","rh.72","rh.96","rh.168","rh.mn","first.row.in.file.int","last.row.in.file.int","n.ints","dt1","j.rel1","j.NH31","dt.min","dt.max","ct.min","ct.max","t.start.p","t.end.p","air.temp.z","soil.temp.z","wind.z","wind.loc","far.loc","pub.info","soil.type2","exper2","acid","meas.tech.orig","meas.tech2","crop.orig","app.method.orig","incorp.orig","man.source.orig","date.start","flag.int","soil.samp.z","inst","pid","pmid","eid"
"AU","SLU26","1","Götala","10 BDcat","4",2025-04-02 15:50:49.319,3,"../../data-submitted/03/AU/ALFAM2_template_8.3_SLU26.xlsx","BDcat","Dynamic flux chamber",NA,NA,"D:1.I:AU.Pr:SLU26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_SLU26.xlsx.E:1.F:Götala.P:10 BDcat.T:BDcat.R:4.R2:.T:2025-04-02 15:50:49.319.M:Dynamic flux chamberNA",NA,0.38,58.4,13.5,"SE","flat",14,17,69,4,NA,"0.15",NA,NA,"6.5","1.26",NA,NA,"cat","mainly cattle slurry",NA,"slurry","Anaerobic digestion",NA,NA,"4.58",NA,"4.01",2.54,NA,NA,NA,"7.63",2025-04-07 07:14:41.986,"bsth",25,"t/ha",NA,NA,NA,NA,NA,NA,"cereal",NA,NA,NA,".",5,NA,"1743609049.319","1744010081.986","D:1.I:AU.Pr:SLU26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_SLU26.xlsx.E:1.F:Götala.P:10 BDcat.T:BDcat.R:4.R2:.T:2025-04-02 15:50:49.319","D:1.I:AU.Pr:SLU26.E:1","","Dela Pierre, Flavia",63.5,NA,4.17,5.52,7.4,9.48,12.6,14,14.9,NA,15.3,15.3,NA,4.17,5.52,7.4,9.48,12.6,14,14.9,NA,15.3,15.3,NA,0.0657,0.087,0.117,0.149,0.198,0.221,0.234,NA,0.241,0.241,NA,0,0,0,0,0,0,0,NA,0,0,NA,17.6,15.2,8.29,7.13,7.54,6.44,5.1,4.91,4.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,48,44,2.53,0.0184,1.17,2.52,2.53,2.53,111,2025-04-02 15:50:49.319,2025-04-07 04:42:46.933,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Dynamic flux chamber","chamber","Cereal","Band spread or trailing hose",NA,"Cattle",2025-04-02,"","0-5",205,3363,3367,610
"AU","SLU26","1","Götala","11 BDmix-high","1",2025-04-02 15:58:48.088,3,"../../data-submitted/03/AU/ALFAM2_template_8.3_SLU26.xlsx","BDmix-high","Dynamic flux chamber",NA,NA,"D:1.I:AU.Pr:SLU26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_SLU26.xlsx.E:1.F:Götala.P:11 BDmix-high.T:BDmix-high.R:1.R2:.T:2025-04-02 15:58:48.088.M:Dynamic flux chamberNA",NA,0.38,58.4,13.5,"SE","flat",14,17,69,4,NA,"0.15",NA,NA,"6.5","1.26",NA,NA,"mix","mainly distillate from ethanol production",NA,"slurry","Anaerobic digestion",NA,NA,"5.53",NA,"5.31",3.22,NA,NA,NA,"7.72",2025-04-07 07:22:41.062,"bsth",25,"t/ha",NA,NA,NA,NA,NA,NA,"cereal",NA,NA,NA,NA,6,NA,"1743609528.088","1744010561.062","D:1.I:AU.Pr:SLU26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_SLU26.xlsx.E:1.F:Götala.P:11 BDmix-high.T:BDmix-high.R:1.R2:.T:2025-04-02 15:58:48.088","D:1.I:AU.Pr:SLU26.E:1","","Dela Pierre, Flavia",80.5,NA,4.62,6.48,9.54,13.6,18.6,20.3,21.1,NA,21.5,21.5,NA,4.62,6.48,9.54,13.6,18.6,20.3,21.1,NA,21.5,21.5,NA,0.0573,0.0805,0.119,0.169,0.231,0.252,0.263,NA,0.267,0.267,NA,0,0,0,0,0,0,0,NA,0,0,NA,17.6,12.3,6.65,6.41,7.18,6.15,4.94,4.78,4.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,92,44,2.53,0.0146,1.18,2.52,2.53,2.53,111,2025-04-02 15:58:48.088,2025-04-07 04:50:46.793,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Dynamic flux chamber","chamber","Cereal","Band spread or trailing hose",NA,"Mix",2025-04-02,"","0-5",205,3364,3368,610
"AU","SLU26","1","Götala","12 BDmix-high","2",2025-04-02 16:06:48.365,3,"../../data-submitted/03/AU/ALFAM2_template_8.3_SLU26.xlsx","BDmix-high","Dynamic flux chamber",NA,NA,"D:1.I:AU.Pr:SLU26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_SLU26.xlsx.E:1.F:Götala.P:12 BDmix-high.T:BDmix-high.R:2.R2:.T:2025-04-02 16:06:48.365.M:Dynamic flux chamberNA",NA,0.38,58.4,13.5,"SE","flat",14,17,69,4,NA,"0.15",NA,NA,"6.5","1.26",NA,NA,"mix","mainly distillate from ethanol production",NA,"slurry","Anaerobic digestion",NA,NA,"5.53",NA,"5.31",3.22,NA,NA,NA,"7.72",2025-04-07 07:30:41.88,"bsth",25,"t/ha",NA,NA,NA,NA,NA,NA,"cereal",NA,NA,NA,NA,7,NA,"1743610008.365","1744011041.88","D:1.I:AU.Pr:SLU26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_SLU26.xlsx.E:1.F:Götala.P:12 BDmix-high.T:BDmix-high.R:2.R2:.T:2025-04-02 16:06:48.365","D:1.I:AU.Pr:SLU26.E:1","","Dela Pierre, Flavia",80.5,NA,5.2,7.15,9.91,13,16,17.2,17.8,NA,18.1,18.1,NA,5.2,7.15,9.91,13,16,17.2,17.8,NA,18.1,18.1,NA,0.0645,0.0888,0.123,0.162,0.199,0.213,0.221,NA,0.225,0.225,NA,0,0,0,0,0,0,0,NA,0,0,NA,17.6,12.3,6.65,6.4,7.19,6.16,4.93,4.76,4.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,136,44,2.53,0.0168,1.35,2.52,2.53,2.53,111,2025-04-02 16:06:48.365,2025-04-07 04:58:45.875,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Dynamic flux chamber","chamber","Cereal","Band spread or trailing hose",NA,"Mix",2025-04-02,"","0-5",205,3365,3369,610
"AU","SLU26","1","Götala","13 BDmix-high","3",2025-04-02 16:14:47.766,3,"../../data-submitted/03/AU/ALFAM2_template_8.3_SLU26.xlsx","BDmix-high","Dynamic flux chamber",NA,NA,"D:1.I:AU.Pr:SLU26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_SLU26.xlsx.E:1.F:Götala.P:13 BDmix-high.T:BDmix-high.R:3.R2:.T:2025-04-02 16:14:47.766.M:Dynamic flux chamberNA",NA,0.38,58.4,13.5,"SE","flat",14,17,69,4,NA,"0.15",NA,NA,"6.5","1.26",NA,NA,"mix","mainly distillate from ethanol production",NA,"slurry","Anaerobic digestion",NA,NA,"5.53",NA,"5.31",3.22,NA,NA,NA,"7.72",2025-04-07 05:06:45.625,"bsth",25,"t/ha",NA,NA,NA,NA,NA,NA,"cereal",NA,NA,NA,NA,8,NA,"1743610487.766","1744002405.625","D:1.I:AU.Pr:SLU26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_SLU26.xlsx.E:1.F:Götala.P:13 BDmix-high.T:BDmix-high.R:3.R2:.T:2025-04-02 16:14:47.766","D:1.I:AU.Pr:SLU26.E:1","","Dela Pierre, Flavia",80.5,NA,7.75,10.6,14.9,20.3,25.7,27.6,28.7,NA,29.2,29.2,NA,7.75,10.6,14.9,20.3,25.7,27.6,28.7,NA,29.2,29.2,NA,0.0962,0.132,0.185,0.252,0.319,0.343,0.356,NA,0.362,0.362,NA,0,0,0,0,0,0,0,NA,0,0,NA,17.6,12.3,6.65,6.41,6.92,6.02,4.82,4.78,4.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,179,43,2.53,0.0258,2.07,2.52,2.53,2.53,109,2025-04-02 16:14:47.766,2025-04-07 02:34:50.986,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Dynamic flux chamber","chamber","Cereal","Band spread or trailing hose",NA,"Mix",2025-04-02,"","0-5",205,3366,3370,610
"AU","SLU26","1","Götala","15 BDmix-low","1",2025-04-02 16:30:46.869,3,"../../data-submitted/03/AU/ALFAM2_template_8.3_SLU26.xlsx","BDmix-low","Dynamic flux chamber",NA,NA,"D:1.I:AU.Pr:SLU26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_SLU26.xlsx.E:1.F:Götala.P:15 BDmix-low.T:BDmix-low.R:1.R2:.T:2025-04-02 16:30:46.869.M:Dynamic flux chamberNA",NA,0.38,58.4,13.5,"SE","flat",14,17,69,4,NA,"0.15",NA,NA,"6.5","1.26",NA,NA,"mix","mainly slaughterhouse wastes",NA,"slurry","Anaerobic digestion",NA,NA,"2.13",NA,"5.14",4.2,NA,NA,NA,"8.26",2025-04-07 05:22:46.312,"bsth",25,"t/ha",NA,NA,NA,NA,NA,NA,"cereal",NA,NA,NA,NA,9,NA,"1743611446.869","1744003366.312","D:1.I:AU.Pr:SLU26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_SLU26.xlsx.E:1.F:Götala.P:15 BDmix-low.T:BDmix-low.R:1.R2:.T:2025-04-02 16:30:46.869","D:1.I:AU.Pr:SLU26.E:1","","Dela Pierre, Flavia",105,NA,8.09,10.4,13.2,17.3,21.9,24.1,25.6,NA,26.3,26.3,NA,8.09,10.4,13.2,17.3,21.9,24.1,25.6,NA,26.3,26.3,NA,0.0771,0.0993,0.126,0.165,0.209,0.23,0.243,NA,0.251,0.251,NA,0,0,0,0,0,0,0,NA,0,0,NA,16.8,12,6.23,6.8,7.15,6.13,4.97,4.9,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,222,43,2.53,0.0221,2.32,2.52,2.53,2.53,109,2025-04-02 16:30:46.869,2025-04-07 02:50:50.476,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Dynamic flux chamber","chamber","Cereal","Band spread or trailing hose",NA,"Mix",2025-04-02,"","0-5",205,3367,3371,610
"AU","SLU26","1","Götala","17 BDmix-low","2",2025-04-02 16:46:46.283,3,"../../data-submitted/03/AU/ALFAM2_template_8.3_SLU26.xlsx","BDmix-low","Dynamic flux chamber",NA,NA,"D:1.I:AU.Pr:SLU26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_SLU26.xlsx.E:1.F:Götala.P:17 BDmix-low.T:BDmix-low.R:2.R2:.T:2025-04-02 16:46:46.283.M:Dynamic flux chamberNA",NA,0.38,58.4,13.5,"SE","flat",14,17,69,4,NA,"0.15",NA,NA,"6.5","1.26",NA,NA,"mix","mainly slaughterhouse wastes",NA,"slurry","Anaerobic digestion",NA,NA,"2.13",NA,"5.14",4.2,NA,NA,NA,"8.26",2025-04-07 05:38:45.194,"bsth",25,"t/ha",NA,NA,NA,NA,NA,NA,"cereal",NA,NA,NA,NA,10,NA,"1743612406.283","1744004325.194","D:1.I:AU.Pr:SLU26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_SLU26.xlsx.E:1.F:Götala.P:17 BDmix-low.T:BDmix-low.R:2.R2:.T:2025-04-02 16:46:46.283","D:1.I:AU.Pr:SLU26.E:1","","Dela Pierre, Flavia",105,NA,7.94,9.8,11.9,15,18.5,20.2,21.3,NA,21.8,21.8,NA,7.94,9.8,11.9,15,18.5,20.2,21.3,NA,21.8,21.8,NA,0.0756,0.0934,0.113,0.143,0.176,0.193,0.203,NA,0.207,0.207,NA,0,0,0,0,0,0,0,NA,0,0,NA,16.8,12,6.23,6.8,7.25,6.21,5.03,4.95,4.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223,265,43,2.53,0.023,2.42,2.52,2.53,2.53,109,2025-04-02 16:46:46.283,2025-04-07 03:06:50.322,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Dynamic flux chamber","chamber","Cereal","Band spread or trailing hose",NA,"Mix",2025-04-02,"","0-5",205,3368,3372,610
"AU","SLU26","1","Götala","19 BDmix-low","4",2025-04-02 17:02:46.448,3,"../../data-submitted/03/AU/ALFAM2_template_8.3_SLU26.xlsx","BDmix-low","Dynamic flux chamber",NA,NA,"D:1.I:AU.Pr:SLU26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_SLU26.xlsx.E:1.F:Götala.P:19 BDmix-low.T:BDmix-low.R:4.R2:.T:2025-04-02 17:02:46.448.M:Dynamic flux chamberNA",NA,0.38,58.4,13.5,"SE","flat",14,17,69,4,NA,"0.15",NA,NA,"6.5","1.26",NA,NA,"mix","mainly slaughterhouse wastes",NA,"slurry","Anaerobic digestion",NA,NA,"2.13",NA,"5.14",4.2,NA,NA,NA,"8.26",2025-04-07 05:54:44.128,"bsth",25,"t/ha",NA,NA,NA,NA,NA,NA,"cereal",NA,NA,NA,NA,11,NA,"1743613366.448","1744005284.128","D:1.I:AU.Pr:SLU26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_SLU26.xlsx.E:1.F:Götala.P:19 BDmix-low.T:BDmix-low.R:4.R2:.T:2025-04-02 17:02:46.448","D:1.I:AU.Pr:SLU26.E:1","","Dela Pierre, Flavia",105,NA,7.4,8.85,10.6,13.8,17.7,19.8,21.2,NA,21.7,21.7,NA,7.4,8.85,10.6,13.8,17.7,19.8,21.2,NA,21.7,21.7,NA,0.0705,0.0843,0.101,0.131,0.169,0.189,0.202,NA,0.207,0.207,NA,0,0,0,0,0,0,0,NA,0,0,NA,16.8,10.5,5.3,6.74,7.24,6.1,5,4.94,4.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266,308,43,2.53,0.0225,2.37,2.52,2.53,2.53,109,2025-04-02 17:02:46.448,2025-04-07 03:22:50.223,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Dynamic flux chamber","chamber","Cereal","Band spread or trailing hose",NA,"Mix",2025-04-02,"","0-5",205,3369,3373,610
"AU","SLU26","1","Götala","2 BDpig","2",2025-04-02 14:46:50.338,3,"../../data-submitted/03/AU/ALFAM2_template_8.3_SLU26.xlsx","BDpig","Dynamic flux chamber",NA,NA,"D:1.I:AU.Pr:SLU26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_SLU26.xlsx.E:1.F:Götala.P:2 BDpig.T:BDpig.R:2.R2:.T:2025-04-02 14:46:50.338.M:Dynamic flux chamberNA",NA,0.38,58.4,13.5,"SE","flat",14,17,69,4,NA,"0.15",NA,NA,"6.5","1.26",NA,NA,"pig","mainly pig slurry",NA,"slurry","Anaerobic digestion",NA,NA,"4.46",NA,"6.18",4.77,NA,NA,NA,"8.12",2025-04-07 06:10:44.032,"bsth",25,"t/ha",NA,NA,NA,NA,NA,NA,"cereal",NA,NA,NA,NA,12,NA,"1743605210.338","1744006244.032","D:1.I:AU.Pr:SLU26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_SLU26.xlsx.E:1.F:Götala.P:2 BDpig.T:BDpig.R:2.R2:.T:2025-04-02 14:46:50.338","D:1.I:AU.Pr:SLU26.E:1","","Dela Pierre, Flavia",119,NA,7.38,9.56,12.6,16.1,21,23.6,25.2,NA,26.2,26.2,NA,7.38,9.56,12.6,16.1,21,23.6,25.2,NA,26.2,26.2,NA,0.0619,0.0801,0.106,0.135,0.176,0.198,0.212,NA,0.22,0.22,NA,0,0,0,0,0,0,0,NA,0,0,NA,17.8,17.3,10,6.8,7.52,6.38,5.07,4.96,4.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309,352,44,2.53,0.0179,2.14,2.52,2.53,2.53,111,2025-04-02 14:46:50.338,2025-04-07 03:38:49.556,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Dynamic flux chamber","chamber","Cereal","Band spread or trailing hose",NA,"Pig",2025-04-02,"","0-5",205,3370,3374,610
"AU","SLU26","1","Götala","3 BDpig","3",2025-04-02 14:54:50.118,3,"../../data-submitted/03/AU/ALFAM2_template_8.3_SLU26.xlsx","BDpig","Dynamic flux chamber",NA,NA,"D:1.I:AU.Pr:SLU26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_SLU26.xlsx.E:1.F:Götala.P:3 BDpig.T:BDpig.R:3.R2:.T:2025-04-02 14:54:50.118.M:Dynamic flux chamberNA",NA,0.38,58.4,13.5,"SE","flat",14,17,69,4,NA,"0.15",NA,NA,"6.5","1.26",NA,NA,"pig","mainly pig slurry",NA,"slurry","Anaerobic digestion",NA,NA,"4.46",NA,"6.18",4.77,NA,NA,NA,"8.12",2025-04-07 06:18:44.299,"bsth",25,"t/ha",NA,NA,NA,NA,NA,NA,"cereal",NA,NA,NA,NA,13,NA,"1743605690.118","1744006724.299","D:1.I:AU.Pr:SLU26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_SLU26.xlsx.E:1.F:Götala.P:3 BDpig.T:BDpig.R:3.R2:.T:2025-04-02 14:54:50.118","D:1.I:AU.Pr:SLU26.E:1","","Dela Pierre, Flavia",119,NA,3.85,4.83,6.06,7.82,10.1,11.1,11.7,NA,12.1,12.1,NA,3.85,4.83,6.06,7.82,10.1,11.1,11.7,NA,12.1,12.1,NA,0.0322,0.0405,0.0508,0.0656,0.0843,0.093,0.098,NA,0.101,0.101,NA,0,0,0,0,0,0,0,NA,0,0,NA,17.8,17.3,9.8,6.89,7.57,6.32,5.07,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353,396,44,2.53,0.00977,1.17,2.52,2.53,2.53,111,2025-04-02 14:54:50.118,2025-04-07 03:46:48.734,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Dynamic flux chamber","chamber","Cereal","Band spread or trailing hose",NA,"Pig",2025-04-02,"","0-5",205,3371,3375,610
"AU","SLU26","1","Götala","4 BDpig","4",2025-04-02 15:02:50.068,3,"../../data-submitted/03/AU/ALFAM2_template_8.3_SLU26.xlsx","BDpig","Dynamic flux chamber",NA,NA,"D:1.I:AU.Pr:SLU26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_SLU26.xlsx.E:1.F:Götala.P:4 BDpig.T:BDpig.R:4.R2:.T:2025-04-02 15:02:50.068.M:Dynamic flux chamberNA",NA,0.38,58.4,13.5,"SE","flat",14,17,69,4,NA,"0.15",NA,NA,"6.5","1.26",NA,NA,"pig","mainly pig slurry",NA,"slurry","Anaerobic digestion",NA,NA,"4.46",NA,"6.18",4.77,NA,NA,NA,"8.12",2025-04-07 06:26:43.249,"bsth",25,"t/ha",NA,NA,NA,NA,NA,NA,"cereal",NA,NA,NA,NA,14,NA,"1743606170.068","1744007203.249","D:1.I:AU.Pr:SLU26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_SLU26.xlsx.E:1.F:Götala.P:4 BDpig.T:BDpig.R:4.R2:.T:2025-04-02 15:02:50.068","D:1.I:AU.Pr:SLU26.E:1","","Dela Pierre, Flavia",119,NA,8.07,10.7,14.2,17.7,23.2,26,27.6,NA,28.5,28.5,NA,8.07,10.7,14.2,17.7,23.2,26,27.6,NA,28.5,28.5,NA,0.0677,0.0898,0.119,0.148,0.195,0.218,0.231,NA,0.239,0.239,NA,0,0,0,0,0,0,0,NA,0,0,NA,17.8,15.3,8.82,6.45,7.38,6.22,5.01,4.95,4.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397,440,44,2.53,0.0188,2.24,2.52,2.53,2.53,111,2025-04-02 15:02:50.068,2025-04-07 03:54:48.484,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Dynamic flux chamber","chamber","Cereal","Band spread or trailing hose",NA,"Pig",2025-04-02,"","0-5",205,3372,3376,610
