"pid","pmid","oid","row.in.file.int","interval","t.start","t.end","t.start.orig","t.end.orig","dt","dt.calc","dt.diff","ct","mt","cta","bta","bg.dl","bg.val","bg.unit","MOL","ustar","rl","air.pres","air.pres.unit","j.NH3","j.rel","e.int","e.cum","e.rel","air.temp","soil.temp","soil.temp.surf","pH.surf","rad","wind","wind.2m","soil.temp.z.int","air.temp.z.int","wind.z.int","wind.loc.int","far.loc.int","rain","rain.rate","rain.cum","rh","notes.int","flag.int"
1900,1904,30932,5,1,2021-08-11 16:15:00,2021-08-11 17:34:00,"11-08-2021 16:15","11-08-2021 16:15",1.33,1.32,0.0133,1.33,0.665,1.32,0,NA,0.0162,"ppm",NA,NA,NA,NA,NA,3.47,0.0508,4.61,4.61,0.0676,19.9,NA,NA,NA,NA,0.4,0.4,NA,"2",2,NA,NA,0,0,0,NA,".",""
1900,1904,30933,6,2,2021-08-11 17:34:00,2021-08-11 18:54:00,"11-08-2021 17:34","11-08-2021 17:34",1.33,1.33,-0.00333,2.66,2,2.65,1.32,NA,0.016,"ppm",NA,NA,NA,NA,NA,3.45,0.0506,4.59,9.2,0.135,19.2,NA,NA,NA,NA,0.4,0.4,NA,"2",2,NA,NA,0,0,0,NA,NA,""
1900,1904,30934,7,3,2021-08-11 18:54:00,2021-08-11 20:14:00,"11-08-2021 18:54","11-08-2021 18:54",1.33,1.33,-0.00333,3.99,3.32,3.98,2.65,NA,0.0141,"ppm",NA,NA,NA,NA,NA,2.68,0.0393,3.56,12.8,0.187,18.4,NA,NA,NA,NA,0.4,0.4,NA,"2",2,NA,NA,0,0,0,NA,NA,""
1900,1904,30935,8,4,2021-08-11 20:14:00,2021-08-11 21:34:00,"11-08-2021 20:14","11-08-2021 20:14",1.33,1.33,-0.00333,5.32,4.66,5.32,3.98,NA,0.015,"ppm",NA,NA,NA,NA,NA,1.83,0.0268,2.43,15.2,0.223,17,NA,NA,NA,NA,0.4,0.4,NA,"2",2,NA,NA,0,0,0,NA,NA,""
1900,1904,30936,9,5,2021-08-11 21:34:00,2021-08-11 22:54:00,"11-08-2021 21:34","11-08-2021 21:34",1.33,1.33,-0.00333,6.65,5.98,6.65,5.32,NA,0.0323,"ppm",NA,NA,NA,NA,NA,1.2,0.0177,1.6,16.8,0.246,14.4,NA,NA,NA,NA,0.4,0.4,NA,"2",2,NA,NA,0,0,0,NA,NA,""
1900,1904,30937,10,6,2021-08-11 22:54:00,2021-08-12 00:14:00,"11-08-2021 22:54","11-08-2021 22:54",1.33,1.33,-0.00333,7.98,7.32,7.98,6.65,NA,0.0593,"ppm",NA,NA,NA,NA,NA,0.955,0.014,1.27,18.1,0.265,13.8,NA,NA,NA,NA,0.4,0.4,NA,"2",2,NA,NA,0,0,0,NA,NA,""
1900,1904,30938,11,7,2021-08-12 00:14:00,2021-08-12 01:34:00,"12-08-2021 00:14","12-08-2021 00:14",1.33,1.33,-0.00333,9.31,8.64,9.32,7.98,NA,0.0613,"ppm",NA,NA,NA,NA,NA,0.456,0.00668,0.606,18.7,0.274,13.2,NA,NA,NA,NA,0.4,0.4,NA,"2",2,NA,NA,0,0,0,NA,NA,""
1900,1904,30939,12,8,2021-08-12 01:34:00,2021-08-12 02:54:00,"12-08-2021 01:34","12-08-2021 01:34",1.33,1.33,-0.00333,10.6,9.98,10.6,9.32,NA,0.0826,"ppm",NA,NA,NA,NA,NA,0.335,0.00492,0.446,19.1,0.28,12.9,NA,NA,NA,NA,0.4,0.4,NA,"2",2,NA,NA,0,0,0,NA,NA,""
1900,1904,30940,13,9,2021-08-12 02:54:00,2021-08-12 04:14:00,"12-08-2021 02:54","12-08-2021 02:54",1.33,1.33,-0.00333,12,11.3,12,10.6,NA,0.0315,"ppm",NA,NA,NA,NA,NA,0.632,0.00927,0.841,20,0.293,13.2,NA,NA,NA,NA,0.4,0.4,NA,"2",2,NA,NA,0,0,0,NA,NA,""
1900,1904,30941,14,10,2021-08-12 04:14:00,2021-08-12 05:34:00,"12-08-2021 04:14","12-08-2021 04:14",1.33,1.33,-0.00333,13.3,12.6,13.3,12,NA,0.0277,"ppm",NA,NA,NA,NA,NA,0.553,0.00811,0.736,20.7,0.303,13,NA,NA,NA,NA,0.4,0.4,NA,"2",2,NA,NA,0,0,0,NA,NA,""
1900,1904,30942,15,11,2021-08-12 05:34:00,2021-08-12 06:54:00,"12-08-2021 05:34","12-08-2021 05:34",1.33,1.33,-0.00333,14.6,14,14.6,13.3,NA,0.0164,"ppm",NA,NA,NA,NA,NA,0.502,0.00736,0.668,21.4,0.313,13.2,NA,NA,NA,NA,0.4,0.4,NA,"2",2,NA,NA,0,0,0,NA,NA,""
1900,1904,30943,16,12,2021-08-12 06:54:00,2021-08-12 08:14:00,"12-08-2021 06:54","12-08-2021 06:54",1.33,1.33,-0.00333,16,15.3,16,14.6,NA,0.0151,"ppm",NA,NA,NA,NA,NA,0.429,0.00629,0.57,21.9,0.322,14,NA,NA,NA,NA,0.4,0.4,NA,"2",2,NA,NA,0,0,0,NA,NA,""
1900,1904,30944,17,13,2021-08-12 08:14:00,2021-08-12 09:34:00,"12-08-2021 08:14","12-08-2021 08:14",1.33,1.33,-0.00333,17.3,16.6,17.3,16,NA,0.0543,"ppm",NA,NA,NA,NA,NA,0.488,0.00716,0.65,22.6,0.331,15.5,NA,NA,NA,NA,0.4,0.4,NA,"2",2,NA,NA,0,0,0,NA,NA,""
1900,1904,30945,18,14,2021-08-12 09:34:00,2021-08-12 10:54:00,"12-08-2021 09:34","12-08-2021 09:34",1.33,1.33,-0.00333,18.6,18,18.6,17.3,NA,0.0575,"ppm",NA,NA,NA,NA,NA,0.555,0.00814,0.738,23.3,0.342,19.7,NA,NA,NA,NA,0.4,0.4,NA,"2",2,NA,NA,0,0,0,NA,NA,""
1900,1904,30946,19,15,2021-08-12 10:54:00,2021-08-12 12:14:00,"12-08-2021 10:54","12-08-2021 10:54",1.33,1.33,-0.00333,20,19.3,20,18.6,NA,0.0534,"ppm",NA,NA,NA,NA,NA,0.498,0.0073,0.663,24,0.352,20.9,NA,NA,NA,NA,0.4,0.4,NA,"2",2,NA,NA,0,0,0,NA,NA,""
