"institute","proj","exper","field","plot","rep","app.start","uptake","file","treat","meas.tech","meas.tech.det","rep2","cpmid","pub.id","plot.area","lat","long","country","topo","clay","silt","sand","oc","soil.type","soil.water","soil.water.v","soil.moist","soil.ph","soil.dens","crop.res","till","man.source","man.source.det","man.bed","man.con","man.trt1","man.trt2","man.stor","man.dm","man.vs","man.tkn","man.tan","man.tic","man.ua","man.vfa","man.ph","app.end","app.method","app.rate","app.rate.unit","incorp","time.incorp","man.area","dist.inj","furrow.z","furrow.w","crop","crop.z","crop.area","lai","notes.plot","row.in.file.plot","man.trt3","app.start.orig","app.end.orig","cpid","ceid","flag.plot","submitter","tan.app","e.1","e.4","e.6","e.12","e.24","e.48","e.72","e.96","e.168","e.final","e.tot","e.cum.1","e.cum.4","e.cum.6","e.cum.12","e.cum.24","e.cum.48","e.cum.72","e.cum.96","e.cum.168","e.cum.final","e.cum.tot","e.rel.1","e.rel.4","e.rel.6","e.rel.12","e.rel.24","e.rel.48","e.rel.72","e.rel.96","e.rel.168","e.rel.final","e.rel.tot","rain.1","rain.4","rain.6","rain.12","rain.24","rain.48","rain.72","rain.96","rain.168","rain.final","rain.tot","air.temp.1","air.temp.4","air.temp.6","air.temp.12","air.temp.24","air.temp.48","air.temp.72","air.temp.96","air.temp.168","air.temp.mn","soil.temp.1","soil.temp.4","soil.temp.6","soil.temp.12","soil.temp.24","soil.temp.48","soil.temp.72","soil.temp.96","soil.temp.168","soil.temp.mn","soil.temp.surf.1","soil.temp.surf.4","soil.temp.surf.6","soil.temp.surf.12","soil.temp.surf.24","soil.temp.surf.48","soil.temp.surf.72","soil.temp.surf.96","soil.temp.surf.168","soil.temp.surf.mn","wind.1","wind.4","wind.6","wind.12","wind.24","wind.48","wind.72","wind.96","wind.168","wind.mn","wind.2m.1","wind.2m.4","wind.2m.6","wind.2m.12","wind.2m.24","wind.2m.48","wind.2m.72","wind.2m.96","wind.2m.168","wind.2m.mn","rad.1","rad.4","rad.6","rad.12","rad.24","rad.48","rad.72","rad.96","rad.168","rad.mn","rain.rate.1","rain.rate.4","rain.rate.6","rain.rate.12","rain.rate.24","rain.rate.48","rain.rate.72","rain.rate.96","rain.rate.168","rain.rate.mn","rh.1","rh.4","rh.6","rh.12","rh.24","rh.48","rh.72","rh.96","rh.168","rh.mn","first.row.in.file.int","last.row.in.file.int","n.ints","dt1","j.rel1","j.NH31","dt.min","dt.max","ct.min","ct.max","t.start.p","t.end.p","air.temp.z","soil.temp.z","wind.z","wind.loc","far.loc","pub.info","soil.type2","exper2","acid","meas.tech.orig","meas.tech2","crop.orig","man.source.orig","app.method.orig","app.method2","incorp.orig","date.start","flag.int","soil.samp.z","inst","pid","pmid","eid"
"AU","MHB","20F","FoulumgårdC","10","3",2020-11-25 15:00:00,3,"../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx","field","Wind tunnel",NA,NA,"D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20F.F:FoulumgårdC.P:10.T:field.R:3.R2:.T:2020-11-25 15:00:00.M:Wind tunnelNA","G",0.2,56.5,9.57,"DK","Flat",9,24,65,NA,NA,0.38,NA,NA,5.4,1.03,"Yes","No","cat",NA,NA,"Slurry","Acidification",NA,NA,9.03,NA,3.39,2.07,NA,NA,7.6,6.5,2020-11-25 15:00:00,"bsth",35,"t/ha","none",NA,NA,NA,NA,NA,"grass",NA,NA,NA,NA,21,NA,"11/25/2020 15:00","11/25/2020 15:00","D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20F.F:FoulumgårdC.P:10.T:field.R:3.R2:.T:2020-11-25 15:00:00","D:1.I:AU.Pr:MHB.E:20F","","Pedersen, Johanna",72.4,NA,3.66,5.85,11.3,18.4,24.2,25.6,26.2,NA,27,27,NA,3.66,5.85,11.3,18.4,24.2,25.6,26.2,NA,27,27,NA,0.0505,0.0808,0.156,0.254,0.335,0.353,0.361,NA,0.372,0.372,NA,0,0,0,0,0,0,0,NA,0,0,NA,7.98,7.98,7.95,8.05,6.38,4.46,3.75,3.17,3.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,928,1020,94,1.73,0.00821,0.595,1.73,1.73,1.73,163,2020-11-25 15:00:00,2020-12-02 08:13:00,"2",NA,NA,NA,NA,"Pedersen, J., Feilberg, A., Nyord, T. 2022. Effect of storage and field acidification on emissions of NH3, NMVOC, and odour from field applied slurry in winter conditions. Journal of Environmental Management, 310. doi.org/10.1016/j.jenvman.2022.114756",NA,NA,TRUE,"Wind tunnel","wt","Grass","Cattle","Band spread or trailing hose","bsth","None",2020-11-25,"",NA,205,1953,1957,352
"AU","MHB","20F","FoulumgårdC","12","3",2020-11-25 15:15:00,3,"../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx","tank","Wind tunnel",NA,NA,"D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20F.F:FoulumgårdC.P:12.T:tank.R:3.R2:.T:2020-11-25 15:15:00.M:Wind tunnelNA","G",0.2,56.5,9.57,"DK","Flat",9,24,65,NA,NA,0.38,NA,NA,5.4,1.03,"Yes","No","cat",NA,NA,"Slurry","Acidification",NA,NA,9.35,NA,3.43,1.93,NA,NA,7.9,5.9,2020-11-25 15:15:00,"bsth",35,"t/ha","none",NA,NA,NA,NA,NA,"grass",NA,NA,NA,NA,22,NA,"11/25/2020 15:15","11/25/2020 15:15","D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20F.F:FoulumgårdC.P:12.T:tank.R:3.R2:.T:2020-11-25 15:15:00","D:1.I:AU.Pr:MHB.E:20F","","Pedersen, Johanna",67.6,NA,0.06,0.0677,0.12,0.265,0.518,0.578,0.744,NA,1.31,1.31,NA,0.06,0.0677,0.12,0.265,0.518,0.578,0.744,NA,1.31,1.31,NA,0.000888,0.001,0.00177,0.00393,0.00768,0.00855,0.011,NA,0.0194,0.0194,NA,0,0,0,0,0,0,0,NA,0,0,NA,8.04,8.02,7.99,8.03,6.43,4.44,3.74,3.17,3.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020,1120,94,1.73,0.000278,0.0188,1.73,1.73,1.73,163,2020-11-25 15:16:00,2020-12-02 08:29:00,"2",NA,NA,NA,NA,"Pedersen, J., Feilberg, A., Nyord, T. 2022. Effect of storage and field acidification on emissions of NH3, NMVOC, and odour from field applied slurry in winter conditions. Journal of Environmental Management, 310. doi.org/10.1016/j.jenvman.2022.114756",NA,NA,TRUE,"Wind tunnel","wt","Grass","Cattle","Band spread or trailing hose","bsth","None",2020-11-25,"",NA,205,1954,1958,352
"AU","MHB","20F","FoulumgårdC","2","1",2020-11-25 13:56:00,3,"../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx","field","Wind tunnel",NA,NA,"D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20F.F:FoulumgårdC.P:2.T:field.R:1.R2:.T:2020-11-25 13:56:00.M:Wind tunnelNA","G",0.2,56.5,9.57,"DK","Flat",9,24,65,NA,NA,0.38,NA,NA,5.4,1.03,"Yes","No","cat",NA,NA,"Slurry","Acidification",NA,NA,9.03,NA,3.39,2.07,NA,NA,7.6,6.5,2020-11-25 13:56:00,"bsth",35,"t/ha","none",NA,NA,NA,NA,NA,"grass",NA,NA,NA,NA,15,NA,"11/25/2020 13:56","11/25/2020 13:56","D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20F.F:FoulumgårdC.P:2.T:field.R:1.R2:.T:2020-11-25 13:56:00","D:1.I:AU.Pr:MHB.E:20F","","Pedersen, Johanna",72.4,NA,1.84,3.09,6.57,11.4,16.6,18.4,19.3,NA,20.8,20.8,NA,1.84,3.09,6.57,11.4,16.6,18.4,19.3,NA,20.8,20.8,NA,0.0255,0.0426,0.0906,0.158,0.23,0.254,0.267,NA,0.287,0.287,NA,0,0,0,0,0,0,0,NA,0,0,NA,7.72,7.84,7.87,7.94,6.42,4.52,3.8,3.2,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1120,1210,95,1.73,0.00395,0.286,1.73,1.73,1.73,164,2020-11-25 13:56:00,2020-12-02 08:53:00,"2",NA,NA,NA,NA,"Pedersen, J., Feilberg, A., Nyord, T. 2022. Effect of storage and field acidification on emissions of NH3, NMVOC, and odour from field applied slurry in winter conditions. Journal of Environmental Management, 310. doi.org/10.1016/j.jenvman.2022.114756",NA,NA,TRUE,"Wind tunnel","wt","Grass","Cattle","Band spread or trailing hose","bsth","None",2020-11-25,"",NA,205,1955,1959,352
"AU","MHB","20F","FoulumgårdC","4","1",2020-11-25 14:12:00,3,"../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx","tank","Wind tunnel",NA,NA,"D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20F.F:FoulumgårdC.P:4.T:tank.R:1.R2:.T:2020-11-25 14:12:00.M:Wind tunnelNA","G",0.2,56.5,9.57,"DK","Flat",9,24,65,NA,NA,0.38,NA,NA,5.4,1.03,"Yes","No","cat",NA,NA,"Slurry","Acidification",NA,NA,9.35,NA,3.43,1.93,NA,NA,7.9,5.9,2020-11-25 14:12:00,"bsth",35,"t/ha","none",NA,NA,NA,NA,NA,"grass",NA,NA,NA,NA,16,NA,"11/25/2020 14:12","11/25/2020 14:12","D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20F.F:FoulumgårdC.P:4.T:tank.R:1.R2:.T:2020-11-25 14:12:00","D:1.I:AU.Pr:MHB.E:20F","","Pedersen, Johanna",67.6,NA,0.0166,0.0166,0.0754,0.248,0.523,0.676,0.964,NA,1.87,1.87,NA,0.0166,0.0166,0.0754,0.248,0.523,0.676,0.964,NA,1.87,1.87,NA,0.000246,0.000246,0.00112,0.00368,0.00774,0.01,0.0143,NA,0.0277,0.0277,NA,0,0,0,0,0,0,0,NA,0,0,NA,7.8,7.89,7.9,7.97,6.37,4.49,3.78,3.18,3.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1210,1300,95,1.73,0.000142,0.00959,1.73,1.73,1.73,164,2020-11-25 14:12:00,2020-12-02 09:09:00,"2",NA,NA,NA,NA,"Pedersen, J., Feilberg, A., Nyord, T. 2022. Effect of storage and field acidification on emissions of NH3, NMVOC, and odour from field applied slurry in winter conditions. Journal of Environmental Management, 310. doi.org/10.1016/j.jenvman.2022.114756",NA,NA,TRUE,"Wind tunnel","wt","Grass","Cattle","Band spread or trailing hose","bsth","None",2020-11-25,"",NA,205,1956,1960,352
"AU","MHB","20F","FoulumgårdC","5","2",2020-11-25 14:20:00,3,"../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx","none","Wind tunnel",NA,NA,"D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20F.F:FoulumgårdC.P:5.T:none.R:2.R2:.T:2020-11-25 14:20:00.M:Wind tunnelNA","G",0.2,56.5,9.57,"DK","Flat",9,24,65,NA,NA,0.38,NA,NA,5.4,1.03,"Yes","No","cat",NA,NA,"Slurry","None",NA,NA,9,NA,3.47,2.05,NA,NA,7.8,6.9,2020-11-25 14:20:00,"bsth",35,"t/ha","none",NA,NA,NA,NA,NA,"grass",NA,NA,NA,NA,17,NA,"11/25/2020 14:20","11/25/2020 14:20","D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20F.F:FoulumgårdC.P:5.T:none.R:2.R2:.T:2020-11-25 14:20:00","D:1.I:AU.Pr:MHB.E:20F","","Pedersen, Johanna",71.8,NA,4,6.28,11.7,18.5,23.1,24,24.5,NA,25.4,25.4,NA,4,6.28,11.7,18.5,23.1,24,24.5,NA,25.4,25.4,NA,0.0558,0.0876,0.164,0.258,0.322,0.334,0.342,NA,0.354,0.354,NA,0,0,0,0,0,0,0,NA,0,0,NA,7.84,7.92,7.9,7.96,6.34,4.43,3.74,3.16,3.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1310,1400,95,1.73,0.00939,0.673,1.73,1.73,1.73,164,2020-11-25 14:20:00,2020-12-02 09:17:00,"2",NA,NA,NA,NA,"Pedersen, J., Feilberg, A., Nyord, T. 2022. Effect of storage and field acidification on emissions of NH3, NMVOC, and odour from field applied slurry in winter conditions. Journal of Environmental Management, 310. doi.org/10.1016/j.jenvman.2022.114756",NA,NA,FALSE,"Wind tunnel","wt","Grass","Cattle","Band spread or trailing hose","bsth","None",2020-11-25,"",NA,205,1957,1961,352
"AU","MHB","20F","FoulumgårdC","6","2",2020-11-25 14:28:00,3,"../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx","tank","Wind tunnel",NA,NA,"D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20F.F:FoulumgårdC.P:6.T:tank.R:2.R2:.T:2020-11-25 14:28:00.M:Wind tunnelNA","G",0.2,56.5,9.57,"DK","Flat",9,24,65,NA,NA,0.38,NA,NA,5.4,1.03,"Yes","No","cat",NA,NA,"Slurry","Acidification",NA,NA,9.35,NA,3.43,1.93,NA,NA,7.9,5.9,2020-11-25 14:28:00,"bsth",35,"t/ha","none",NA,NA,NA,NA,NA,"grass",NA,NA,NA,NA,18,NA,"11/25/2020 14:28","11/25/2020 14:28","D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20F.F:FoulumgårdC.P:6.T:tank.R:2.R2:.T:2020-11-25 14:28:00","D:1.I:AU.Pr:MHB.E:20F","","Pedersen, Johanna",67.6,NA,0.0828,0.123,0.249,0.512,0.854,1.07,1.39,NA,2.32,2.32,NA,0.0828,0.123,0.249,0.512,0.854,1.07,1.39,NA,2.32,2.32,NA,0.00123,0.00182,0.00368,0.00758,0.0126,0.0158,0.0206,NA,0.0343,0.0343,NA,0,0,0,0,0,0,0,NA,0,0,NA,7.89,7.96,7.92,8.01,6.43,4.47,3.76,3.18,3.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400,1500,95,1.73,0.00031,0.021,1.73,1.73,1.73,164,2020-11-25 14:28:00,2020-12-02 09:25:00,"2",NA,NA,NA,NA,"Pedersen, J., Feilberg, A., Nyord, T. 2022. Effect of storage and field acidification on emissions of NH3, NMVOC, and odour from field applied slurry in winter conditions. Journal of Environmental Management, 310. doi.org/10.1016/j.jenvman.2022.114756",NA,NA,TRUE,"Wind tunnel","wt","Grass","Cattle","Band spread or trailing hose","bsth","None",2020-11-25,"",NA,205,1958,1962,352
"AU","MHB","20F","FoulumgårdC","8","2",2020-11-25 14:44:00,3,"../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx","field","Wind tunnel",NA,NA,"D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20F.F:FoulumgårdC.P:8.T:field.R:2.R2:.T:2020-11-25 14:44:00.M:Wind tunnelNA","G",0.2,56.5,9.57,"DK","Flat",9,24,65,NA,NA,0.38,NA,NA,5.4,1.03,"Yes","No","cat",NA,NA,"Slurry","Acidification",NA,NA,9.03,NA,3.39,2.07,NA,NA,7.6,6.5,2020-11-25 14:44:00,"bsth",35,"t/ha","none",NA,NA,NA,NA,NA,"grass",NA,NA,NA,NA,19,NA,"11/25/2020 14:44","11/25/2020 14:44","D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20F.F:FoulumgårdC.P:8.T:field.R:2.R2:.T:2020-11-25 14:44:00","D:1.I:AU.Pr:MHB.E:20F","","Pedersen, Johanna",72.4,NA,2.37,4.04,8.27,14.3,20.2,21.9,22.7,NA,23.6,23.6,NA,2.37,4.04,8.27,14.3,20.2,21.9,22.7,NA,23.6,23.6,NA,0.0328,0.0557,0.114,0.197,0.278,0.302,0.313,NA,0.325,0.325,NA,0,0,0,0,0,0,0,NA,0,0,NA,7.95,7.99,7.95,8.05,6.44,4.5,3.79,3.2,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500,1590,95,1.73,0.0049,0.355,1.73,1.73,1.73,164,2020-11-25 14:44:00,2020-12-02 09:41:00,"2",NA,NA,NA,NA,"Pedersen, J., Feilberg, A., Nyord, T. 2022. Effect of storage and field acidification on emissions of NH3, NMVOC, and odour from field applied slurry in winter conditions. Journal of Environmental Management, 310. doi.org/10.1016/j.jenvman.2022.114756",NA,NA,TRUE,"Wind tunnel","wt","Grass","Cattle","Band spread or trailing hose","bsth","None",2020-11-25,"",NA,205,1959,1963,352
"AU","MHB","20F","FoulumgårdC","9","3",2020-11-25 14:52:00,3,"../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx","none","Wind tunnel",NA,NA,"D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20F.F:FoulumgårdC.P:9.T:none.R:3.R2:.T:2020-11-25 14:52:00.M:Wind tunnelNA","G",0.2,56.5,9.57,"DK","Flat",9,24,65,NA,NA,0.38,NA,NA,5.4,1.03,"Yes","No","cat",NA,NA,"Slurry","None",NA,NA,9,NA,3.47,2.05,NA,NA,7.8,6.9,2020-11-25 14:52:00,"bsth",35,"t/ha","none",NA,NA,NA,NA,NA,"grass",NA,NA,NA,NA,20,NA,"11/25/2020 14:52","11/25/2020 14:52","D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20F.F:FoulumgårdC.P:9.T:none.R:3.R2:.T:2020-11-25 14:52:00","D:1.I:AU.Pr:MHB.E:20F","","Pedersen, Johanna",71.8,NA,4.39,6.99,13.1,20.7,25,25.7,26.2,NA,26.9,26.9,NA,4.39,6.99,13.1,20.7,25,25.7,26.2,NA,26.9,26.9,NA,0.0611,0.0975,0.182,0.288,0.348,0.359,0.365,NA,0.375,0.375,NA,0,0,0,0,0,0,0,NA,0,0,NA,8,8.01,7.97,8.07,6.4,4.49,3.78,3.2,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1590,1680,95,1.73,0.00997,0.715,1.73,1.73,1.73,164,2020-11-25 14:52:00,2020-12-02 09:49:00,"2",NA,NA,NA,NA,"Pedersen, J., Feilberg, A., Nyord, T. 2022. Effect of storage and field acidification on emissions of NH3, NMVOC, and odour from field applied slurry in winter conditions. Journal of Environmental Management, 310. doi.org/10.1016/j.jenvman.2022.114756",NA,NA,FALSE,"Wind tunnel","wt","Grass","Cattle","Band spread or trailing hose","bsth","None",2020-11-25,"",NA,205,1960,1964,352
"AU","MHB","20G","FoulumgårdC","1","1",2020-02-12 13:25:00,3,"../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx","none","Wind tunnel",NA,NA,"D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20G.F:FoulumgårdC.P:1.T:none.R:1.R2:.T:2020-02-12 13:25:00.M:Wind tunnelNA","G",0.2,56.5,9.57,"DK","Flat",9,24,65,NA,NA,0.5,NA,NA,5.4,1.03,"Yes","No","pig",NA,NA,"Slurry","None",NA,NA,6.57,NA,5.03,4.32,NA,NA,13.5,7.1,2020-02-12 13:25:00,"bsth",35,"t/ha","none",NA,NA,NA,NA,NA,"grass",NA,NA,NA,NA,23,NA,"12/2/2020 13:25","12/2/2020 13:25","D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20G.F:FoulumgårdC.P:1.T:none.R:1.R2:.T:2020-02-12 13:25:00","D:1.I:AU.Pr:MHB.E:20G","","Pedersen, Johanna",151,NA,2.31,3.52,5.87,7.96,10.1,12.2,14.9,NA,20.5,20.5,NA,2.31,3.52,5.87,7.96,10.1,12.2,14.9,NA,20.5,20.5,NA,0.0153,0.0233,0.0388,0.0527,0.0667,0.0809,0.0987,NA,0.135,0.135,NA,0,0,0,0,0,0,0,NA,0,0,NA,4.11,3.93,3.3,2.59,2.49,2.81,2.94,4.05,4.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1690,1780,94,1.73,0.00254,0.384,1.73,1.73,1.73,163,2020-12-02 13:25:00,2020-12-09 06:37:00,"2",NA,NA,NA,NA,"Pedersen, J., Feilberg, A., Nyord, T. 2022. Effect of storage and field acidification on emissions of NH3, NMVOC, and odour from field applied slurry in winter conditions. Journal of Environmental Management, 310. doi.org/10.1016/j.jenvman.2022.114756",NA,NA,FALSE,"Wind tunnel","wt","Grass","Pig","Band spread or trailing hose","bsth","None",2020-12-02,"",NA,205,1961,1965,353
"AU","MHB","20G","FoulumgårdC","10","3",2020-02-12 14:37:00,3,"../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx","tank","Wind tunnel",NA,NA,"D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20G.F:FoulumgårdC.P:10.T:tank.R:3.R2:.T:2020-02-12 14:37:00.M:Wind tunnelNA","G",0.2,56.5,9.57,"DK","Flat",9,24,65,NA,NA,0.5,NA,NA,5.4,1.03,"Yes","No","pig",NA,NA,"Slurry","Acidification",NA,NA,7.69,NA,4.12,3.38,NA,NA,12.3,5.8,2020-02-12 14:37:00,"bsth",35,"t/ha","none",NA,NA,NA,NA,NA,"grass",NA,NA,NA,NA,30,NA,"12/2/2020 14:37","12/2/2020 14:37","D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20G.F:FoulumgårdC.P:10.T:tank.R:3.R2:.T:2020-02-12 14:37:00","D:1.I:AU.Pr:MHB.E:20G","","Pedersen, Johanna",118,NA,0.00675,0.00675,0.0135,0.126,0.493,1.05,1.56,NA,3.36,3.36,NA,0.00675,0.00675,0.0135,0.126,0.493,1.05,1.56,NA,3.36,3.36,NA,5.71e-05,5.71e-05,0.000114,0.00107,0.00417,0.00884,0.0132,NA,0.0284,0.0284,NA,0,0,0,0,0,0,0,NA,0,0,NA,3.89,3.68,3.08,2.44,2.44,2.83,2.94,4.07,4.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2340,2440,94,1.73,3.3e-05,0.0039,1.73,1.73,1.73,163,2020-12-02 14:37:00,2020-12-09 07:49:00,"2",NA,NA,NA,NA,"Pedersen, J., Feilberg, A., Nyord, T. 2022. Effect of storage and field acidification on emissions of NH3, NMVOC, and odour from field applied slurry in winter conditions. Journal of Environmental Management, 310. doi.org/10.1016/j.jenvman.2022.114756",NA,NA,TRUE,"Wind tunnel","wt","Grass","Pig","Band spread or trailing hose","bsth","None",2020-12-02,"",NA,205,1962,1966,353
