"institute","proj","exper","field","plot","rep","app.start","sub.period","file","treat","meas.tech","meas.tech.det","rep2","cpmid","pub.id","plot.area","lat","long","country","topo","clay","silt","sand","oc","soil.type","soil.water","soil.water.v","soil.moist","soil.ph","soil.dens","crop.res","till","man.source","man.source.det","man.bed","man.con","man.trt1","man.trt2","man.stor","man.dm","man.vs","man.tkn","man.tan","man.tic","man.ua","man.vfa","man.ph","app.end","app.method","app.rate","app.rate.unit","incorp","time.incorp","man.area","dist.inj","furrow.z","furrow.w","crop","crop.z","crop.area","lai","notes.plot","row.in.file.plot","man.trt3","app.start.orig","app.end.orig","cpid","ceid","flag.plot","submitter","tan.app","e.1","e.4","e.6","e.12","e.24","e.48","e.72","e.96","e.168","e.final","e.tot","e.cum.1","e.cum.4","e.cum.6","e.cum.12","e.cum.24","e.cum.48","e.cum.72","e.cum.96","e.cum.168","e.cum.final","e.cum.tot","e.rel.1","e.rel.4","e.rel.6","e.rel.12","e.rel.24","e.rel.48","e.rel.72","e.rel.96","e.rel.168","e.rel.final","e.rel.tot","rain.1","rain.4","rain.6","rain.12","rain.24","rain.48","rain.72","rain.96","rain.168","rain.final","rain.tot","air.temp.1","air.temp.4","air.temp.6","air.temp.12","air.temp.24","air.temp.48","air.temp.72","air.temp.96","air.temp.168","air.temp.mn","soil.temp.1","soil.temp.4","soil.temp.6","soil.temp.12","soil.temp.24","soil.temp.48","soil.temp.72","soil.temp.96","soil.temp.168","soil.temp.mn","soil.temp.surf.1","soil.temp.surf.4","soil.temp.surf.6","soil.temp.surf.12","soil.temp.surf.24","soil.temp.surf.48","soil.temp.surf.72","soil.temp.surf.96","soil.temp.surf.168","soil.temp.surf.mn","wind.1","wind.4","wind.6","wind.12","wind.24","wind.48","wind.72","wind.96","wind.168","wind.mn","wind.2m.1","wind.2m.4","wind.2m.6","wind.2m.12","wind.2m.24","wind.2m.48","wind.2m.72","wind.2m.96","wind.2m.168","wind.2m.mn","rad.1","rad.4","rad.6","rad.12","rad.24","rad.48","rad.72","rad.96","rad.168","rad.mn","rain.rate.1","rain.rate.4","rain.rate.6","rain.rate.12","rain.rate.24","rain.rate.48","rain.rate.72","rain.rate.96","rain.rate.168","rain.rate.mn","rh.1","rh.4","rh.6","rh.12","rh.24","rh.48","rh.72","rh.96","rh.168","rh.mn","first.row.in.file.int","last.row.in.file.int","n.ints","dt1","j.rel1","j.NH31","dt.min","dt.max","ct.min","ct.max","t.start.p","t.end.p","air.temp.z","soil.temp.z","wind.z","wind.loc","far.loc","pub.info","soil.type2","exper2","acid","meas.tech.orig","meas.tech2","crop.orig","man.source.orig","app.method.orig","app.method2","incorp.orig","date.start","flag.int","soil.samp.z","inst","pid","pmid","eid"
"AU","NUGA","A","Agassiz","101","1",2019-05-27 10:22:00,3,"../../data-submitted/03/AU/ALFAM2_template_5_2_210929_JP_CanadianData.xlsx","untreated wide banded","Wind tunnel",NA,NA,"D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_210929_JP_CanadianData.xlsx.E:A.F:Agassiz.P:101.T:untreated wide banded.R:1.R2:.T:2019-05-27 10:22:00.M:Wind tunnelNA","G",1,49.2,-122,"CA","Flat",NA,NA,NA,NA,"Loam",0.35,NA,NA,5.3,1.08,"Yes","No","cat",NA,NA,"Slurry","None",NA,NA,7.5,NA,2.9,1.75,NA,NA,NA,6.8,2019-05-27 10:22:00,"bsth",60,"t/ha","none",NA,NA,NA,NA,NA,"grass",10,NA,NA,".",5,NA,"27-05-2019 10:22","27-05-2019 10:22","D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_210929_JP_CanadianData.xlsx.E:A.F:Agassiz.P:101.T:untreated wide banded.R:1.R2:.T:2019-05-27 10:22:00","D:1.I:AU.Pr:NUGA.E:A","","Pedersen, Johanna",105,NA,12,16.9,20.1,26.1,33.5,38.5,NA,NA,42.7,42.7,NA,12,16.9,20.1,26.1,33.5,38.5,NA,NA,42.7,42.7,NA,0.114,0.161,0.191,0.249,0.319,0.367,NA,NA,0.407,0.407,NA,0,0,0,0,0,0,NA,NA,0,0,NA,22.4,22.4,24.1,19,17.8,17.7,17.9,17.9,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,13,9,1.98,0.0334,3.51,1.98,18,1.98,94.2,2019-05-27 10:22:00,2019-05-30 14:38:00,2,NA,NA,NA,NA,"Pedersen, J., Nyord, T., Feilberg, A., Labouriau, R., Hunt, D., & Bittman, S. (2021). Effect of exposed surface area and enhanced infiltration on ammonia emission from untreated and separated cattle slurry. Biosystems Engineering, 211, 141–151. https://doi.org/10.1016/j.biosystemseng.2020.12.005",NA,NA,FALSE,"Wind tunnel","wt","Grass","Cattle","Wide band","bsth","None",2019-05-27,"",NA,205,1979,1983,375
"AU","NUGA","A","Agassiz","102","1",2019-05-27 10:22:00,3,"../../data-submitted/03/AU/ALFAM2_template_5_2_210929_JP_CanadianData.xlsx","separated broadcast","Wind tunnel",NA,NA,"D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_210929_JP_CanadianData.xlsx.E:A.F:Agassiz.P:102.T:separated broadcast.R:1.R2:.T:2019-05-27 10:22:00.M:Wind tunnelNA","G",1,49.2,-122,"CA","Flat",NA,NA,NA,NA,"Loam",0.35,NA,NA,5.3,1.08,"Yes","No","cat",NA,NA,"Slurry","Gravity separation",NA,NA,4.4,NA,2.22,1.25,NA,NA,NA,6.9,2019-05-27 10:22:00,"bc",60,"t/ha","none",NA,NA,NA,NA,NA,"grass",10,NA,NA,NA,6,NA,"27-05-2019 10:22","27-05-2019 10:22","D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_210929_JP_CanadianData.xlsx.E:A.F:Agassiz.P:102.T:separated broadcast.R:1.R2:.T:2019-05-27 10:22:00","D:1.I:AU.Pr:NUGA.E:A","","Pedersen, Johanna",75,NA,6.61,8.24,9.37,11.3,12.3,16,NA,NA,23.2,23.2,NA,6.61,8.24,9.37,11.3,12.3,16,NA,NA,23.2,23.2,NA,0.0881,0.11,0.125,0.15,0.165,0.213,NA,NA,0.309,0.309,NA,0,0,0,0,0,0,NA,NA,0,0,NA,22.4,22.4,24.1,19,17.8,17.7,17.9,17.9,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,22,9,1.98,0.0334,2.51,1.98,18,1.98,94.2,2019-05-27 10:22:00,2019-05-30 14:38:00,2,NA,NA,NA,NA,"Pedersen, J., Nyord, T., Feilberg, A., Labouriau, R., Hunt, D., & Bittman, S. (2021). Effect of exposed surface area and enhanced infiltration on ammonia emission from untreated and separated cattle slurry. Biosystems Engineering, 211, 141–151. https://doi.org/10.1016/j.biosystemseng.2020.12.005",NA,NA,FALSE,"Wind tunnel","wt","Grass","Cattle","Broadcast","bc","None",2019-05-27,"",NA,205,1980,1984,375
"AU","NUGA","A","Agassiz","103","1",2019-05-27 10:22:00,3,"../../data-submitted/03/AU/ALFAM2_template_5_2_210929_JP_CanadianData.xlsx","untreated narrow banded","Wind tunnel",NA,NA,"D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_210929_JP_CanadianData.xlsx.E:A.F:Agassiz.P:103.T:untreated narrow banded.R:1.R2:.T:2019-05-27 10:22:00.M:Wind tunnelNA","G",1,49.2,-122,"CA","Flat",NA,NA,NA,NA,"Loam",0.35,NA,NA,5.3,1.08,"Yes","No","cat",NA,NA,"Slurry","None",NA,NA,7.5,NA,2.9,1.75,NA,NA,NA,6.8,2019-05-27 10:22:00,"bsth",60,"t/ha","none",NA,NA,NA,NA,NA,"grass",10,NA,NA,NA,7,NA,"27-05-2019 10:22","27-05-2019 10:22","D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_210929_JP_CanadianData.xlsx.E:A.F:Agassiz.P:103.T:untreated narrow banded.R:1.R2:.T:2019-05-27 10:22:00","D:1.I:AU.Pr:NUGA.E:A","","Pedersen, Johanna",105,NA,9.6,14.1,18.7,27.2,32.8,36.3,NA,NA,41.7,41.7,NA,9.6,14.1,18.7,27.2,32.8,36.3,NA,NA,41.7,41.7,NA,0.0914,0.134,0.178,0.26,0.312,0.346,NA,NA,0.397,0.397,NA,0,0,0,0,0,0,NA,NA,0,0,NA,22.4,22.4,24.1,19,17.8,17.7,17.9,17.9,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,31,9,1.98,0.0244,2.56,1.98,18,1.98,94.2,2019-05-27 10:22:00,2019-05-30 14:38:00,2,NA,NA,NA,NA,"Pedersen, J., Nyord, T., Feilberg, A., Labouriau, R., Hunt, D., & Bittman, S. (2021). Effect of exposed surface area and enhanced infiltration on ammonia emission from untreated and separated cattle slurry. Biosystems Engineering, 211, 141–151. https://doi.org/10.1016/j.biosystemseng.2020.12.005",NA,NA,FALSE,"Wind tunnel","wt","Grass","Cattle","Band spread or trailing hose","bsth","None",2019-05-27,"",NA,205,1981,1985,375
"AU","NUGA","A","Agassiz","104","1",2019-05-27 10:22:00,3,"../../data-submitted/03/AU/ALFAM2_template_5_2_210929_JP_CanadianData.xlsx","untreated broadcast","Wind tunnel",NA,NA,"D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_210929_JP_CanadianData.xlsx.E:A.F:Agassiz.P:104.T:untreated broadcast.R:1.R2:.T:2019-05-27 10:22:00.M:Wind tunnelNA","G",1,49.2,-122,"CA","Flat",NA,NA,NA,NA,"Loam",0.35,NA,NA,5.3,1.08,"Yes","No","cat",NA,NA,"Slurry","None",NA,NA,7.5,NA,2.9,1.75,NA,NA,NA,6.8,2019-05-27 10:22:00,"bc",60,"t/ha","none",NA,NA,NA,NA,NA,"grass",10,NA,NA,NA,8,NA,"27-05-2019 10:22","27-05-2019 10:22","D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_210929_JP_CanadianData.xlsx.E:A.F:Agassiz.P:104.T:untreated broadcast.R:1.R2:.T:2019-05-27 10:22:00","D:1.I:AU.Pr:NUGA.E:A","","Pedersen, Johanna",105,NA,16.6,21.8,24.1,28.3,32,33.3,NA,NA,35.6,35.6,NA,16.6,21.8,24.1,28.3,32,33.3,NA,NA,35.6,35.6,NA,0.159,0.208,0.229,0.269,0.305,0.317,NA,NA,0.339,0.339,NA,0,0,0,0,0,0,NA,NA,0,0,NA,22.4,22.4,24.1,19,17.8,17.7,17.9,17.9,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,40,9,1.98,0.0548,5.75,1.98,18,1.98,94.2,2019-05-27 10:22:00,2019-05-30 14:38:00,2,NA,NA,NA,NA,"Pedersen, J., Nyord, T., Feilberg, A., Labouriau, R., Hunt, D., & Bittman, S. (2021). Effect of exposed surface area and enhanced infiltration on ammonia emission from untreated and separated cattle slurry. Biosystems Engineering, 211, 141–151. https://doi.org/10.1016/j.biosystemseng.2020.12.005",NA,NA,FALSE,"Wind tunnel","wt","Grass","Cattle","Broadcast","bc","None",2019-05-27,"",NA,205,1982,1986,375
"AU","NUGA","A","Agassiz","201","2",2019-05-27 10:22:00,3,"../../data-submitted/03/AU/ALFAM2_template_5_2_210929_JP_CanadianData.xlsx","separated broadcast","Wind tunnel",NA,NA,"D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_210929_JP_CanadianData.xlsx.E:A.F:Agassiz.P:201.T:separated broadcast.R:2.R2:.T:2019-05-27 10:22:00.M:Wind tunnelNA","G",1,49.2,-122,"CA","Flat",NA,NA,NA,NA,"Loam",0.35,NA,NA,5.3,1.08,"Yes","No","cat",NA,NA,"Slurry","Gravity separation",NA,NA,4.4,NA,2.22,1.25,NA,NA,NA,6.9,2019-05-27 10:22:00,"bc",60,"t/ha","none",NA,NA,NA,NA,NA,"grass",10,NA,NA,NA,9,NA,"27-05-2019 10:22","27-05-2019 10:22","D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_210929_JP_CanadianData.xlsx.E:A.F:Agassiz.P:201.T:separated broadcast.R:2.R2:.T:2019-05-27 10:22:00","D:1.I:AU.Pr:NUGA.E:A","","Pedersen, Johanna",75,NA,11,13.4,14.8,17.4,20.2,22.5,NA,NA,26.2,26.2,NA,11,13.4,14.8,17.4,20.2,22.5,NA,NA,26.2,26.2,NA,0.147,0.178,0.197,0.232,0.269,0.3,NA,NA,0.349,0.349,NA,0,0,0,0,0,0,NA,NA,0,0,NA,22.4,22.4,24.1,19,17.8,17.7,17.9,17.9,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,49,9,1.98,0.0585,4.39,1.98,18,1.98,94.2,2019-05-27 10:22:00,2019-05-30 14:38:00,2,NA,NA,NA,NA,"Pedersen, J., Nyord, T., Feilberg, A., Labouriau, R., Hunt, D., & Bittman, S. (2021). Effect of exposed surface area and enhanced infiltration on ammonia emission from untreated and separated cattle slurry. Biosystems Engineering, 211, 141–151. https://doi.org/10.1016/j.biosystemseng.2020.12.005",NA,NA,FALSE,"Wind tunnel","wt","Grass","Cattle","Broadcast","bc","None",2019-05-27,"",NA,205,1983,1987,375
"AU","NUGA","A","Agassiz","202","2",2019-05-27 10:22:00,3,"../../data-submitted/03/AU/ALFAM2_template_5_2_210929_JP_CanadianData.xlsx","untreated broadcast","Wind tunnel",NA,NA,"D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_210929_JP_CanadianData.xlsx.E:A.F:Agassiz.P:202.T:untreated broadcast.R:2.R2:.T:2019-05-27 10:22:00.M:Wind tunnelNA","G",1,49.2,-122,"CA","Flat",NA,NA,NA,NA,"Loam",0.35,NA,NA,5.3,1.08,"Yes","No","cat",NA,NA,"Slurry","None",NA,NA,7.5,NA,2.9,1.75,NA,NA,NA,6.8,2019-05-27 10:22:00,"bc",60,"t/ha","none",NA,NA,NA,NA,NA,"grass",10,NA,NA,NA,10,NA,"27-05-2019 10:22","27-05-2019 10:22","D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_210929_JP_CanadianData.xlsx.E:A.F:Agassiz.P:202.T:untreated broadcast.R:2.R2:.T:2019-05-27 10:22:00","D:1.I:AU.Pr:NUGA.E:A","","Pedersen, Johanna",105,NA,18.3,23.4,25.5,29.6,33.2,35,NA,NA,38.3,38.3,NA,18.3,23.4,25.5,29.6,33.2,35,NA,NA,38.3,38.3,NA,0.175,0.223,0.243,0.282,0.316,0.333,NA,NA,0.364,0.364,NA,0,0,0,0,0,0,NA,NA,0,0,NA,22.4,22.4,24.1,19,17.8,17.7,17.9,17.9,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,58,9,1.98,0.0637,6.69,1.98,18,1.98,94.2,2019-05-27 10:22:00,2019-05-30 14:38:00,2,NA,NA,NA,NA,"Pedersen, J., Nyord, T., Feilberg, A., Labouriau, R., Hunt, D., & Bittman, S. (2021). Effect of exposed surface area and enhanced infiltration on ammonia emission from untreated and separated cattle slurry. Biosystems Engineering, 211, 141–151. https://doi.org/10.1016/j.biosystemseng.2020.12.005",NA,NA,FALSE,"Wind tunnel","wt","Grass","Cattle","Broadcast","bc","None",2019-05-27,"",NA,205,1984,1988,375
"AU","NUGA","A","Agassiz","203","2",2019-05-27 10:22:00,3,"../../data-submitted/03/AU/ALFAM2_template_5_2_210929_JP_CanadianData.xlsx","untreated wide banded","Wind tunnel",NA,NA,"D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_210929_JP_CanadianData.xlsx.E:A.F:Agassiz.P:203.T:untreated wide banded.R:2.R2:.T:2019-05-27 10:22:00.M:Wind tunnelNA","G",1,49.2,-122,"CA","Flat",NA,NA,NA,NA,"Loam",0.35,NA,NA,5.3,1.08,"Yes","No","cat",NA,NA,"Slurry","None",NA,NA,7.5,NA,2.9,1.75,NA,NA,NA,6.8,2019-05-27 10:22:00,"bsth",60,"t/ha","none",NA,NA,NA,NA,NA,"grass",10,NA,NA,NA,11,NA,"27-05-2019 10:22","27-05-2019 10:22","D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_210929_JP_CanadianData.xlsx.E:A.F:Agassiz.P:203.T:untreated wide banded.R:2.R2:.T:2019-05-27 10:22:00","D:1.I:AU.Pr:NUGA.E:A","","Pedersen, Johanna",105,NA,13.4,18.9,22.4,29,33.5,38,NA,NA,42.4,42.4,NA,13.4,18.9,22.4,29,33.5,38,NA,NA,42.4,42.4,NA,0.128,0.18,0.214,0.276,0.319,0.362,NA,NA,0.404,0.404,NA,0,0,0,0,0,0,NA,NA,0,0,NA,22.4,22.4,24.1,19,17.8,17.7,17.9,17.9,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,67,9,1.98,0.0382,4.01,1.98,18,1.98,94.2,2019-05-27 10:22:00,2019-05-30 14:38:00,2,NA,NA,NA,NA,"Pedersen, J., Nyord, T., Feilberg, A., Labouriau, R., Hunt, D., & Bittman, S. (2021). Effect of exposed surface area and enhanced infiltration on ammonia emission from untreated and separated cattle slurry. Biosystems Engineering, 211, 141–151. https://doi.org/10.1016/j.biosystemseng.2020.12.005",NA,NA,FALSE,"Wind tunnel","wt","Grass","Cattle","Wide band","bsth","None",2019-05-27,"",NA,205,1985,1989,375
"AU","NUGA","A","Agassiz","204","2",2019-05-27 10:22:00,3,"../../data-submitted/03/AU/ALFAM2_template_5_2_210929_JP_CanadianData.xlsx","untreated narrow banded","Wind tunnel",NA,NA,"D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_210929_JP_CanadianData.xlsx.E:A.F:Agassiz.P:204.T:untreated narrow banded.R:2.R2:.T:2019-05-27 10:22:00.M:Wind tunnelNA","G",1,49.2,-122,"CA","Flat",NA,NA,NA,NA,"Loam",0.35,NA,NA,5.3,1.08,"Yes","No","cat",NA,NA,"Slurry","None",NA,NA,7.5,NA,2.9,1.75,NA,NA,NA,6.8,2019-05-27 10:22:00,"bsth",60,"t/ha","none",NA,NA,NA,NA,NA,"grass",10,NA,NA,NA,12,NA,"27-05-2019 10:22","27-05-2019 10:22","D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_210929_JP_CanadianData.xlsx.E:A.F:Agassiz.P:204.T:untreated narrow banded.R:2.R2:.T:2019-05-27 10:22:00","D:1.I:AU.Pr:NUGA.E:A","","Pedersen, Johanna",105,NA,9.16,12.9,16.3,22.4,26.3,30.4,NA,NA,30.4,30.4,NA,9.16,12.9,16.3,22.4,26.3,30.4,NA,NA,30.4,30.4,NA,0.0872,0.123,0.155,0.213,0.251,0.29,NA,NA,0.29,0.29,NA,0,0,0,0,0,0,NA,NA,0,0,NA,22.4,22.4,24.1,19,17.8,17.7,17.9,17.9,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,76,9,1.98,0.026,2.73,1.98,18,1.98,94.2,2019-05-27 10:22:00,2019-05-30 14:38:00,2,NA,NA,NA,NA,"Pedersen, J., Nyord, T., Feilberg, A., Labouriau, R., Hunt, D., & Bittman, S. (2021). Effect of exposed surface area and enhanced infiltration on ammonia emission from untreated and separated cattle slurry. Biosystems Engineering, 211, 141–151. https://doi.org/10.1016/j.biosystemseng.2020.12.005",NA,NA,FALSE,"Wind tunnel","wt","Grass","Cattle","Band spread or trailing hose","bsth","None",2019-05-27,"",NA,205,1986,1990,375
"AU","NUGA","A","Agassiz","301","3",2019-05-27 10:22:00,3,"../../data-submitted/03/AU/ALFAM2_template_5_2_210929_JP_CanadianData.xlsx","untreated broadcast","Wind tunnel",NA,NA,"D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_210929_JP_CanadianData.xlsx.E:A.F:Agassiz.P:301.T:untreated broadcast.R:3.R2:.T:2019-05-27 10:22:00.M:Wind tunnelNA","G",1,49.2,-122,"CA","Flat",NA,NA,NA,NA,"Loam",0.35,NA,NA,5.3,1.08,"Yes","No","cat",NA,NA,"Slurry","None",NA,NA,7.5,NA,2.9,1.75,NA,NA,NA,6.8,2019-05-27 10:22:00,"bc",60,"t/ha","none",NA,NA,NA,NA,NA,"grass",10,NA,NA,NA,13,NA,"27-05-2019 10:22","27-05-2019 10:22","D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_210929_JP_CanadianData.xlsx.E:A.F:Agassiz.P:301.T:untreated broadcast.R:3.R2:.T:2019-05-27 10:22:00","D:1.I:AU.Pr:NUGA.E:A","","Pedersen, Johanna",105,NA,20.6,25,27.5,32.3,36,39.2,NA,NA,42.1,42.1,NA,20.6,25,27.5,32.3,36,39.2,NA,NA,42.1,42.1,NA,0.196,0.238,0.262,0.308,0.343,0.373,NA,NA,0.401,0.401,NA,0,0,0,0,0,0,NA,NA,0,0,NA,22.4,22.4,24.1,19,17.8,17.7,17.9,17.9,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,85,9,1.98,0.0774,8.13,1.98,18,1.98,94.2,2019-05-27 10:22:00,2019-05-30 14:38:00,2,NA,NA,NA,NA,"Pedersen, J., Nyord, T., Feilberg, A., Labouriau, R., Hunt, D., & Bittman, S. (2021). Effect of exposed surface area and enhanced infiltration on ammonia emission from untreated and separated cattle slurry. Biosystems Engineering, 211, 141–151. https://doi.org/10.1016/j.biosystemseng.2020.12.005",NA,NA,FALSE,"Wind tunnel","wt","Grass","Cattle","Broadcast","bc","None",2019-05-27,"",NA,205,1987,1991,375
"AU","NUGA","A","Agassiz","302","3",2019-05-27 10:22:00,3,"../../data-submitted/03/AU/ALFAM2_template_5_2_210929_JP_CanadianData.xlsx","untreated narrow banded","Wind tunnel",NA,NA,"D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_210929_JP_CanadianData.xlsx.E:A.F:Agassiz.P:302.T:untreated narrow banded.R:3.R2:.T:2019-05-27 10:22:00.M:Wind tunnelNA","G",1,49.2,-122,"CA","Flat",NA,NA,NA,NA,"Loam",0.35,NA,NA,5.3,1.08,"Yes","No","cat",NA,NA,"Slurry","None",NA,NA,7.5,NA,2.9,1.75,NA,NA,NA,6.8,2019-05-27 10:22:00,"bsth",60,"t/ha","none",NA,NA,NA,NA,NA,"grass",10,NA,NA,NA,14,NA,"27-05-2019 10:22","27-05-2019 10:22","D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_210929_JP_CanadianData.xlsx.E:A.F:Agassiz.P:302.T:untreated narrow banded.R:3.R2:.T:2019-05-27 10:22:00","D:1.I:AU.Pr:NUGA.E:A","","Pedersen, Johanna",105,NA,12.1,16.8,20.7,27.5,28.4,32.9,NA,NA,37.3,37.3,NA,12.1,16.8,20.7,27.5,28.4,32.9,NA,NA,37.3,37.3,NA,0.115,0.16,0.197,0.262,0.27,0.313,NA,NA,0.356,0.356,NA,0,0,0,0,0,0,NA,NA,0,0,NA,22.4,22.4,24.1,19,17.8,17.7,17.9,17.9,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,94,9,1.98,0.0354,3.71,1.98,18,1.98,94.2,2019-05-27 10:22:00,2019-05-30 14:38:00,2,NA,NA,NA,NA,"Pedersen, J., Nyord, T., Feilberg, A., Labouriau, R., Hunt, D., & Bittman, S. (2021). Effect of exposed surface area and enhanced infiltration on ammonia emission from untreated and separated cattle slurry. Biosystems Engineering, 211, 141–151. https://doi.org/10.1016/j.biosystemseng.2020.12.005",NA,NA,FALSE,"Wind tunnel","wt","Grass","Cattle","Band spread or trailing hose","bsth","None",2019-05-27,"",NA,205,1988,1992,375
