"pid","pmid","oid","row.in.file.int","interval","t.start","t.end","t.start.orig","t.end.orig","dt","dt.calc","dt.diff","ct","mt","cta","bta","bg.dl","bg.val","bg.unit","MOL","ustar","rl","air.pres","air.pres.unit","j.NH3","j.rel","e.int","e.cum","e.rel","air.temp","soil.temp","soil.temp.surf","pH.surf","rad","wind","wind.2m","soil.temp.z.int","air.temp.z.int","wind.z.int","wind.loc.int","far.loc.int","rain","rain.rate","rain.cum","rh","notes.int","flag.int"
2043,2047,40708,5,1,2018-05-15 13:26:00,2018-05-15 15:15:00,"15-05-2018 13:26","15-05-2018 13:26",1.82,1.82,0.00333,1.82,0.91,1.95,0.133,NA,0.0803,"ppm",NA,NA,NA,NA,NA,0.773,0.00774,1.41,1.41,0.0141,24.4,19.4,NA,NA,NA,0.33,0.692,"0.05","2",0.125,NA,NA,0,0,0,NA,".",""
2043,2047,40709,6,2,2018-05-15 15:15:00,2018-05-15 17:04:00,"15-05-2018 15:15","15-05-2018 15:15",1.82,1.82,0.00333,3.64,2.73,3.77,1.95,NA,0.098,"ppm",NA,NA,NA,NA,NA,0.697,0.00698,1.27,2.68,0.0268,25.5,24.4,NA,NA,NA,0.33,0.692,"0.05","2",0.125,NA,NA,0,0,0,NA,NA,""
2043,2047,40710,7,3,2018-05-15 17:04:00,2018-05-15 18:53:00,"15-05-2018 17:04","15-05-2018 17:04",1.82,1.82,0.00333,5.46,4.55,5.58,3.77,NA,0.0948,"ppm",NA,NA,NA,NA,NA,0.651,0.00652,1.18,3.86,0.0386,25.6,20.8,NA,NA,NA,0.33,0.692,"0.05","2",0.125,NA,NA,0,0,0,NA,NA,""
2043,2047,40711,8,4,2018-05-15 18:53:00,2018-05-15 20:42:00,"15-05-2018 18:53","15-05-2018 18:53",1.82,1.82,0.00333,7.28,6.37,7.4,5.58,NA,0.0991,"ppm",NA,NA,NA,NA,NA,0.651,0.00651,1.18,5.05,0.0505,24.9,20.5,NA,NA,NA,0.33,0.692,"0.05","2",0.125,NA,NA,0,0,0,NA,NA,""
2043,2047,40712,9,5,2018-05-15 20:42:00,2018-05-15 22:31:00,"15-05-2018 20:42","15-05-2018 20:42",1.82,1.82,0.00333,9.1,8.19,9.22,7.4,NA,0.0897,"ppm",NA,NA,NA,NA,NA,0.523,0.00524,0.952,6,0.06,22.9,19.6,NA,NA,NA,0.33,0.692,"0.05","2",0.125,NA,NA,0,0,0,NA,NA,""
2043,2047,40713,10,6,2018-05-15 22:31:00,2018-05-16 00:20:00,"15-05-2018 22:31","15-05-2018 22:31",1.82,1.82,0.00333,10.9,10,11,9.22,NA,0.0828,"ppm",NA,NA,NA,NA,NA,0.387,0.00388,0.705,6.7,0.0671,16.9,17.9,NA,NA,NA,0.33,0.692,"0.05","2",0.125,NA,NA,0,0,0,NA,NA,""
2043,2047,40714,11,7,2018-05-16 00:20:00,2018-05-16 02:09:00,"16-05-2018 00:20","16-05-2018 00:20",1.82,1.82,0.00333,12.7,11.8,12.8,11,NA,0.086,"ppm",NA,NA,NA,NA,NA,0.306,0.00306,0.556,7.26,0.0727,14.7,16.8,NA,NA,NA,0.33,0.692,"0.05","2",0.125,NA,NA,0,0,0,NA,NA,""
2043,2047,40715,12,8,2018-05-16 02:09:00,2018-05-16 03:58:00,"16-05-2018 02:09","16-05-2018 02:09",1.82,1.82,0.00333,14.6,13.6,14.7,12.8,NA,0.0747,"ppm",NA,NA,NA,NA,NA,0.28,0.00281,0.51,7.77,0.0778,13.1,15.8,NA,NA,NA,0.33,0.692,"0.05","2",0.125,NA,NA,0,0,0,NA,NA,""
2043,2047,40716,13,9,2018-05-16 03:58:00,2018-05-16 05:47:00,"16-05-2018 03:58","16-05-2018 03:58",1.82,1.82,0.00333,16.4,15.5,16.5,14.7,NA,0.0698,"ppm",NA,NA,NA,NA,NA,0.277,0.00277,0.504,8.27,0.0828,13,15.4,NA,NA,NA,0.33,0.692,"0.05","2",0.125,NA,NA,0,0,0,NA,NA,""
2043,2047,40717,14,10,2018-05-16 05:47:00,2018-05-16 07:36:00,"16-05-2018 05:47","16-05-2018 05:47",1.82,1.82,0.00333,18.2,17.3,18.3,16.5,NA,0.0703,"ppm",NA,NA,NA,NA,NA,0.235,0.00236,0.428,8.7,0.0871,12.8,14.9,NA,NA,NA,0.33,0.692,"0.05","2",0.125,NA,NA,0,0,0,NA,NA,""
2043,2047,40718,15,11,2018-05-16 07:36:00,2018-05-16 09:25:00,"16-05-2018 07:36","16-05-2018 07:36",1.82,1.82,0.00333,20,19.1,20.1,18.3,NA,0.0745,"ppm",NA,NA,NA,NA,NA,0.263,0.00263,0.479,9.18,0.0919,13.9,14.9,NA,NA,NA,0.33,0.692,"0.05","2",0.125,NA,NA,0,0,0,NA,NA,""
2043,2047,40719,16,12,2018-05-16 09:25:00,2018-05-16 11:14:00,"16-05-2018 09:25","16-05-2018 09:25",1.82,1.82,0.00333,21.8,20.9,21.9,20.1,NA,0.0802,"ppm",NA,NA,NA,NA,NA,0.313,0.00313,0.569,9.75,0.0976,18.5,16,NA,NA,NA,0.33,0.692,"0.05","2",0.125,NA,NA,0,0,0,NA,NA,""
2043,2047,40720,17,13,2018-05-16 11:14:00,2018-05-16 13:03:00,"16-05-2018 11:14","16-05-2018 11:14",1.82,1.82,0.00333,23.7,22.8,23.8,21.9,NA,0.0845,"ppm",NA,NA,NA,NA,NA,0.327,0.00327,0.595,10.3,0.104,19.9,16.9,NA,NA,NA,0.33,0.692,"0.05","2",0.125,NA,NA,0,0,0,NA,NA,""
2043,2047,40721,18,14,2018-05-16 13:03:00,2018-05-16 14:53:00,"16-05-2018 13:03","16-05-2018 13:03",1.82,1.83,-0.0133,25.5,24.6,25.6,23.8,NA,0.0844,"ppm",NA,NA,NA,NA,NA,0.353,0.00353,0.642,11,0.11,21.7,17.9,NA,NA,NA,0.33,0.692,"0.05","2",0.125,NA,NA,0,0,0,NA,NA,""
2043,2047,40722,19,15,2018-05-16 14:53:00,2018-05-16 16:42:00,"16-05-2018 14:53","16-05-2018 14:53",1.82,1.82,0.00333,27.3,26.4,27.4,25.6,NA,0.0711,"ppm",NA,NA,NA,NA,NA,0.337,0.00338,0.614,11.6,0.116,22,18.6,NA,NA,NA,0.33,0.692,"0.05","2",0.125,NA,NA,0,0,0,NA,NA,""
2043,2047,40723,20,16,2018-05-16 16:42:00,2018-05-16 18:31:00,"16-05-2018 16:42","16-05-2018 16:42",1.82,1.82,0.00333,29.1,28.2,29.2,27.4,NA,0.0623,"ppm",NA,NA,NA,NA,NA,0.287,0.00287,0.522,12.1,0.121,19.7,18.2,NA,NA,NA,0.33,0.692,"0.05","2",0.125,NA,NA,0,0,0,NA,NA,""
2043,2047,40724,21,17,2018-05-16 18:31:00,2018-05-16 20:20:00,"16-05-2018 18:31","16-05-2018 18:31",1.82,1.82,0.00333,30.9,30,31,29.2,NA,0.0549,"ppm",NA,NA,NA,NA,NA,0.241,0.00241,0.438,12.6,0.126,17.5,17.7,NA,NA,NA,0.33,0.692,"0.05","2",0.125,NA,NA,0,0,0,NA,NA,""
2043,2047,40725,22,18,2018-05-16 20:20:00,2018-05-16 22:09:00,"16-05-2018 20:20","16-05-2018 20:20",1.82,1.82,0.00333,32.8,31.8,32.8,31,NA,0.0425,"ppm",NA,NA,NA,NA,NA,0.16,0.0016,0.291,12.9,0.129,15,16.6,NA,NA,NA,0.33,0.692,"0.05","2",0.125,NA,NA,0,0,0,NA,NA,""
2043,2047,40726,23,19,2018-05-16 22:09:00,2018-05-16 23:58:00,"16-05-2018 22:09","16-05-2018 22:09",1.82,1.82,0.00333,34.6,33.7,34.7,32.8,NA,0.0377,"ppm",NA,NA,NA,NA,NA,0.104,0.00105,0.19,13,0.131,10.4,15,NA,NA,NA,0.33,0.692,"0.05","2",0.125,NA,NA,0,0,0,NA,NA,""
2043,2047,40727,24,20,2018-05-16 23:58:00,2018-05-17 01:47:00,"16-05-2018 23:58","16-05-2018 23:58",1.82,1.82,0.00333,36.4,35.5,36.5,34.7,NA,0.0363,"ppm",NA,NA,NA,NA,NA,0.0979,0.00098,0.178,13.2,0.132,9.34,14.1,NA,NA,NA,0.33,0.692,"0.05","2",0.125,NA,NA,0,0,0,NA,NA,""
2043,2047,40728,25,21,2018-05-17 01:47:00,2018-05-17 03:36:00,"17-05-2018 01:47","17-05-2018 01:47",1.82,1.82,0.00333,38.2,37.3,38.3,36.5,NA,0.0334,"ppm",NA,NA,NA,NA,NA,0.0872,0.000873,0.159,13.4,0.134,8.14,13.2,NA,NA,NA,0.33,0.692,"0.05","2",0.125,NA,NA,0,0,0,NA,NA,""
