"institute","proj","exper","field","plot","rep","app.start","sub.period","file","treat","meas.tech","meas.tech.det","rep2","cpmid","pub.id","plot.area","lat","long","country","topo","clay","silt","sand","oc","soil.type","soil.water","soil.water.v","soil.moist","soil.ph","soil.dens","crop.res","till","man.source","man.source.det","man.bed","man.con","man.trt1","man.trt2","man.stor","man.dm","man.vs","man.tkn","man.tan","man.tic","man.ua","man.vfa","man.ph","app.end","app.method","app.rate","app.rate.unit","incorp","time.incorp","man.area","dist.inj","furrow.z","furrow.w","crop","crop.z","crop.area","lai","notes.plot","row.in.file.plot","man.trt3","app.start.orig","app.end.orig","cpid","ceid","flag.plot","submitter","tan.app","e.1","e.4","e.6","e.12","e.24","e.48","e.72","e.96","e.168","e.final","e.tot","e.cum.1","e.cum.4","e.cum.6","e.cum.12","e.cum.24","e.cum.48","e.cum.72","e.cum.96","e.cum.168","e.cum.final","e.cum.tot","e.rel.1","e.rel.4","e.rel.6","e.rel.12","e.rel.24","e.rel.48","e.rel.72","e.rel.96","e.rel.168","e.rel.final","e.rel.tot","rain.1","rain.4","rain.6","rain.12","rain.24","rain.48","rain.72","rain.96","rain.168","rain.final","rain.tot","air.temp.1","air.temp.4","air.temp.6","air.temp.12","air.temp.24","air.temp.48","air.temp.72","air.temp.96","air.temp.168","air.temp.mn","soil.temp.1","soil.temp.4","soil.temp.6","soil.temp.12","soil.temp.24","soil.temp.48","soil.temp.72","soil.temp.96","soil.temp.168","soil.temp.mn","soil.temp.surf.1","soil.temp.surf.4","soil.temp.surf.6","soil.temp.surf.12","soil.temp.surf.24","soil.temp.surf.48","soil.temp.surf.72","soil.temp.surf.96","soil.temp.surf.168","soil.temp.surf.mn","wind.1","wind.4","wind.6","wind.12","wind.24","wind.48","wind.72","wind.96","wind.168","wind.mn","wind.2m.1","wind.2m.4","wind.2m.6","wind.2m.12","wind.2m.24","wind.2m.48","wind.2m.72","wind.2m.96","wind.2m.168","wind.2m.mn","rad.1","rad.4","rad.6","rad.12","rad.24","rad.48","rad.72","rad.96","rad.168","rad.mn","rain.rate.1","rain.rate.4","rain.rate.6","rain.rate.12","rain.rate.24","rain.rate.48","rain.rate.72","rain.rate.96","rain.rate.168","rain.rate.mn","rh.1","rh.4","rh.6","rh.12","rh.24","rh.48","rh.72","rh.96","rh.168","rh.mn","first.row.in.file.int","last.row.in.file.int","n.ints","dt1","j.rel1","j.NH31","dt.min","dt.max","ct.min","ct.max","t.start.p","t.end.p","air.temp.z","soil.temp.z","wind.z","wind.loc","far.loc","pub.info","soil.type2","exper2","acid","meas.tech.orig","meas.tech2","crop.orig","app.method.orig","incorp.orig","man.source.orig","date.start","flag.int","soil.samp.z","inst","pid","pmid","eid"
"AU","MAG","22H","A","1","1",2022-06-08 12:56:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_22HIJK_240208.xlsx","Reference","Wind tunnel",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_22HIJK_240208.xlsx.E:22H.F:A.P:1.T:Reference.R:1.R2:.T:2022-06-08 12:56:00.M:Wind tunnelNA",NA,0.2,56.5,9.57,"DK","Flat",9,24,65,NA,NA,0.31,NA,"Dry",5.8,1.09,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"slurry","Anaerobic digestion",NA,NA,6.3,NA,2.64,1.9,NA,NA,0.567,7.6,2022-06-15 07:47:00,"bsth",30,"t/ha","none",NA,NA,NA,NA,NA,"grass",5,NA,NA,".",5,NA,"1654692960","1655279220","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_22HIJK_240208.xlsx.E:22H.F:A.P:1.T:Reference.R:1.R2:.T:2022-06-08 12:56:00","D:1.I:AU.Pr:MAG.E:22H","","Pedersen, Johanna",57,NA,7.72,10.3,15.4,20.2,23.7,25.1,25.9,NA,27.3,27.3,NA,7.72,10.3,15.4,20.2,23.7,25.1,25.9,NA,27.3,27.3,NA,0.135,0.181,0.27,0.355,0.416,0.44,0.454,NA,0.479,0.479,NA,0,0,0,0,0,0,0,NA,0,0,NA,15,15,14.7,14,14.2,14.5,14.6,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,98,94,1.73,0.0396,2.26,1.72,1.73,1.73,163,2022-06-08 12:56:00,2022-06-15 06:03:00,2,NA,NA,NA,NA,NA,NA,NA,FALSE,"Wind tunnel","wt","Grass","Band spread or trailing hose","None","Mix",2022-06-08,"","0-5 cm",205,2404,2408,404
"AU","MAG","22H","A","10","3",2022-06-08 14:08:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_22HIJK_240208.xlsx","Separated","Wind tunnel",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_22HIJK_240208.xlsx.E:22H.F:A.P:10.T:Separated.R:3.R2:.T:2022-06-08 14:08:00.M:Wind tunnelNA",NA,0.2,56.5,9.57,"DK","Flat",9,24,65,NA,NA,0.31,NA,"Dry",5.8,1.09,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"liquid","Anaerobic digestion","Mechanical separation",NA,3.3,NA,3.12,2.08,NA,NA,0.38,8.2,2022-06-15 07:15:00,"bsth",30,"t/ha","none",NA,NA,NA,NA,NA,"grass",12,NA,NA,NA,12,NA,"1654697280","1655277300","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_22HIJK_240208.xlsx.E:22H.F:A.P:10.T:Separated.R:3.R2:.T:2022-06-08 14:08:00","D:1.I:AU.Pr:MAG.E:22H","","Pedersen, Johanna",62.4,NA,2.45,3.11,4.39,6.06,8.11,9.37,10.2,NA,11.3,11.3,NA,2.45,3.11,4.39,6.06,8.11,9.37,10.2,NA,11.3,11.3,NA,0.0393,0.0498,0.0703,0.0971,0.13,0.15,0.163,NA,0.182,0.182,NA,0,0,0,0,0,0,0,NA,0,0,NA,15.4,15.3,14.7,14,14.3,14.6,14.6,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,191,93,1.73,0.013,0.809,1.72,1.73,1.73,161,2022-06-08 14:08:00,2022-06-15 05:31:00,2,NA,NA,NA,NA,NA,NA,NA,FALSE,"Wind tunnel","wt","Grass","Band spread or trailing hose","None","Mix",2022-06-08,"","0-5 cm",205,2405,2409,404
"AU","MAG","22H","A","12","3",2022-06-08 14:24:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_22HIJK_240208.xlsx","Plasma","Wind tunnel",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_22HIJK_240208.xlsx.E:22H.F:A.P:12.T:Plasma.R:3.R2:.T:2022-06-08 14:24:00.M:Wind tunnelNA",NA,0.2,56.5,9.57,"DK","Flat",9,24,65,NA,NA,0.31,NA,"Dry",5.8,1.09,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"liquid","Anaerobic digestion","Mechanical separation",NA,3.7,NA,4.11,1.99,NA,NA,0.771,5.8,2022-06-15 07:31:00,"bsth",30,"t/ha","none",NA,NA,NA,NA,NA,"grass",13,NA,NA,NA,13,"Plasma","1654698240","1655278260","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_22HIJK_240208.xlsx.E:22H.F:A.P:12.T:Plasma.R:3.R2:.T:2022-06-08 14:24:00","D:1.I:AU.Pr:MAG.E:22H","","Pedersen, Johanna",59.7,NA,0.773,1.08,1.85,3.12,4.83,6.06,6.86,NA,8.05,8.05,NA,0.773,1.08,1.85,3.12,4.83,6.06,6.86,NA,8.05,8.05,NA,0.0129,0.0181,0.031,0.0522,0.0809,0.101,0.115,NA,0.135,0.135,NA,0,0,0,0,0,0,0,NA,0,0,NA,15.4,15.3,14.6,14,14.3,14.6,14.6,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192,284,93,1.73,0.00344,0.205,1.72,1.73,1.73,161,2022-06-08 14:24:00,2022-06-15 05:47:00,2,NA,NA,NA,NA,NA,NA,NA,FALSE,"Wind tunnel","wt","Grass","Band spread or trailing hose","None","Mix",2022-06-08,"","0-5 cm",205,2406,2410,404
"AU","MAG","22H","A","2","1",2022-06-08 13:04:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_22HIJK_240208.xlsx","Separated","Wind tunnel",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_22HIJK_240208.xlsx.E:22H.F:A.P:2.T:Separated.R:1.R2:.T:2022-06-08 13:04:00.M:Wind tunnelNA",NA,0.2,56.5,9.57,"DK","Flat",9,24,65,NA,NA,0.31,NA,"Dry",5.8,1.09,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"liquid","Anaerobic digestion","Mechanical separation",NA,3.3,NA,3.12,2.08,NA,NA,0.38,8.2,2022-06-15 07:55:00,"bsth",30,"t/ha","none",NA,NA,NA,NA,NA,"grass",6,NA,NA,NA,6,NA,"1654693440","1655279700","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_22HIJK_240208.xlsx.E:22H.F:A.P:2.T:Separated.R:1.R2:.T:2022-06-08 13:04:00","D:1.I:AU.Pr:MAG.E:22H","","Pedersen, Johanna",62.4,NA,2,2.51,3.6,5.02,6.82,7.87,8.6,NA,9.68,9.68,NA,2,2.51,3.6,5.02,6.82,7.87,8.6,NA,9.68,9.68,NA,0.0321,0.0402,0.0577,0.0804,0.109,0.126,0.138,NA,0.155,0.155,NA,0,0,0,0,0,0,0,NA,0,0,NA,15,15,14.7,14,14.2,14.5,14.6,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285,378,94,1.73,0.0116,0.722,1.72,1.73,1.73,163,2022-06-08 13:04:00,2022-06-15 06:11:00,2,NA,NA,NA,NA,NA,NA,NA,FALSE,"Wind tunnel","wt","Grass","Band spread or trailing hose","None","Mix",2022-06-08,"","0-5 cm",205,2407,2411,404
"AU","MAG","22H","A","4","1",2022-06-08 13:20:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_22HIJK_240208.xlsx","Plasma","Wind tunnel",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_22HIJK_240208.xlsx.E:22H.F:A.P:4.T:Plasma.R:1.R2:.T:2022-06-08 13:20:00.M:Wind tunnelNA",NA,0.2,56.5,9.57,"DK","Flat",9,24,65,NA,NA,0.31,NA,"Dry",5.8,1.09,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"liquid","Anaerobic digestion","Mechanical separation",NA,3.7,NA,4.11,1.99,NA,NA,0.771,5.8,2022-06-15 08:11:00,"bsth",30,"t/ha","none",NA,NA,NA,NA,NA,"grass",7,NA,NA,NA,7,"Plasma","1654694400","1655280660","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_22HIJK_240208.xlsx.E:22H.F:A.P:4.T:Plasma.R:1.R2:.T:2022-06-08 13:20:00","D:1.I:AU.Pr:MAG.E:22H","","Pedersen, Johanna",59.7,NA,0.864,1.17,1.93,3.01,4.45,5.39,6.05,NA,7.11,7.11,NA,0.864,1.17,1.93,3.01,4.45,5.39,6.05,NA,7.11,7.11,NA,0.0145,0.0196,0.0323,0.0503,0.0746,0.0903,0.101,NA,0.119,0.119,NA,0,0,0,0,0,0,0,NA,0,0,NA,15,15,14.7,14,14.2,14.5,14.6,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379,472,94,1.73,0.00427,0.255,1.72,1.73,1.73,163,2022-06-08 13:20:00,2022-06-15 06:27:00,2,NA,NA,NA,NA,NA,NA,NA,FALSE,"Wind tunnel","wt","Grass","Band spread or trailing hose","None","Mix",2022-06-08,"","0-5 cm",205,2408,2412,404
"AU","MAG","22H","A","5","2",2022-06-08 13:28:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_22HIJK_240208.xlsx","Separated","Wind tunnel",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_22HIJK_240208.xlsx.E:22H.F:A.P:5.T:Separated.R:2.R2:.T:2022-06-08 13:28:00.M:Wind tunnelNA",NA,0.2,56.5,9.57,"DK","Flat",9,24,65,NA,NA,0.31,NA,"Dry",5.8,1.09,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"liquid","Anaerobic digestion","Mechanical separation",NA,3.3,NA,3.12,2.08,NA,NA,0.38,8.2,2022-06-15 08:19:00,"bsth",30,"t/ha","none",NA,NA,NA,NA,NA,"grass",8,NA,NA,NA,8,NA,"1654694880","1655281140","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_22HIJK_240208.xlsx.E:22H.F:A.P:5.T:Separated.R:2.R2:.T:2022-06-08 13:28:00","D:1.I:AU.Pr:MAG.E:22H","","Pedersen, Johanna",62.4,NA,1.75,2.26,3.43,4.97,6.66,7.67,8.34,NA,9.32,9.32,NA,1.75,2.26,3.43,4.97,6.66,7.67,8.34,NA,9.32,9.32,NA,0.0281,0.0363,0.0549,0.0797,0.107,0.123,0.134,NA,0.149,0.149,NA,0,0,0,0,0,0,0,NA,0,0,NA,15,15,14.7,14,14.3,14.5,14.6,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,473,566,94,1.73,0.00965,0.602,1.72,1.73,1.73,163,2022-06-08 13:28:00,2022-06-15 06:35:00,2,NA,NA,NA,NA,NA,NA,NA,FALSE,"Wind tunnel","wt","Grass","Band spread or trailing hose","None","Mix",2022-06-08,"","0-5 cm",205,2409,2413,404
"AU","MAG","22H","A","6","2",2022-06-08 13:36:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_22HIJK_240208.xlsx","Reference","Wind tunnel",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_22HIJK_240208.xlsx.E:22H.F:A.P:6.T:Reference.R:2.R2:.T:2022-06-08 13:36:00.M:Wind tunnelNA",NA,0.2,56.5,9.57,"DK","Flat",9,24,65,NA,NA,0.31,NA,"Dry",5.8,1.09,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"slurry","Anaerobic digestion",NA,NA,6.3,NA,2.64,1.9,NA,NA,0.567,7.6,2022-06-15 08:27:00,"bsth",30,"t/ha","none",NA,NA,NA,NA,NA,"grass",9,NA,NA,NA,9,NA,"1654695360","1655281620","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_22HIJK_240208.xlsx.E:22H.F:A.P:6.T:Reference.R:2.R2:.T:2022-06-08 13:36:00","D:1.I:AU.Pr:MAG.E:22H","","Pedersen, Johanna",57,NA,6.87,9.34,14.4,20.3,24.8,26.7,27.9,NA,29.8,29.8,NA,6.87,9.34,14.4,20.3,24.8,26.7,27.9,NA,29.8,29.8,NA,0.121,0.164,0.252,0.356,0.435,0.469,0.489,NA,0.522,0.522,NA,0,0,0,0,0,0,0,NA,0,0,NA,15.2,15.2,14.7,14,14.2,14.5,14.5,13.8,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,567,660,94,1.73,0.0366,2.09,1.72,1.73,1.73,163,2022-06-08 13:36:00,2022-06-15 06:43:00,2,NA,NA,NA,NA,NA,NA,NA,FALSE,"Wind tunnel","wt","Grass","Band spread or trailing hose","None","Mix",2022-06-08,"","0-5 cm",205,2410,2414,404
"AU","MAG","22H","A","8","2",2022-06-08 13:52:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_22HIJK_240208.xlsx","Plasma","Wind tunnel",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_22HIJK_240208.xlsx.E:22H.F:A.P:8.T:Plasma.R:2.R2:.T:2022-06-08 13:52:00.M:Wind tunnelNA",NA,0.2,56.5,9.57,"DK","Flat",9,24,65,NA,NA,0.31,NA,"Dry",5.8,1.09,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"liquid","Anaerobic digestion","Mechanical separation",NA,3.7,NA,4.11,1.99,NA,NA,0.771,5.8,2022-06-15 06:59:00,"bsth",30,"t/ha","none",NA,NA,NA,NA,NA,"grass",10,NA,NA,NA,10,"Plasma","1654696320","1655276340","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_22HIJK_240208.xlsx.E:22H.F:A.P:8.T:Plasma.R:2.R2:.T:2022-06-08 13:52:00","D:1.I:AU.Pr:MAG.E:22H","","Pedersen, Johanna",59.7,NA,1.01,1.4,2.24,3.43,5.06,6.13,6.88,NA,7.85,7.85,NA,1.01,1.4,2.24,3.43,5.06,6.13,6.88,NA,7.85,7.85,NA,0.017,0.0234,0.0375,0.0575,0.0848,0.103,0.115,NA,0.131,0.131,NA,0,0,0,0,0,0,0,NA,0,0,NA,15.4,15.3,14.7,14,14.2,14.4,14.5,13.8,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,661,753,93,1.73,0.00457,0.273,1.72,1.73,1.73,161,2022-06-08 13:52:00,2022-06-15 05:15:00,2,NA,NA,NA,NA,NA,NA,NA,FALSE,"Wind tunnel","wt","Grass","Band spread or trailing hose","None","Mix",2022-06-08,"","0-5 cm",205,2411,2415,404
"AU","MAG","22H","A","9","3",2022-06-08 14:00:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_22HIJK_240208.xlsx","Reference","Wind tunnel",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_22HIJK_240208.xlsx.E:22H.F:A.P:9.T:Reference.R:3.R2:.T:2022-06-08 14:00:00.M:Wind tunnelNA",NA,0.2,56.5,9.57,"DK","Flat",9,24,65,NA,NA,0.31,NA,"Dry",5.8,1.09,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"slurry","Anaerobic digestion",NA,NA,6.3,NA,2.64,1.9,NA,NA,0.567,7.6,2022-06-15 07:07:00,"bsth",30,"t/ha","none",NA,NA,NA,NA,NA,"grass",11,NA,NA,NA,11,NA,"1654696800","1655276820","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_22HIJK_240208.xlsx.E:22H.F:A.P:9.T:Reference.R:3.R2:.T:2022-06-08 14:00:00","D:1.I:AU.Pr:MAG.E:22H","","Pedersen, Johanna",57,NA,8.92,11.9,16.9,21.6,24.6,25.9,26.7,NA,27.6,27.6,NA,8.92,11.9,16.9,21.6,24.6,25.9,26.7,NA,27.6,27.6,NA,0.156,0.209,0.296,0.379,0.432,0.454,0.468,NA,0.484,0.484,NA,0,0,0,0,0,0,0,NA,0,0,NA,15.4,15.3,14.7,14,14.3,14.6,14.6,13.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,754,846,93,1.73,0.0433,2.47,1.72,1.73,1.73,161,2022-06-08 14:00:00,2022-06-15 05:23:00,2,NA,NA,NA,NA,NA,NA,NA,FALSE,"Wind tunnel","wt","Grass","Band spread or trailing hose","None","Mix",2022-06-08,"","0-5 cm",205,2412,2416,404
"AU","MAG","22I","A","1","1",2022-06-15 13:05:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_22HIJK_240208.xlsx","Separated","Wind tunnel",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_22HIJK_240208.xlsx.E:22I.F:A.P:1.T:Separated.R:1.R2:.T:2022-06-15 13:05:00.M:Wind tunnelNA",NA,0.2,56.5,9.57,"DK","Flat",9,24,65,NA,NA,0.2,NA,"Dry",5.8,1.09,"Yes","No","pig","mix of slurry co-digested with other agricultural residues",NA,"liquid","Mechanical separation",NA,NA,2,NA,2.43,1.47,NA,NA,6.28,7.1,2022-06-22 07:56:00,"bsth",30,"t/ha","none",NA,NA,NA,NA,NA,"grass",14,NA,NA,NA,14,NA,"1655298300","1655884560","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_22HIJK_240208.xlsx.E:22I.F:A.P:1.T:Separated.R:1.R2:.T:2022-06-15 13:05:00","D:1.I:AU.Pr:MAG.E:22I","","Pedersen, Johanna",44.1,NA,0.782,0.988,1.23,1.89,2.46,2.72,2.8,NA,3.22,3.22,NA,0.782,0.988,1.23,1.89,2.46,2.72,2.8,NA,3.22,3.22,NA,0.0177,0.0224,0.028,0.0429,0.0559,0.0617,0.0634,NA,0.0729,0.0729,NA,0,0,0,0,0,0,0,NA,0,0,NA,15.8,15.7,14.4,13.4,14.4,14.9,15,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,847,926,80,1.73,0.00574,0.253,1.72,26,1.73,163,2022-06-15 13:05:00,2022-06-22 06:12:00,2,NA,NA,NA,NA,NA,NA,NA,FALSE,"Wind tunnel","wt","Grass","Band spread or trailing hose","None","Pig",2022-06-15,"","0-5 cm",205,2413,2417,405
