Start;End;SoilTemp
23/05/2001 12:00;23/05/2001 12:30;18.972
23/05/2001 12:30;23/05/2001 13:00;19.486
23/05/2001 13:00;23/05/2001 13:30;19.494
23/05/2001 13:30;23/05/2001 14:00;20.95
23/05/2001 14:00;23/05/2001 14:30;21.582
23/05/2001 14:30;23/05/2001 15:00;20.598
23/05/2001 15:00;23/05/2001 15:30;20.534
23/05/2001 15:30;23/05/2001 16:00;21.078
23/05/2001 16:00;23/05/2001 16:30;20.988
23/05/2001 16:30;23/05/2001 17:00;20.604
23/05/2001 17:00;23/05/2001 17:30;20.098
23/05/2001 17:30;23/05/2001 18:00;19.406
23/05/2001 18:00;23/05/2001 18:30;19.128
23/05/2001 18:30;23/05/2001 19:00;18.674
23/05/2001 19:00;23/05/2001 19:30;17.99
23/05/2001 19:30;23/05/2001 20:00;17.314
23/05/2001 20:00;23/05/2001 20:30;16.622
23/05/2001 20:30;23/05/2001 21:00;16.002
23/05/2001 21:00;23/05/2001 21:30;15.484
23/05/2001 21:30;23/05/2001 22:00;15.05
23/05/2001 22:00;23/05/2001 22:30;14.678
23/05/2001 22:30;23/05/2001 23:00;14.306
23/05/2001 23:00;23/05/2001 23:30;13.962
23/05/2001 23:30;24/05/2001 00:00;13.734
24/05/2001 00:00;24/05/2001 00:30;13.482
24/05/2001 00:30;24/05/2001 01:00;13.24
24/05/2001 01:00;24/05/2001 01:30;12.998
24/05/2001 01:30;24/05/2001 02:00;12.812
24/05/2001 02:00;24/05/2001 02:30;12.53
24/05/2001 02:30;24/05/2001 03:00;12.328
24/05/2001 03:00;24/05/2001 03:30;12.128
24/05/2001 03:30;24/05/2001 04:00;11.92
24/05/2001 04:00;24/05/2001 04:30;11.566
24/05/2001 04:30;24/05/2001 05:00;11.056
24/05/2001 05:00;24/05/2001 05:30;10.698
24/05/2001 05:30;24/05/2001 06:00;10.75
24/05/2001 06:00;24/05/2001 06:30;11.182
24/05/2001 06:30;24/05/2001 07:00;11.774
24/05/2001 07:00;24/05/2001 07:30;12.308
24/05/2001 07:30;24/05/2001 08:00;12.986
24/05/2001 08:00;24/05/2001 08:30;13.734
24/05/2001 08:30;24/05/2001 09:00;14.62
24/05/2001 09:00;24/05/2001 09:30;15.614
24/05/2001 09:30;24/05/2001 10:00;17.124
24/05/2001 10:00;24/05/2001 10:30;18.214
24/05/2001 10:30;24/05/2001 11:00;19.298
24/05/2001 11:00;24/05/2001 11:30;19.362
24/05/2001 11:30;24/05/2001 12:00;19.584
24/05/2001 12:00;24/05/2001 12:30;19.384
24/05/2001 12:30;24/05/2001 13:00;19.856
24/05/2001 13:00;24/05/2001 13:30;20.254
24/05/2001 13:30;24/05/2001 14:00;20.592
24/05/2001 14:00;24/05/2001 14:30;20.844
24/05/2001 14:30;24/05/2001 15:00;20.826
24/05/2001 15:00;24/05/2001 15:30;20.566
24/05/2001 15:30;24/05/2001 16:00;20.096
24/05/2001 16:00;24/05/2001 16:30;19.716
24/05/2001 16:30;24/05/2001 17:00;19.046
24/05/2001 17:00;24/05/2001 17:30;18.362
24/05/2001 17:30;24/05/2001 18:00;17.55
24/05/2001 18:00;24/05/2001 18:30;16.834
24/05/2001 18:30;24/05/2001 19:00;16.214
24/05/2001 19:00;24/05/2001 19:30;15.608
24/05/2001 19:30;24/05/2001 20:00;14.898
24/05/2001 20:00;24/05/2001 20:30;14.29
24/05/2001 20:30;24/05/2001 21:00;13.794
24/05/2001 21:00;24/05/2001 21:30;13.426
24/05/2001 21:30;24/05/2001 22:00;13.084
24/05/2001 22:00;24/05/2001 22:30;12.792
24/05/2001 22:30;24/05/2001 23:00;12.454
24/05/2001 23:00;24/05/2001 23:30;12.29
24/05/2001 23:30;25/05/2001 00:00;12.14
25/05/2001 00:00;25/05/2001 00:30;11.952
25/05/2001 00:30;25/05/2001 01:00;11.736
25/05/2001 01:00;25/05/2001 01:30;11.466
25/05/2001 01:30;25/05/2001 02:00;11.256
25/05/2001 02:00;25/05/2001 02:30;11.014
25/05/2001 02:30;25/05/2001 03:00;10.82
25/05/2001 03:00;25/05/2001 03:30;10.668
25/05/2001 03:30;25/05/2001 04:00;10.524
25/05/2001 04:00;25/05/2001 04:30;10.27
25/05/2001 04:30;25/05/2001 05:00;10.054
25/05/2001 05:00;25/05/2001 05:30;9.816
25/05/2001 05:30;25/05/2001 06:00;9.738
25/05/2001 06:00;25/05/2001 06:30;10.02
25/05/2001 06:30;25/05/2001 07:00;10.62
25/05/2001 07:00;25/05/2001 07:30;11.268
25/05/2001 07:30;25/05/2001 08:00;12.1
25/05/2001 08:00;25/05/2001 08:30;13.114
25/05/2001 08:30;25/05/2001 09:00;14.216
25/05/2001 09:00;25/05/2001 09:30;15.108
25/05/2001 09:30;25/05/2001 10:00;16.17
25/05/2001 10:00;25/05/2001 10:30;17.186
25/05/2001 10:30;25/05/2001 11:00;18.208
25/05/2001 11:00;25/05/2001 11:30;19.15
25/05/2001 11:30;25/05/2001 12:00;19.606
25/05/2001 12:00;25/05/2001 12:30;19.938
25/05/2001 12:30;25/05/2001 13:00;20.348
25/05/2001 13:00;25/05/2001 13:30;20.646
25/05/2001 13:30;25/05/2001 14:00;21.014
25/05/2001 14:00;25/05/2001 14:30;21.4
25/05/2001 14:30;25/05/2001 15:00;21.802
25/05/2001 15:00;25/05/2001 15:30;22.152
25/05/2001 15:30;25/05/2001 16:00;22.058
25/05/2001 16:00;25/05/2001 16:30;21.938
25/05/2001 16:30;25/05/2001 17:00;21.484
25/05/2001 17:00;25/05/2001 17:30;20.834
25/05/2001 17:30;25/05/2001 18:00;20.302
25/05/2001 18:00;25/05/2001 18:30;19.756
25/05/2001 18:30;25/05/2001 19:00;19.228
25/05/2001 19:00;25/05/2001 19:30;18.666
25/05/2001 19:30;25/05/2001 20:00;17.928
25/05/2001 20:00;25/05/2001 20:30;16.916
25/05/2001 20:30;25/05/2001 21:00;15.644
25/05/2001 21:00;25/05/2001 21:30;14.762
25/05/2001 21:30;25/05/2001 22:00;14.182
25/05/2001 22:00;25/05/2001 22:30;13.714
25/05/2001 22:30;25/05/2001 23:00;13.254
25/05/2001 23:00;25/05/2001 23:30;13.166
25/05/2001 23:30;26/05/2001 00:00;13.39
26/05/2001 00:00;26/05/2001 00:30;13.258
26/05/2001 00:30;26/05/2001 01:00;13.088
26/05/2001 01:00;26/05/2001 01:30;12.664
26/05/2001 01:30;26/05/2001 02:00;11.994
26/05/2001 02:00;26/05/2001 02:30;11.548
26/05/2001 02:30;26/05/2001 03:00;11.164
26/05/2001 03:00;26/05/2001 03:30;10.906
26/05/2001 03:30;26/05/2001 04:00;10.728
26/05/2001 04:00;26/05/2001 04:30;10.762
26/05/2001 04:30;26/05/2001 05:00;10.606
26/05/2001 05:00;26/05/2001 05:30;10.584
26/05/2001 05:30;26/05/2001 06:00;10.908
26/05/2001 06:00;26/05/2001 06:30;11.264
26/05/2001 06:30;26/05/2001 07:00;11.906
26/05/2001 07:00;26/05/2001 07:30;12.604
26/05/2001 07:30;26/05/2001 08:00;13.308
26/05/2001 08:00;26/05/2001 08:30;14.534
26/05/2001 08:30;26/05/2001 09:00;15.096
26/05/2001 09:00;26/05/2001 09:30;15.726
26/05/2001 09:30;26/05/2001 10:00;17.066
26/05/2001 10:00;26/05/2001 10:30;18.168
26/05/2001 10:30;26/05/2001 11:00;19.038
26/05/2001 11:00;26/05/2001 11:30;19.02
26/05/2001 11:30;26/05/2001 12:00;19.478
26/05/2001 12:00;26/05/2001 12:30;20.242
26/05/2001 12:30;26/05/2001 13:00;19.736
26/05/2001 13:00;26/05/2001 13:30;20.04
26/05/2001 13:30;26/05/2001 14:00;20.858
26/05/2001 14:00;26/05/2001 14:30;21.198
26/05/2001 14:30;26/05/2001 15:00;22.142
26/05/2001 15:00;26/05/2001 15:30;22.618
26/05/2001 15:30;26/05/2001 16:00;22.49
26/05/2001 16:00;26/05/2001 16:30;22.33
26/05/2001 16:30;26/05/2001 17:00;21.856
26/05/2001 17:00;26/05/2001 17:30;20.9
26/05/2001 17:30;26/05/2001 18:00;20.164
26/05/2001 18:00;26/05/2001 18:30;19.704
26/05/2001 18:30;26/05/2001 19:00;19.232
26/05/2001 19:00;26/05/2001 19:30;18.932
26/05/2001 19:30;26/05/2001 20:00;18.526
26/05/2001 20:00;26/05/2001 20:30;17.868
26/05/2001 20:30;26/05/2001 21:00;17.374
26/05/2001 21:00;26/05/2001 21:30;16.968
26/05/2001 21:30;26/05/2001 22:00;16.336
26/05/2001 22:00;26/05/2001 22:30;16.032
26/05/2001 22:30;26/05/2001 23:00;16.042
26/05/2001 23:00;26/05/2001 23:30;15.846
26/05/2001 23:30;27/05/2001 00:00;15.674
27/05/2001 00:00;27/05/2001 00:30;15.27
27/05/2001 00:30;27/05/2001 01:00;14.988
27/05/2001 01:00;27/05/2001 01:30;14.702
27/05/2001 01:30;27/05/2001 02:00;14.84
27/05/2001 02:00;27/05/2001 02:30;14.87
27/05/2001 02:30;27/05/2001 03:00;14.918
27/05/2001 03:00;27/05/2001 03:30;14.866
27/05/2001 03:30;27/05/2001 04:00;14.868
27/05/2001 04:00;27/05/2001 04:30;14.9
27/05/2001 04:30;27/05/2001 05:00;14.966
27/05/2001 05:00;27/05/2001 05:30;14.938
27/05/2001 05:30;27/05/2001 06:00;14.924
27/05/2001 06:00;27/05/2001 06:30;14.836
27/05/2001 06:30;27/05/2001 07:00;14.626
27/05/2001 07:00;27/05/2001 07:30;14.52
27/05/2001 07:30;27/05/2001 08:00;14.566
27/05/2001 08:00;27/05/2001 08:30;14.826
27/05/2001 08:30;27/05/2001 09:00;15.198
27/05/2001 09:00;27/05/2001 09:30;15.838
27/05/2001 09:30;27/05/2001 10:00;16.632
27/05/2001 10:00;27/05/2001 10:30;17.056
27/05/2001 10:30;27/05/2001 11:00;17.022
27/05/2001 11:00;27/05/2001 11:30;16.854
27/05/2001 11:30;27/05/2001 12:00;16.864
27/05/2001 12:00;27/05/2001 12:30;16.754
27/05/2001 12:30;27/05/2001 13:00;16.544
27/05/2001 13:00;27/05/2001 13:30;16.448
27/05/2001 13:30;27/05/2001 14:00;16.328
27/05/2001 14:00;27/05/2001 14:30;16.52
27/05/2001 14:30;27/05/2001 15:00;16.684
27/05/2001 15:00;27/05/2001 15:30;16.966
27/05/2001 15:30;27/05/2001 16:00;17.264
27/05/2001 16:00;27/05/2001 16:30;17.072
27/05/2001 16:30;27/05/2001 17:00;16.726
27/05/2001 17:00;27/05/2001 17:30;16.604
27/05/2001 17:30;27/05/2001 18:00;15.908
27/05/2001 18:00;27/05/2001 18:30;15.342
27/05/2001 18:30;27/05/2001 19:00;14.946
27/05/2001 19:00;27/05/2001 19:30;14.288
27/05/2001 19:30;27/05/2001 20:00;13.85
27/05/2001 20:00;27/05/2001 20:30;13.56
27/05/2001 20:30;27/05/2001 21:00;13.314
27/05/2001 21:00;27/05/2001 21:30;13.148
27/05/2001 21:30;27/05/2001 22:00;13.002
27/05/2001 22:00;27/05/2001 22:30;12.87
27/05/2001 22:30;27/05/2001 23:00;12.806
27/05/2001 23:00;27/05/2001 23:30;12.72
27/05/2001 23:30;28/05/2001 00:00;12.518
28/05/2001 00:00;28/05/2001 00:30;12.28
28/05/2001 00:30;28/05/2001 01:00;12.164
28/05/2001 01:00;28/05/2001 01:30;12.216
28/05/2001 01:30;28/05/2001 02:00;12.228
28/05/2001 02:00;28/05/2001 02:30;12.23
28/05/2001 02:30;28/05/2001 03:00;12.264
28/05/2001 03:00;28/05/2001 03:30;12.24
28/05/2001 03:30;28/05/2001 04:00;12.228
28/05/2001 04:00;28/05/2001 04:30;12.24
28/05/2001 04:30;28/05/2001 05:00;12.28
28/05/2001 05:00;28/05/2001 05:30;12.29
28/05/2001 05:30;28/05/2001 06:00;12.354
28/05/2001 06:00;28/05/2001 06:30;12.484
28/05/2001 06:30;28/05/2001 07:00;12.616
28/05/2001 07:00;28/05/2001 07:30;12.912
28/05/2001 07:30;28/05/2001 08:00;13.332
28/05/2001 08:00;28/05/2001 08:30;13.348
28/05/2001 08:30;28/05/2001 09:00;13.62
28/05/2001 09:00;28/05/2001 09:30;13.892
28/05/2001 09:30;28/05/2001 10:00;14.08
28/05/2001 10:00;28/05/2001 10:30;14.652
28/05/2001 10:30;28/05/2001 11:00;14.692
28/05/2001 11:00;28/05/2001 11:30;16
28/05/2001 11:30;28/05/2001 12:00;15.444
28/05/2001 12:00;28/05/2001 12:30;15.216
28/05/2001 12:30;28/05/2001 13:00;15.14
28/05/2001 13:00;28/05/2001 13:30;15.122
28/05/2001 13:30;28/05/2001 14:00;15.152
28/05/2001 14:00;28/05/2001 14:30;14.952
28/05/2001 14:30;28/05/2001 15:00;14.758
28/05/2001 15:00;28/05/2001 15:30;15.322
28/05/2001 15:30;28/05/2001 16:00;15.554
28/05/2001 16:00;28/05/2001 16:30;15.872
28/05/2001 16:30;28/05/2001 17:00;14.728
28/05/2001 17:00;28/05/2001 17:30;14.65
28/05/2001 17:30;28/05/2001 18:00;16.708
28/05/2001 18:00;28/05/2001 18:30;16.946
28/05/2001 18:30;28/05/2001 19:00;15.782
28/05/2001 19:00;28/05/2001 19:30;14.812
28/05/2001 19:30;28/05/2001 20:00;13.45
28/05/2001 20:00;28/05/2001 20:30;12.776
28/05/2001 20:30;28/05/2001 21:00;11.808
28/05/2001 21:00;28/05/2001 21:30;11.492
28/05/2001 21:30;28/05/2001 22:00;12.696
28/05/2001 22:00;28/05/2001 22:30;13.098
28/05/2001 22:30;28/05/2001 23:00;12.828
28/05/2001 23:00;28/05/2001 23:30;12.866
28/05/2001 23:30;29/05/2001 00:00;12.232
29/05/2001 00:00;29/05/2001 00:30;12.028
29/05/2001 00:30;29/05/2001 01:00;11.832
29/05/2001 01:00;29/05/2001 01:30;11.87
29/05/2001 01:30;29/05/2001 02:00;11.932
29/05/2001 02:00;29/05/2001 02:30;12.13
29/05/2001 02:30;29/05/2001 03:00;11.934
29/05/2001 03:00;29/05/2001 03:30;11.592
29/05/2001 03:30;29/05/2001 04:00;11.732
29/05/2001 04:00;29/05/2001 04:30;11.774
29/05/2001 04:30;29/05/2001 05:00;11.8
29/05/2001 05:00;29/05/2001 05:30;11.746
29/05/2001 05:30;29/05/2001 06:00;11.71
29/05/2001 06:00;29/05/2001 06:30;11.726
29/05/2001 06:30;29/05/2001 07:00;11.854
29/05/2001 07:00;29/05/2001 07:30;11.96
29/05/2001 07:30;29/05/2001 08:00;11.878
29/05/2001 08:00;29/05/2001 08:30;13.062
29/05/2001 08:30;29/05/2001 09:00;13.468
29/05/2001 09:00;29/05/2001 09:30;12.906
29/05/2001 09:30;29/05/2001 10:00;13.7
29/05/2001 10:00;29/05/2001 10:30;15.102
29/05/2001 10:30;29/05/2001 11:00;15.314
29/05/2001 11:00;29/05/2001 11:30;15.56
29/05/2001 11:30;29/05/2001 12:00;17.034
29/05/2001 12:00;29/05/2001 12:30;18.93
29/05/2001 12:30;29/05/2001 13:00;19.534
29/05/2001 13:00;29/05/2001 13:30;19.726
29/05/2001 13:30;29/05/2001 14:00;24.21
29/05/2001 14:00;29/05/2001 14:30;20.162
29/05/2001 14:30;29/05/2001 15:00;14.524
29/05/2001 15:00;29/05/2001 15:30;13.214
29/05/2001 15:30;29/05/2001 16:00;17.958
29/05/2001 16:00;29/05/2001 16:30;17.018
29/05/2001 16:30;29/05/2001 17:00;13.154
29/05/2001 17:00;29/05/2001 17:30;12.312
29/05/2001 17:30;29/05/2001 18:00;13.51
29/05/2001 18:00;29/05/2001 18:30;13.734
29/05/2001 18:30;29/05/2001 19:00;14.006
29/05/2001 19:00;29/05/2001 19:30;13.762
29/05/2001 19:30;29/05/2001 20:00;12.912
29/05/2001 20:00;29/05/2001 20:30;12.43
29/05/2001 20:30;29/05/2001 21:00;11.816
29/05/2001 21:00;29/05/2001 21:30;11.402
29/05/2001 21:30;29/05/2001 22:00;10.888
29/05/2001 22:00;29/05/2001 22:30;10.42
29/05/2001 22:30;29/05/2001 23:00;9.974
29/05/2001 23:00;29/05/2001 23:30;9.69
29/05/2001 23:30;30/05/2001 00:00;9.306
30/05/2001 00:00;30/05/2001 00:30;8.976
30/05/2001 00:30;30/05/2001 01:00;8.67
30/05/2001 01:00;30/05/2001 01:30;8.148
30/05/2001 01:30;30/05/2001 02:00;7.876
30/05/2001 02:00;30/05/2001 02:30;7.76
30/05/2001 02:30;30/05/2001 03:00;7.398
30/05/2001 03:00;30/05/2001 03:30;7.1254
30/05/2001 03:30;30/05/2001 04:00;7.083
30/05/2001 04:00;30/05/2001 04:30;6.9524
30/05/2001 04:30;30/05/2001 05:00;6.6714
30/05/2001 05:00;30/05/2001 05:30;6.4602
30/05/2001 05:30;30/05/2001 06:00;6.3822
30/05/2001 06:00;30/05/2001 06:30;7.004
30/05/2001 06:30;30/05/2001 07:00;7.6684
30/05/2001 07:00;30/05/2001 07:30;7.99
30/05/2001 07:30;30/05/2001 08:00;8.648
30/05/2001 08:00;30/05/2001 08:30;9.694
30/05/2001 08:30;30/05/2001 09:00;10.086
30/05/2001 09:00;30/05/2001 09:30;10.454
30/05/2001 09:30;30/05/2001 10:00;9.734
30/05/2001 10:00;30/05/2001 11:00;11.206
30/05/2001 11:00;30/05/2001 11:30;11.166
30/05/2001 11:30;30/05/2001 12:00;11.584
30/05/2001 12:00;30/05/2001 12:30;12.196
30/05/2001 12:30;30/05/2001 13:00;12.568
30/05/2001 13:00;30/05/2001 13:30;12.56
30/05/2001 13:30;30/05/2001 14:00;12.686
30/05/2001 14:00;30/05/2001 14:30;12.344
30/05/2001 14:30;30/05/2001 15:00;11.83
30/05/2001 15:00;30/05/2001 15:30;11.492
30/05/2001 15:30;30/05/2001 16:00;11.222
30/05/2001 16:00;30/05/2001 16:30;11.05
30/05/2001 16:30;30/05/2001 17:00;10.842
30/05/2001 17:00;30/05/2001 17:30;10.662
30/05/2001 17:30;30/05/2001 18:00;10.486
30/05/2001 18:00;30/05/2001 18:30;10.362
30/05/2001 18:30;30/05/2001 19:00;10.166
30/05/2001 19:00;30/05/2001 19:30;9.898
30/05/2001 19:30;30/05/2001 20:00;9.62
30/05/2001 20:00;30/05/2001 20:30;9.334
30/05/2001 20:30;30/05/2001 21:00;9.084
30/05/2001 21:00;30/05/2001 21:30;8.856
30/05/2001 21:30;30/05/2001 22:00;8.674
30/05/2001 22:00;30/05/2001 22:30;8.506
30/05/2001 22:30;30/05/2001 23:00;8.294
30/05/2001 23:00;30/05/2001 23:30;8.166
30/05/2001 23:30;31/05/2001 00:00;7.97
31/05/2001 00:00;31/05/2001 00:30;7.856
31/05/2001 00:30;31/05/2001 01:00;7.65
31/05/2001 01:00;31/05/2001 01:30;7.4442
31/05/2001 01:30;31/05/2001 02:00;7.2888
31/05/2001 02:00;31/05/2001 02:30;7.1568
31/05/2001 02:30;31/05/2001 03:00;7.0846
31/05/2001 03:00;31/05/2001 03:30;6.9948
31/05/2001 03:30;31/05/2001 04:00;6.9074
31/05/2001 04:00;31/05/2001 04:30;6.8236
31/05/2001 04:30;31/05/2001 05:00;6.886
31/05/2001 05:00;31/05/2001 05:30;6.9832
31/05/2001 05:30;31/05/2001 06:00;7.1094
31/05/2001 06:00;31/05/2001 06:30;7.2636
31/05/2001 06:30;31/05/2001 07:00;7.476
31/05/2001 07:00;31/05/2001 07:30;7.756
31/05/2001 07:30;31/05/2001 08:00;7.962
31/05/2001 08:00;31/05/2001 08:30;8.408
31/05/2001 08:30;31/05/2001 09:00;8.838
31/05/2001 09:00;31/05/2001 09:30;9.202
31/05/2001 09:30;31/05/2001 10:00;9.65
31/05/2001 10:00;31/05/2001 10:30;10.188
31/05/2001 10:30;31/05/2001 11:00;10.692
31/05/2001 11:00;31/05/2001 11:30;11.206
31/05/2001 11:30;31/05/2001 12:00;11.472
31/05/2001 12:00;31/05/2001 12:30;12.002
31/05/2001 12:30;31/05/2001 13:00;12.404
31/05/2001 13:00;31/05/2001 13:30;12.662
31/05/2001 13:30;31/05/2001 14:00;13.18
31/05/2001 14:00;31/05/2001 14:30;13.416
31/05/2001 14:30;31/05/2001 15:00;13.28
31/05/2001 15:00;31/05/2001 15:30;13.566
31/05/2001 15:30;31/05/2001 16:00;13.802
31/05/2001 16:00;31/05/2001 16:30;13.79
31/05/2001 16:30;31/05/2001 17:00;13.652
31/05/2001 17:00;31/05/2001 17:30;13.064
31/05/2001 17:30;31/05/2001 18:00;12.728
31/05/2001 18:00;31/05/2001 18:30;12.552
31/05/2001 18:30;31/05/2001 19:00;12.472
31/05/2001 19:00;31/05/2001 19:30;12.248
31/05/2001 19:30;31/05/2001 20:00;11.868
31/05/2001 20:00;31/05/2001 20:30;11.328
31/05/2001 20:30;31/05/2001 21:00;10.828
31/05/2001 21:00;31/05/2001 21:30;10.338
31/05/2001 21:30;31/05/2001 22:00;9.924
31/05/2001 22:00;31/05/2001 22:30;9.634
31/05/2001 22:30;31/05/2001 23:00;9.376
31/05/2001 23:00;31/05/2001 23:30;9.092
31/05/2001 23:30;01/06/2001 00:00;8.784
01/06/2001 00:00;01/06/2001 00:30;8.446
01/06/2001 00:30;01/06/2001 01:00;8.202
01/06/2001 01:00;01/06/2001 01:30;7.982
01/06/2001 01:30;01/06/2001 02:00;7.936
01/06/2001 02:00;01/06/2001 02:30;7.756
01/06/2001 02:30;01/06/2001 03:00;7.576
01/06/2001 03:00;01/06/2001 03:30;7.3768
01/06/2001 03:30;01/06/2001 04:00;7.2082
01/06/2001 04:00;01/06/2001 04:30;7.0562
01/06/2001 04:30;01/06/2001 05:00;6.7862
01/06/2001 05:00;01/06/2001 05:30;6.5628
01/06/2001 05:30;01/06/2001 06:00;6.5266
01/06/2001 06:00;01/06/2001 06:30;6.7288
01/06/2001 06:30;01/06/2001 07:00;7.259
01/06/2001 07:00;01/06/2001 07:30;7.97
01/06/2001 07:30;01/06/2001 08:00;8.48
01/06/2001 08:00;01/06/2001 08:30;9.216
01/06/2001 08:30;01/06/2001 09:00;9.886
01/06/2001 09:00;01/06/2001 09:30;10.46
01/06/2001 09:30;01/06/2001 10:00;11.128
01/06/2001 10:00;01/06/2001 10:30;12.968
01/06/2001 10:30;01/06/2001 11:00;24.752
01/06/2001 11:00;01/06/2001 11:30;27.222
01/06/2001 11:30;01/06/2001 12:00;28.804
01/06/2001 12:00;01/06/2001 12:30;28.956
01/06/2001 12:30;01/06/2001 13:00;29.772
01/06/2001 13:00;01/06/2001 13:30;29.788
01/06/2001 13:30;01/06/2001 14:00;29.23
01/06/2001 14:00;01/06/2001 14:30;29.218
01/06/2001 14:30;01/06/2001 15:00;29.96
01/06/2001 15:00;01/06/2001 15:30;29.394
01/06/2001 15:30;01/06/2001 16:00;27.55
01/06/2001 16:00;01/06/2001 16:30;26.356
01/06/2001 16:30;01/06/2001 17:00;23.576
01/06/2001 17:00;01/06/2001 17:30;24.674
01/06/2001 17:30;01/06/2001 18:00;20.362
01/06/2001 18:00;01/06/2001 18:30;19.532
01/06/2001 18:30;01/06/2001 19:00;16.608
01/06/2001 19:00;01/06/2001 19:30;15.106
01/06/2001 19:30;01/06/2001 20:00;13.742
01/06/2001 20:00;01/06/2001 20:30;12.644
01/06/2001 20:30;01/06/2001 21:00;11.772
01/06/2001 21:00;01/06/2001 21:30;11.208
01/06/2001 21:30;01/06/2001 22:00;10.82
01/06/2001 22:00;01/06/2001 22:30;10.094
01/06/2001 22:30;01/06/2001 23:00;10.582
01/06/2001 23:00;01/06/2001 23:30;10.772
01/06/2001 23:30;02/06/2001 00:00;10.09
02/06/2001 00:00;02/06/2001 00:30;10.484
02/06/2001 00:30;02/06/2001 01:00;11.338
02/06/2001 01:00;02/06/2001 01:30;12.018
02/06/2001 01:30;02/06/2001 02:00;11.442
02/06/2001 02:00;02/06/2001 02:30;12.092
02/06/2001 02:30;02/06/2001 03:00;12.338
02/06/2001 03:00;02/06/2001 03:30;12.492
02/06/2001 03:30;02/06/2001 04:00;11.976
02/06/2001 04:00;02/06/2001 04:30;10.806
02/06/2001 04:30;02/06/2001 05:00;10.204
02/06/2001 05:00;02/06/2001 05:30;10.054
02/06/2001 05:30;02/06/2001 06:00;9.732
02/06/2001 06:00;02/06/2001 06:30;9.546
02/06/2001 06:30;02/06/2001 07:00;9.528
02/06/2001 07:00;02/06/2001 07:30;9.788
02/06/2001 07:30;02/06/2001 08:00;10.014
02/06/2001 08:00;02/06/2001 08:30;10.282
02/06/2001 08:30;02/06/2001 09:00;10.422
02/06/2001 09:00;02/06/2001 09:30;10.49
02/06/2001 09:30;02/06/2001 10:00;10.276
02/06/2001 10:00;02/06/2001 10:30;10.564
02/06/2001 10:30;02/06/2001 11:00;11.046
02/06/2001 11:00;02/06/2001 11:30;11.148
02/06/2001 11:30;02/06/2001 12:00;10.858
02/06/2001 12:00;02/06/2001 12:30;11.052
02/06/2001 12:30;02/06/2001 13:00;11.33
02/06/2001 13:00;02/06/2001 13:30;11.296
02/06/2001 13:30;02/06/2001 14:00;11.252
02/06/2001 14:00;02/06/2001 14:30;11.328
02/06/2001 14:30;02/06/2001 15:00;11.466
02/06/2001 15:00;02/06/2001 15:30;11.586
02/06/2001 15:30;02/06/2001 16:00;11.81
