DEEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,588,19910701,   13,    0,
588,19910702,   36,    0,
588,19910703,    0,    0,
588,19910704,    0,    0,
588,19910705,    0,    0,
588,19910706,    0,    0,
588,19910707,    0,    0,
588,19910708,    8,    0,
588,19910709,    4,    0,
588,19910710,    0,    0,
588,19910711,    0,    0,
588,19910712,    0,    0,
588,19910713,    0,    0,
588,19910714,  211,    0,
588,19910715,    2,    0,
588,19910716,    1,    0,
588,19910717,    0,    0,
588,19910718,    0,    0,
588,19910719,   36,    0,
588,19910720,   16,    0,
588,19910721,   44,    0,
588,19910722,    2,    0,
588,19910723,    0,    0,
588,19910724,   79,    0,
588,19910725,    7,    0,
588,19910726,    2,    0,
588,19910727,    0,    0,
588,19910728,    0,    0,
588,19910729,    0,    0,
588,19910730,    0,    0,
588,19910731,    0,    0,
588,19910801,   25,    0,
588,19910802,    0,    0,
588,19910803,    0,    0,
588,19910804,    0,    0,
588,19910805,    1,    0,
588,19910806,    0,    0,
588,19910807,    0,    0,
588,19910808,    7,    0,
588,19910809,    0,    0,
588,19910810,    0,    0,
588,19910811,    0,    0,
588,19910812,   71,    0,
588,19910813,    0,    0,
588,19910814,    2,    0,
588,19910815,    0,    0,
588,19910816,    0,    0,
588,19910817,    0,    0,
588,19910818,   24,    0,
588,19910819,    1,    0,
588,19910820,   15,    0,
588,19910821,    1,    0,
588,19910822,    0,    0,
588,19910823,    0,    0,
588,19910824,    0,    0,
588,19910825,    0,    0,
588,19910826,    0,    0,
588,19910827,    0,    0,
588,19910828,    0,    0,
588,19910829,    0,    0,
588,19910830,    0,    0,
588,19910831,    0,    0,
588,19910901,    0,    0,
588,19910902,    0,    0,
588,19910903,    0,    0,
588,19910904,    0,    0,
588,19910905,    0,    0,
588,19910906,    2,    0,
588,19910907,    0,    0,
588,19910908,    0,    0,
588,19910909,    0,    0,
588,19910910,    0,    0,
588,19910911,    1,    0,
588,19910912,    0,    0,
588,19910913,    0,    0,
588,19910914,    0,    0,
588,19910915,    1,    0,
588,19910916,  146,    0,
588,19910917,  109,    0,
588,19910918,    0,    0,
588,19910919,    2,    0,
588,19910920,    0,    0,
588,19910921,    0,    0,
588,19910922,    0,    0,
588,19910923,   37,    0,
588,19910924,   10,    0,
588,19910925,   15,    0,
588,19910926,  364,    0,
588,19910927,    9,    0,
588,19910928,   62,    0,
588,19910929,   11,    0,
588,19910930,   37,    0,
588,19911001,   40,    0,
588,19911002,   70,    0,
588,19911003,    6,    0,
588,19911004,   11,    0,
588,19911005,    0,    0,
588,19911006,    7,    0,
588,19911007,    0,    0,
588,19911008,    0,    0,
588,19911009,    0,    0,
588,19911010,    0,    0,
588,19911011,    2,    0,
588,19911012,    0,    0,
588,19911013,  122,    0,
588,19911014,    2,    0,
588,19911015,    0,    0,
588,19911016,    0,    0,
588,19911017,   18,    0,
588,19911018,   96,    0,
588,19911019,   38,    0,
588,19911020,   39,    0,
588,19911021,   15,    0,
588,19911022,    0,    0,
588,19911023,    5,    0,
588,19911024,    0,    0,
588,19911025,    2,    0,
588,19911026,    0,    0,
588,19911027,    0,    0,
588,19911028,    0,    0,
588,19911029,    0,    0,
588,19911030,    0,    0,
588,19911031,    0,    0,
588,19911101,    0,    0,
588,19911102,   52,    0,
588,19911103,    2,    0,
588,19911104,  104,    0,
588,19911105,  156,    0,
588,19911106,    5,    0,
588,19911107,  102,    0,
588,19911108,   83,    0,
588,19911109,  116,    0,
588,19911110,   38,    0,
588,19911111,   35,    0,
588,19911112,  109,    0,
588,19911113,  132,    0,
588,19911114,    2,    0,
588,19911115,   13,    0,
588,19911116,   19,    0,
588,19911117,    2,    0,
