Start;End;SoilTemp
27/05/2002 22:00;27/05/2002 23:00;5.893166667
27/05/2002 23:00;28/05/2002 00:00;5.828166667
28/05/2002 00:00;28/05/2002 01:00;5.851333333
28/05/2002 01:00;28/05/2002 02:00;5.678
28/05/2002 02:00;28/05/2002 03:00;7.006
28/05/2002 03:00;28/05/2002 04:00;8.4
28/05/2002 04:00;28/05/2002 05:00;8.506666667
28/05/2002 05:00;28/05/2002 06:00;8.553333333
28/05/2002 06:00;28/05/2002 07:00;9.993333333
28/05/2002 07:00;28/05/2002 08:00;13.915
28/05/2002 08:00;28/05/2002 09:00;21.89833333
28/05/2002 09:00;28/05/2002 10:00;27.80833333
28/05/2002 10:00;28/05/2002 11:00;29.78
28/05/2002 11:00;28/05/2002 12:00;31.82666667
28/05/2002 12:00;28/05/2002 13:00;34.26166667
28/05/2002 13:00;28/05/2002 14:00;35.47
28/05/2002 14:00;28/05/2002 15:00;35.52166667
28/05/2002 15:00;28/05/2002 16:00;33.845
28/05/2002 16:00;28/05/2002 17:00;31.14666667
28/05/2002 17:00;28/05/2002 18:00;29.58666667
28/05/2002 18:00;28/05/2002 19:00;27.08166667
28/05/2002 19:00;28/05/2002 20:00;20.825
28/05/2002 20:00;28/05/2002 21:00;12.66
28/05/2002 21:00;28/05/2002 22:00;10.04833333
28/05/2002 22:00;28/05/2002 23:00;8.823333333
28/05/2002 23:00;29/05/2002 00:00;10.33333333
29/05/2002 00:00;29/05/2002 01:00;11.70166667
29/05/2002 01:00;29/05/2002 02:00;9.403333333
29/05/2002 02:00;29/05/2002 03:00;9.331666667
29/05/2002 03:00;29/05/2002 04:00;10.34666667
29/05/2002 04:00;29/05/2002 05:00;12.38166667
29/05/2002 05:00;29/05/2002 06:00;13.64833333
29/05/2002 06:00;29/05/2002 07:00;13.38833333
29/05/2002 07:00;29/05/2002 08:00;13.18833333
29/05/2002 08:00;29/05/2002 09:00;14.19666667
29/05/2002 09:00;29/05/2002 10:00;17.13333333
29/05/2002 10:00;29/05/2002 11:00;24.69333333
29/05/2002 11:00;29/05/2002 12:00;30.82333333
29/05/2002 12:00;29/05/2002 13:00;33.335
29/05/2002 13:00;29/05/2002 15:00;28.21333333
29/05/2002 15:00;29/05/2002 16:00;33.715
29/05/2002 16:00;29/05/2002 17:00;30.29166667
29/05/2002 17:00;29/05/2002 18:00;29.14
29/05/2002 18:00;29/05/2002 19:00;25.76166667
