Start Shift;End Shift;SoilTemp
14/05/2004 12:00;14/05/2004 12:30;19.30818182
14/05/2004 12:30;14/05/2004 13:00;20.57287879
14/05/2004 13:00;14/05/2004 13:30;21.4930303
14/05/2004 13:30;14/05/2004 14:00;22.50121212
14/05/2004 14:00;14/05/2004 14:30;22.45136364
14/05/2004 14:30;14/05/2004 15:00;22.54
14/05/2004 15:00;14/05/2004 15:30;22.33227273
14/05/2004 15:30;14/05/2004 16:00;22.94075758
14/05/2004 16:00;14/05/2004 16:30;23.19924242
14/05/2004 16:30;14/05/2004 17:00;23.13575758
14/05/2004 17:00;14/05/2004 17:30;22.9130303
14/05/2004 17:30;14/05/2004 18:00;22.52484848
14/05/2004 18:00;14/05/2004 18:30;21.39424242
14/05/2004 18:30;14/05/2004 19:00;20.43181818
14/05/2004 19:00;14/05/2004 19:30;19.20530303
14/05/2004 19:30;14/05/2004 20:00;17.95424242
14/05/2004 20:00;14/05/2004 20:30;16.74575758
14/05/2004 20:30;14/05/2004 21:00;15.31454545
14/05/2004 21:00;14/05/2004 21:30;14.3680303
14/05/2004 21:30;14/05/2004 22:00;13.59666667
14/05/2004 22:00;14/05/2004 22:30;12.94590909
14/05/2004 22:30;14/05/2004 23:00;12.42484848
14/05/2004 23:00;14/05/2004 23:30;12.05681818
14/05/2004 23:30;15/05/2004 00:00;11.77333333
15/05/2004 00:00;15/05/2004 00:30;11.58606061
15/05/2004 00:30;15/05/2004 01:00;11.49863636
15/05/2004 01:00;15/05/2004 01:30;11.36727273
15/05/2004 01:30;15/05/2004 02:00;11.13484848
15/05/2004 02:00;15/05/2004 02:30;10.96378788
15/05/2004 02:30;15/05/2004 03:00;10.79
15/05/2004 03:00;15/05/2004 03:30;10.63833333
15/05/2004 03:30;15/05/2004 04:00;10.55348485
15/05/2004 04:00;15/05/2004 04:30;10.57166667
15/05/2004 04:30;15/05/2004 05:00;10.585
15/05/2004 05:00;15/05/2004 05:30;10.65060606
15/05/2004 05:30;15/05/2004 06:00;11.02439394
15/05/2004 06:00;15/05/2004 06:30;12.09651515
15/05/2004 06:30;15/05/2004 07:00;14.64560606
15/05/2004 07:00;15/05/2004 07:30;15.92969697
15/05/2004 07:30;15/05/2004 08:00;17.25606061
15/05/2004 08:00;15/05/2004 08:30;18.01984848
15/05/2004 08:30;15/05/2004 09:00;18.77818182
15/05/2004 09:00;15/05/2004 09:30;19.15772727
15/05/2004 09:30;15/05/2004 10:00;20.18484848
15/05/2004 10:00;15/05/2004 10:30;20.86545455
15/05/2004 10:30;15/05/2004 11:00;21.21287879
15/05/2004 11:00;15/05/2004 11:30;22.19969697
15/05/2004 11:30;15/05/2004 12:00;22.39348485
15/05/2004 12:00;15/05/2004 12:30;21.46893939
15/05/2004 12:30;15/05/2004 13:00;19.52075758
15/05/2004 13:00;15/05/2004 13:30;18.51363636
15/05/2004 13:30;15/05/2004 14:00;18.78590909
15/05/2004 14:00;15/05/2004 14:30;20.8530303
15/05/2004 14:30;15/05/2004 15:00;21.71651515
15/05/2004 15:00;15/05/2004 15:30;21.755
15/05/2004 15:30;15/05/2004 16:00;21.88893939
15/05/2004 16:00;15/05/2004 16:30;22.02590909
15/05/2004 16:30;15/05/2004 17:00;21.7130303
15/05/2004 17:00;15/05/2004 17:30;20.61166667
15/05/2004 17:30;15/05/2004 18:00;19.36287879
15/05/2004 18:00;15/05/2004 18:30;18.39090909
15/05/2004 18:30;15/05/2004 19:00;17.42015152
15/05/2004 19:00;15/05/2004 19:30;16.30590909
15/05/2004 19:30;15/05/2004 20:00;15.30621212
15/05/2004 20:00;15/05/2004 20:30;14.45863636
15/05/2004 20:30;15/05/2004 21:00;13.69257576
15/05/2004 21:00;15/05/2004 21:30;13.22348485
15/05/2004 21:30;15/05/2004 22:00;12.92681818
15/05/2004 22:00;15/05/2004 22:30;12.42757576
15/05/2004 22:30;15/05/2004 23:00;11.82575758
15/05/2004 23:00;15/05/2004 23:30;11.22287879
15/05/2004 23:30;16/05/2004 00:00;10.60136364
16/05/2004 00:00;16/05/2004 00:30;10.14954545
16/05/2004 00:30;16/05/2004 01:00;9.761515152
16/05/2004 01:00;16/05/2004 01:30;9.375454545
16/05/2004 01:30;16/05/2004 02:00;8.914393939
16/05/2004 02:00;16/05/2004 02:30;8.576515152
16/05/2004 02:30;16/05/2004 03:00;8.296818182
16/05/2004 03:00;16/05/2004 03:30;8.02469697
16/05/2004 03:30;16/05/2004 04:00;7.918333333
16/05/2004 04:00;16/05/2004 04:30;7.710181818
16/05/2004 04:30;16/05/2004 05:00;7.480939394
16/05/2004 05:00;16/05/2004 05:30;7.28469697
16/05/2004 05:30;16/05/2004 06:00;7.209636364
16/05/2004 06:00;16/05/2004 06:30;7.328984848
16/05/2004 06:30;16/05/2004 07:00;7.534242424
16/05/2004 07:00;16/05/2004 07:30;7.888484848
16/05/2004 07:30;16/05/2004 08:00;9.150151515
16/05/2004 08:00;16/05/2004 08:30;10.00878788
16/05/2004 08:30;16/05/2004 09:00;11.3269697
16/05/2004 09:00;16/05/2004 09:30;12.46121212
16/05/2004 09:30;16/05/2004 10:00;13.43712121
16/05/2004 10:00;16/05/2004 10:30;14.42075758
16/05/2004 10:30;16/05/2004 11:00;15.28060606
16/05/2004 11:00;16/05/2004 11:30;16.09772727
16/05/2004 11:30;16/05/2004 12:00;17.09333333
16/05/2004 12:00;16/05/2004 12:30;17.89166667
16/05/2004 12:30;16/05/2004 13:00;18.78257576
16/05/2004 13:00;16/05/2004 13:30;19.67333333
16/05/2004 13:30;16/05/2004 14:00;20.39393939
16/05/2004 14:00;16/05/2004 14:30;20.67348485
16/05/2004 14:30;16/05/2004 15:00;20.99348485
16/05/2004 15:00;16/05/2004 15:30;20.58227273
16/05/2004 15:30;16/05/2004 16:00;20.41818182
16/05/2004 16:00;16/05/2004 16:30;20.03060606
16/05/2004 16:30;16/05/2004 17:00;19.50757576
16/05/2004 17:00;16/05/2004 17:30;18.79439394
16/05/2004 17:30;16/05/2004 18:00;17.91575758
16/05/2004 18:00;16/05/2004 18:30;16.90969697
16/05/2004 18:30;16/05/2004 19:00;15.80621212
16/05/2004 19:00;16/05/2004 19:30;14.66545455
16/05/2004 19:30;16/05/2004 20:00;13.37651515
16/05/2004 20:00;16/05/2004 20:30;12.11939394
16/05/2004 20:30;16/05/2004 21:00;11.15757576
16/05/2004 21:00;16/05/2004 21:30;10.35287879
16/05/2004 21:30;16/05/2004 22:00;9.601666667
16/05/2004 22:00;16/05/2004 22:30;9.001666667
16/05/2004 22:30;16/05/2004 23:00;8.422424242
16/05/2004 23:00;16/05/2004 23:30;7.991818182
16/05/2004 23:30;17/05/2004 00:00;7.687590909
17/05/2004 00:00;17/05/2004 00:30;7.537075758
17/05/2004 00:30;17/05/2004 01:00;7.2185
17/05/2004 01:00;17/05/2004 01:30;6.921969697
17/05/2004 01:30;17/05/2004 02:00;6.447393939
17/05/2004 02:00;17/05/2004 02:30;5.98919697
17/05/2004 02:30;17/05/2004 03:00;5.667151515
17/05/2004 03:00;17/05/2004 03:30;5.369181818
17/05/2004 03:30;17/05/2004 04:00;5.135712121
17/05/2004 04:00;17/05/2004 04:30;5.051515152
17/05/2004 04:30;17/05/2004 05:00;4.891893939
17/05/2004 05:00;17/05/2004 05:30;4.825106061
17/05/2004 05:30;17/05/2004 06:00;4.936878788
17/05/2004 06:00;17/05/2004 06:30;5.730227273
17/05/2004 06:30;17/05/2004 07:00;6.833969697
17/05/2004 07:00;17/05/2004 07:30;7.872439394
17/05/2004 07:30;17/05/2004 08:00;9.424090909
17/05/2004 08:00;17/05/2004 08:30;11.60318182
17/05/2004 08:30;17/05/2004 09:00;13.21909091
17/05/2004 09:00;17/05/2004 09:30;15.02606061
17/05/2004 09:30;17/05/2004 10:00;16.33106061
17/05/2004 10:00;17/05/2004 10:30;17.12424242
17/05/2004 10:30;17/05/2004 11:00;18.39212121
17/05/2004 11:00;17/05/2004 11:30;19.95924242
17/05/2004 11:30;17/05/2004 12:00;21.20712121
17/05/2004 12:00;17/05/2004 12:30;21.88045455
17/05/2004 12:30;17/05/2004 13:00;22.8219697
17/05/2004 13:00;17/05/2004 13:30;23.27378788
17/05/2004 13:30;17/05/2004 14:00;23.44606061
17/05/2004 14:00;17/05/2004 14:30;23.92575758
17/05/2004 14:30;17/05/2004 15:00;23.1519697
17/05/2004 15:00;17/05/2004 15:30;23.07424242
17/05/2004 15:30;17/05/2004 16:00;23.52
17/05/2004 16:00;17/05/2004 16:30;23.67348485
17/05/2004 16:30;17/05/2004 17:00;23.13727273
17/05/2004 17:00;17/05/2004 17:30;22.855
17/05/2004 17:30;17/05/2004 18:00;22.08712121
17/05/2004 18:00;17/05/2004 18:30;21.25939394
17/05/2004 18:30;17/05/2004 19:00;20.43621212
17/05/2004 19:00;17/05/2004 19:30;19.1430303
17/05/2004 19:30;17/05/2004 20:00;17.77045455
17/05/2004 20:00;17/05/2004 20:30;16.41818182
17/05/2004 20:30;17/05/2004 21:00;15.45818182
17/05/2004 21:00;17/05/2004 21:30;14.76939394
17/05/2004 21:30;17/05/2004 22:00;13.92333333
17/05/2004 22:00;17/05/2004 22:30;13.42712121
17/05/2004 22:30;17/05/2004 23:00;12.71136364
17/05/2004 23:00;17/05/2004 23:30;12.36924242
17/05/2004 23:30;18/05/2004 00:00;12.41712121
18/05/2004 00:00;18/05/2004 00:30;12.50287879
18/05/2004 00:30;18/05/2004 01:00;12.36242424
18/05/2004 01:00;18/05/2004 01:30;12.46272727
18/05/2004 01:30;18/05/2004 02:00;12.58257576
18/05/2004 02:00;18/05/2004 02:30;12.80045455
18/05/2004 02:30;18/05/2004 03:00;13.15378788
18/05/2004 03:00;18/05/2004 03:30;13.53757576
18/05/2004 03:30;18/05/2004 04:00;13.75257576
18/05/2004 04:00;18/05/2004 04:30;13.89575758
18/05/2004 04:30;18/05/2004 05:00;14.02212121
18/05/2004 05:00;18/05/2004 05:30;14.29106061
18/05/2004 05:30;18/05/2004 06:00;14.58212121
18/05/2004 06:00;18/05/2004 06:30;15.26590909
18/05/2004 06:30;18/05/2004 07:00;15.41848485
18/05/2004 07:00;18/05/2004 07:30;15.57090909
18/05/2004 07:30;18/05/2004 08:00;16.18272727
18/05/2004 08:00;18/05/2004 08:30;16.49075758
18/05/2004 08:30;18/05/2004 09:00;16.96560606
18/05/2004 09:00;18/05/2004 09:30;17.23863636
18/05/2004 09:30;18/05/2004 10:00;17.94318182
18/05/2004 10:00;18/05/2004 10:30;18.08242424
18/05/2004 10:30;18/05/2004 11:00;18.46636364
18/05/2004 11:00;18/05/2004 11:30;19.65121212
18/05/2004 11:30;18/05/2004 12:00;20.02212121
18/05/2004 12:00;18/05/2004 12:30;20.54651515
18/05/2004 12:30;18/05/2004 13:00;20.32772727
18/05/2004 13:00;18/05/2004 13:30;20.13893939
18/05/2004 13:30;18/05/2004 14:00;19.57318182
18/05/2004 14:00;18/05/2004 14:30;20.38257576
18/05/2004 14:30;18/05/2004 15:00;19.71575758
18/05/2004 15:00;18/05/2004 15:30;18.69106061
18/05/2004 15:30;18/05/2004 16:00;17.48181818
18/05/2004 16:00;18/05/2004 16:30;18.16015152
18/05/2004 16:30;18/05/2004 17:00;17.73757576
18/05/2004 17:00;18/05/2004 17:30;17.34409091
18/05/2004 17:30;18/05/2004 18:00;17.21939394
18/05/2004 18:00;18/05/2004 18:30;17.00015152
18/05/2004 18:30;18/05/2004 19:00;16.61621212
18/05/2004 19:00;18/05/2004 19:30;15.9830303
18/05/2004 19:30;18/05/2004 20:00;15.94075758
18/05/2004 20:00;18/05/2004 20:30;15.57560606
18/05/2004 20:30;18/05/2004 21:00;14.96863636
18/05/2004 21:00;18/05/2004 21:30;14.35636364
18/05/2004 21:30;18/05/2004 22:00;13.80636364
18/05/2004 22:00;18/05/2004 22:30;13.02272727
18/05/2004 22:30;18/05/2004 23:00;12.56818182
18/05/2004 23:00;18/05/2004 23:30;12.43909091
18/05/2004 23:30;19/05/2004 00:00;12.32469697
19/05/2004 00:00;19/05/2004 00:30;11.99530303
19/05/2004 00:30;19/05/2004 01:00;11.63393939
19/05/2004 01:00;19/05/2004 01:30;10.95621212
19/05/2004 01:30;19/05/2004 02:00;10.39227273
19/05/2004 02:00;19/05/2004 02:30;9.837727273
19/05/2004 02:30;19/05/2004 03:00;9.301363636
19/05/2004 03:00;19/05/2004 03:30;8.981818182
19/05/2004 03:30;19/05/2004 04:00;8.638333333
19/05/2004 04:00;19/05/2004 04:30;8.326060606
19/05/2004 04:30;19/05/2004 05:00;8.024545455
19/05/2004 05:00;19/05/2004 05:30;7.760212121
19/05/2004 05:30;19/05/2004 06:00;7.741969697
19/05/2004 06:00;19/05/2004 06:30;8.128939394
19/05/2004 06:30;19/05/2004 07:00;8.734242424
19/05/2004 07:00;19/05/2004 07:30;9.557121212
19/05/2004 07:30;19/05/2004 08:00;11.53
19/05/2004 08:00;19/05/2004 08:30;13.91075758
19/05/2004 08:30;19/05/2004 09:00;15.61272727
19/05/2004 09:00;19/05/2004 09:30;16.898
19/05/2004 09:30;19/05/2004 10:00;18.35666667
19/05/2004 10:00;19/05/2004 10:30;19.53733333
19/05/2004 10:30;19/05/2004 11:00;20.82333333
19/05/2004 11:00;19/05/2004 11:30;21.97266667
19/05/2004 11:30;19/05/2004 12:00;22.76066667
19/05/2004 12:00;19/05/2004 12:30;23.36733333
19/05/2004 12:30;19/05/2004 13:00;23.68466667
19/05/2004 13:00;19/05/2004 13:30;23.48266667
19/05/2004 13:30;19/05/2004 14:00;23.68466667
19/05/2004 14:00;19/05/2004 14:30;22.938
19/05/2004 14:30;19/05/2004 15:00;23.15266667
19/05/2004 15:00;19/05/2004 15:30;23.31333333
19/05/2004 15:30;19/05/2004 16:00;22.946
19/05/2004 16:00;19/05/2004 16:30;22.25533333
19/05/2004 16:30;19/05/2004 17:00;22.378
19/05/2004 17:00;19/05/2004 17:30;21.99866667
19/05/2004 17:30;19/05/2004 18:00;22.00333333
19/05/2004 18:00;19/05/2004 18:30;20.41533333
19/05/2004 18:30;19/05/2004 19:00;19.61933333
19/05/2004 19:00;19/05/2004 19:30;19.29924242
19/05/2004 19:30;19/05/2004 20:00;18.06727273
19/05/2004 20:00;19/05/2004 20:30;16.70378788
19/05/2004 20:30;19/05/2004 21:00;15.6230303
19/05/2004 21:00;19/05/2004 21:30;14.77984848
19/05/2004 21:30;19/05/2004 22:00;14.10530303
19/05/2004 22:00;19/05/2004 22:30;13.61136364
19/05/2004 22:30;19/05/2004 23:00;13.16045455
19/05/2004 23:00;19/05/2004 23:30;12.84954545
19/05/2004 23:30;20/05/2004 00:00;12.4930303
20/05/2004 00:00;20/05/2004 00:30;11.9069697
20/05/2004 00:30;20/05/2004 01:00;11.39469697
20/05/2004 01:00;20/05/2004 01:30;10.93666667
20/05/2004 01:30;20/05/2004 02:00;10.49227273
20/05/2004 02:00;20/05/2004 02:30;10.11393939
20/05/2004 02:30;20/05/2004 03:00;9.718333333
20/05/2004 03:00;20/05/2004 03:30;9.363787879
20/05/2004 03:30;20/05/2004 04:00;9.100424242
20/05/2004 04:00;20/05/2004 04:30;8.965
20/05/2004 04:30;20/05/2004 05:00;8.811363636
20/05/2004 05:00;20/05/2004 05:30;8.563151515
20/05/2004 05:30;20/05/2004 06:00;8.635075758
20/05/2004 06:00;20/05/2004 06:30;9.497878788
20/05/2004 06:30;20/05/2004 07:00;10.56575758
20/05/2004 07:00;20/05/2004 07:30;11.61787879
20/05/2004 07:30;20/05/2004 08:00;13.83833333
20/05/2004 08:00;20/05/2004 08:30;15.71533333
20/05/2004 08:30;20/05/2004 09:00;17.21866667
20/05/2004 09:00;20/05/2004 09:30;20.432
20/05/2004 09:30;20/05/2004 10:00;22.732
20/05/2004 10:00;20/05/2004 10:30;23.76933333
20/05/2004 10:30;20/05/2004 11:00;24.312
20/05/2004 11:00;20/05/2004 11:30;26.364
20/05/2004 11:30;20/05/2004 12:00;27.44866667
20/05/2004 12:00;20/05/2004 12:30;26.96733333
20/05/2004 12:30;20/05/2004 13:00;27.36266667
20/05/2004 13:00;20/05/2004 13:30;28.24733333
20/05/2004 13:30;20/05/2004 14:00;27.606
20/05/2004 14:00;20/05/2004 14:30;25.61733333
20/05/2004 14:30;20/05/2004 15:00;24.00533333
20/05/2004 15:00;20/05/2004 15:30;22.81466667
20/05/2004 15:30;20/05/2004 16:00;22.22333333
20/05/2004 16:00;20/05/2004 16:30;21.53533333
20/05/2004 16:30;20/05/2004 17:00;20.65266667
20/05/2004 17:00;20/05/2004 17:30;20.02
20/05/2004 17:30;20/05/2004 18:00;19.58866667
20/05/2004 18:00;20/05/2004 18:30;19.11066667
20/05/2004 18:30;20/05/2004 19:00;18.42133333
20/05/2004 19:00;20/05/2004 19:30;17.73466667
20/05/2004 19:30;20/05/2004 20:00;16.74266667
20/05/2004 20:00;20/05/2004 20:30;16.14733333
20/05/2004 20:30;20/05/2004 21:00;15.852
20/05/2004 21:00;20/05/2004 21:30;15.62333333
20/05/2004 21:30;20/05/2004 22:00;15.42866667
20/05/2004 22:00;20/05/2004 22:30;15.294
20/05/2004 22:30;20/05/2004 23:00;15.214
20/05/2004 23:00;20/05/2004 23:30;15.12066667
20/05/2004 23:30;21/05/2004 00:00;15.01266667
21/05/2004 00:00;21/05/2004 00:30;14.86933333
21/05/2004 00:30;21/05/2004 01:00;14.56266667
21/05/2004 01:00;21/05/2004 01:30;14.49
21/05/2004 01:30;21/05/2004 02:00;14.45533333
21/05/2004 02:00;21/05/2004 02:30;14.362
21/05/2004 02:30;21/05/2004 03:00;14.31866667
21/05/2004 03:00;21/05/2004 03:30;14.24866667
21/05/2004 03:30;21/05/2004 04:00;14.09333333
21/05/2004 04:00;21/05/2004 04:30;13.75
21/05/2004 04:30;21/05/2004 05:00;13.41733333
21/05/2004 05:00;21/05/2004 05:30;13.14333333
21/05/2004 05:30;21/05/2004 06:00;13.062
21/05/2004 06:00;21/05/2004 06:30;13.494
21/05/2004 06:30;21/05/2004 07:00;14.208
21/05/2004 07:00;21/05/2004 07:30;14.642
21/05/2004 07:30;21/05/2004 08:00;15.66
21/05/2004 08:00;21/05/2004 08:30;16.674
21/05/2004 08:30;21/05/2004 09:00;16.79866667
21/05/2004 09:00;21/05/2004 09:30;17.38866667
21/05/2004 09:30;21/05/2004 10:00;17.58928571
