Start;End;SoilTemp
28/05/2001 04:30;28/05/2001 05:00;16.454
28/05/2001 05:00;28/05/2001 05:30;16.614
28/05/2001 05:30;28/05/2001 06:00;16.724
28/05/2001 06:00;28/05/2001 06:30;16.876
28/05/2001 06:30;28/05/2001 07:00;17.334
28/05/2001 07:00;28/05/2001 07:30;17.378
28/05/2001 07:30;28/05/2001 08:00;17.376
28/05/2001 08:00;28/05/2001 08:30;17.842
28/05/2001 08:30;28/05/2001 09:00;18.092
28/05/2001 09:00;28/05/2001 10:00;18.786
28/05/2001 10:00;28/05/2001 10:30;19.226
28/05/2001 10:30;28/05/2001 11:00;19.376
28/05/2001 11:00;28/05/2001 11:30;19.518
28/05/2001 11:30;28/05/2001 12:00;19.542
28/05/2001 12:00;28/05/2001 12:30;19.122
28/05/2001 12:30;28/05/2001 13:00;18.654
28/05/2001 13:00;28/05/2001 13:30;17.158
28/05/2001 13:30;28/05/2001 14:00;17.204
28/05/2001 14:00;28/05/2001 14:30;17.778
28/05/2001 14:30;28/05/2001 15:00;18.106
28/05/2001 15:00;28/05/2001 15:30;18.832
28/05/2001 15:30;28/05/2001 16:00;18.828
28/05/2001 16:00;28/05/2001 16:30;17.81
28/05/2001 16:30;28/05/2001 17:00;19.038
28/05/2001 17:00;28/05/2001 17:30;18.986
28/05/2001 17:30;28/05/2001 18:00;18.69
28/05/2001 18:00;28/05/2001 18:30;17.792
28/05/2001 18:30;28/05/2001 19:00;17.328
28/05/2001 19:00;28/05/2001 19:30;16.004
28/05/2001 19:30;28/05/2001 20:00;16.072
28/05/2001 20:00;28/05/2001 20:30;15.662
28/05/2001 20:30;28/05/2001 21:00;16.102
28/05/2001 21:00;28/05/2001 21:30;16.406
28/05/2001 21:30;28/05/2001 22:00;16.298
28/05/2001 22:00;28/05/2001 22:30;16.2025
28/05/2001 22:30;28/05/2001 23:00;16.395
28/05/2001 23:00;28/05/2001 23:30;16.58
28/05/2001 23:30;29/05/2001 00:00;15.79
29/05/2001 00:00;29/05/2001 00:30;15.755
29/05/2001 00:30;29/05/2001 01:00;15.614
29/05/2001 01:00;29/05/2001 01:30;15.5
29/05/2001 01:30;29/05/2001 02:00;15.704
29/05/2001 02:00;29/05/2001 02:30;15.26
29/05/2001 02:30;29/05/2001 03:00;15.074
29/05/2001 03:00;29/05/2001 03:30;14.96
29/05/2001 03:30;29/05/2001 04:00;14.98
29/05/2001 04:00;29/05/2001 04:30;15.14
29/05/2001 04:30;29/05/2001 05:00;15.158
29/05/2001 05:00;29/05/2001 05:30;15.188
29/05/2001 05:30;29/05/2001 06:00;15.226
29/05/2001 06:00;29/05/2001 06:30;15.258
29/05/2001 06:30;29/05/2001 07:00;15.238
29/05/2001 07:00;29/05/2001 07:30;15.362
29/05/2001 07:30;29/05/2001 08:00;15.634
29/05/2001 08:00;29/05/2001 08:30;16.37
29/05/2001 08:30;29/05/2001 09:00;16.742
29/05/2001 09:00;29/05/2001 09:30;17.164
29/05/2001 09:30;29/05/2001 10:00;18.004
29/05/2001 10:00;29/05/2001 10:30;17.926
29/05/2001 10:30;29/05/2001 11:00;18.944
29/05/2001 11:00;29/05/2001 11:30;25.408
29/05/2001 11:30;29/05/2001 12:00;18.558
29/05/2001 12:00;29/05/2001 12:30;20.768
29/05/2001 12:30;29/05/2001 13:00;21.388
29/05/2001 13:00;29/05/2001 13:30;17.858
29/05/2001 13:30;29/05/2001 14:00;15.95
29/05/2001 14:00;29/05/2001 14:30;16.136
29/05/2001 14:30;29/05/2001 15:00;21.095
29/05/2001 15:00;29/05/2001 15:30;19.278
29/05/2001 15:30;29/05/2001 16:00;18.606
29/05/2001 16:00;29/05/2001 16:30;18.758
29/05/2001 16:30;29/05/2001 17:00;18.392
29/05/2001 17:00;29/05/2001 17:30;17.084
29/05/2001 17:30;29/05/2001 18:00;16.956
29/05/2001 18:00;29/05/2001 18:30;16.504
29/05/2001 18:30;29/05/2001 19:00;16.084
29/05/2001 19:00;29/05/2001 19:30;15.76
29/05/2001 19:30;29/05/2001 20:00;15.604
29/05/2001 20:00;29/05/2001 20:30;15.2
29/05/2001 20:30;29/05/2001 21:00;14.59
29/05/2001 21:00;29/05/2001 21:30;14.254
29/05/2001 21:30;29/05/2001 22:00;13.898
29/05/2001 22:00;29/05/2001 22:30;13.584
29/05/2001 22:30;29/05/2001 23:00;13.194
29/05/2001 23:00;29/05/2001 23:30;12.896
29/05/2001 23:30;30/05/2001 00:00;12.748
30/05/2001 00:00;30/05/2001 00:30;12.504
30/05/2001 00:30;30/05/2001 01:00;12.102
30/05/2001 01:00;30/05/2001 01:30;11.904
30/05/2001 01:30;30/05/2001 02:00;11.662
30/05/2001 02:00;30/05/2001 02:30;11.394
30/05/2001 02:30;30/05/2001 03:00;11.202
30/05/2001 03:00;30/05/2001 03:30;10.886
30/05/2001 03:30;30/05/2001 04:00;10.624
30/05/2001 04:00;30/05/2001 04:30;10.538
30/05/2001 04:30;30/05/2001 05:00;10.47
30/05/2001 05:00;30/05/2001 05:30;10.834
30/05/2001 05:30;30/05/2001 06:00;11.734
30/05/2001 06:00;30/05/2001 06:30;11.514
30/05/2001 06:30;30/05/2001 07:00;12.014
30/05/2001 07:00;30/05/2001 07:30;12.108
30/05/2001 07:30;30/05/2001 08:00;12.982
30/05/2001 08:00;30/05/2001 08:30;14.942
30/05/2001 08:30;30/05/2001 09:00;16.38
30/05/2001 09:00;30/05/2001 09:30;18.614
30/05/2001 09:30;30/05/2001 10:00;20.806
30/05/2001 10:00;30/05/2001 10:30;18.064
30/05/2001 10:30;30/05/2001 11:00;17.242
30/05/2001 11:00;30/05/2001 11:30;18.026
30/05/2001 11:30;30/05/2001 12:00;18.488
30/05/2001 12:00;30/05/2001 12:30;18.906
30/05/2001 12:30;30/05/2001 13:00;18.766
30/05/2001 13:00;30/05/2001 13:30;17.982
30/05/2001 13:30;30/05/2001 14:00;17.392
30/05/2001 14:00;30/05/2001 14:30;16.824
30/05/2001 14:30;30/05/2001 15:00;16.598
30/05/2001 15:00;30/05/2001 15:30;16.434
30/05/2001 15:30;30/05/2001 16:00;16.196
30/05/2001 16:00;30/05/2001 16:30;16.014
30/05/2001 16:30;30/05/2001 17:00;15.716
30/05/2001 17:00;30/05/2001 17:30;15.41
30/05/2001 17:30;30/05/2001 18:00;15.2
30/05/2001 18:00;30/05/2001 18:30;14.974
30/05/2001 18:30;30/05/2001 19:00;14.754
30/05/2001 19:00;30/05/2001 19:30;14.59
30/05/2001 19:30;30/05/2001 20:00;14.41
30/05/2001 20:00;30/05/2001 20:30;14.224
30/05/2001 20:30;30/05/2001 21:00;14.028
30/05/2001 21:00;30/05/2001 21:30;13.818
30/05/2001 21:30;30/05/2001 22:00;13.634
30/05/2001 22:00;30/05/2001 22:30;13.442
30/05/2001 22:30;30/05/2001 23:00;13.26
30/05/2001 23:00;30/05/2001 23:30;13.11
30/05/2001 23:30;31/05/2001 00:00;12.952
31/05/2001 00:00;31/05/2001 00:30;12.776
31/05/2001 00:30;31/05/2001 01:00;12.638
31/05/2001 01:00;31/05/2001 01:30;12.502
31/05/2001 01:30;31/05/2001 02:00;12.39
31/05/2001 02:00;31/05/2001 02:30;12.296
31/05/2001 02:30;31/05/2001 03:00;12.202
31/05/2001 03:00;31/05/2001 03:30;12.108
31/05/2001 03:30;31/05/2001 04:00;12.076
31/05/2001 04:00;31/05/2001 04:30;12.068
31/05/2001 04:30;31/05/2001 05:00;12.096
31/05/2001 05:00;31/05/2001 05:30;12.156
31/05/2001 05:30;31/05/2001 06:00;12.402
31/05/2001 06:00;31/05/2001 06:30;12.67
31/05/2001 06:30;31/05/2001 07:00;13.04
31/05/2001 07:00;31/05/2001 07:30;13.466
31/05/2001 07:30;31/05/2001 08:00;13.728
31/05/2001 08:00;31/05/2001 08:30;14.178
31/05/2001 08:30;31/05/2001 09:00;11.496
31/05/2001 09:00;31/05/2001 09:30;14.804
31/05/2001 09:30;31/05/2001 10:00;15.624
31/05/2001 10:00;31/05/2001 10:30;16.036
31/05/2001 10:30;31/05/2001 11:00;16.31
31/05/2001 11:00;31/05/2001 11:30;17.1
31/05/2001 11:30;31/05/2001 12:00;17.732
31/05/2001 12:00;31/05/2001 12:30;18.026
31/05/2001 12:30;31/05/2001 13:00;18.66
31/05/2001 13:00;31/05/2001 13:30;19.05
31/05/2001 13:30;31/05/2001 14:00;19.416
31/05/2001 14:00;31/05/2001 14:30;19.652
31/05/2001 14:30;31/05/2001 15:00;19.532
31/05/2001 15:00;31/05/2001 15:30;19.682
31/05/2001 15:30;31/05/2001 16:00;19.656
31/05/2001 16:00;31/05/2001 16:30;18.994
31/05/2001 16:30;31/05/2001 17:00;18.364
31/05/2001 17:00;31/05/2001 17:30;17.89
31/05/2001 17:30;31/05/2001 18:00;17.498
31/05/2001 18:00;31/05/2001 18:30;17.248
31/05/2001 18:30;31/05/2001 19:00;16.954
31/05/2001 19:00;31/05/2001 19:30;16.616
31/05/2001 19:30;31/05/2001 20:00;16.388
31/05/2001 20:00;31/05/2001 20:30;16.16
31/05/2001 20:30;31/05/2001 21:00;15.81
31/05/2001 21:00;31/05/2001 21:30;15.662
31/05/2001 21:30;31/05/2001 22:00;15.39
31/05/2001 22:00;31/05/2001 22:30;14.944
31/05/2001 22:30;31/05/2001 23:00;14.612
31/05/2001 23:00;31/05/2001 23:30;14.45
31/05/2001 23:30;01/06/2001 00:00;14.256
01/06/2001 00:00;01/06/2001 00:30;14.08
01/06/2001 00:30;01/06/2001 01:00;13.828
01/06/2001 01:00;01/06/2001 01:30;13.678
01/06/2001 01:30;01/06/2001 02:00;13.588
01/06/2001 02:00;01/06/2001 02:30;13.552
01/06/2001 02:30;01/06/2001 03:00;13.272
01/06/2001 03:00;01/06/2001 03:30;13.088
01/06/2001 03:30;01/06/2001 04:00;13.124
01/06/2001 04:00;01/06/2001 04:30;13.118
01/06/2001 04:30;01/06/2001 05:00;13.108
01/06/2001 05:00;01/06/2001 05:30;13.08
01/06/2001 05:30;01/06/2001 06:00;13.282
01/06/2001 06:00;01/06/2001 06:30;13.546
01/06/2001 06:30;01/06/2001 07:00;13.874
01/06/2001 07:00;01/06/2001 07:30;14.296
01/06/2001 07:30;01/06/2001 08:00;14.8
01/06/2001 08:00;01/06/2001 08:30;15.558
01/06/2001 08:30;01/06/2001 09:00;16.288
01/06/2001 09:00;01/06/2001 09:30;16.938
01/06/2001 09:30;01/06/2001 10:00;17.602
01/06/2001 10:00;01/06/2001 10:30;18.508
01/06/2001 10:30;01/06/2001 11:00;29.602
01/06/2001 11:00;01/06/2001 11:30;28.758
01/06/2001 11:30;01/06/2001 12:00;28.786
01/06/2001 12:00;01/06/2001 12:30;30.472
01/06/2001 12:30;01/06/2001 13:00;31.174
01/06/2001 13:00;01/06/2001 13:30;29.832
01/06/2001 13:30;01/06/2001 14:00;30.158
01/06/2001 14:00;01/06/2001 14:30;30.63
01/06/2001 14:30;01/06/2001 15:00;29.418
01/06/2001 15:00;01/06/2001 15:30;26.236
01/06/2001 15:30;01/06/2001 16:00;21.174
01/06/2001 16:00;01/06/2001 16:30;19.254
01/06/2001 16:30;01/06/2001 17:00;17.66
01/06/2001 17:00;01/06/2001 17:30;16.648
01/06/2001 17:30;01/06/2001 18:00;15.23
01/06/2001 18:00;01/06/2001 18:30;14.364
01/06/2001 18:30;01/06/2001 19:00;13.198
01/06/2001 19:00;01/06/2001 19:30;12.364
01/06/2001 19:30;01/06/2001 20:00;11.998
01/06/2001 20:00;01/06/2001 20:30;12.172
01/06/2001 20:30;01/06/2001 21:00;11.83
01/06/2001 21:00;01/06/2001 21:30;10.946
01/06/2001 21:30;01/06/2001 22:00;11.542
01/06/2001 22:00;01/06/2001 22:30;12.202
01/06/2001 22:30;01/06/2001 23:00;11.99
01/06/2001 23:00;01/06/2001 23:30;12.006
01/06/2001 23:30;02/06/2001 00:00;12.024
02/06/2001 00:00;02/06/2001 00:30;11.904
02/06/2001 00:30;02/06/2001 01:00;12.022
02/06/2001 01:00;02/06/2001 01:30;12.082
02/06/2001 01:30;02/06/2001 02:00;11.826
02/06/2001 02:00;02/06/2001 02:30;11.832
02/06/2001 02:30;02/06/2001 03:00;11.91
02/06/2001 03:00;02/06/2001 03:30;11.544
02/06/2001 03:30;02/06/2001 04:00;10.674
02/06/2001 04:00;02/06/2001 04:30;10.442
02/06/2001 04:30;02/06/2001 05:00;10.214
02/06/2001 05:00;02/06/2001 05:30;9.74
02/06/2001 05:30;02/06/2001 06:00;9.596
02/06/2001 06:00;02/06/2001 06:30;9.688
02/06/2001 06:30;02/06/2001 07:00;9.84
02/06/2001 07:00;02/06/2001 07:30;9.9
02/06/2001 07:30;02/06/2001 08:00;10.184
02/06/2001 08:00;02/06/2001 08:30;10.518
02/06/2001 08:30;02/06/2001 09:00;10.65
02/06/2001 09:00;02/06/2001 09:30;10.986
02/06/2001 09:30;02/06/2001 10:00;11.216
02/06/2001 10:00;02/06/2001 10:30;11.236
02/06/2001 10:30;02/06/2001 11:00;11.326
02/06/2001 11:00;02/06/2001 11:30;10.964
02/06/2001 11:30;02/06/2001 12:00;11.084
02/06/2001 12:00;02/06/2001 12:30;11.252
02/06/2001 12:30;02/06/2001 13:00;11.314
02/06/2001 13:00;02/06/2001 13:30;11.37
02/06/2001 13:30;02/06/2001 14:00;11.814
02/06/2001 14:00;02/06/2001 14:30;11.356
02/06/2001 14:30;02/06/2001 15:00;11.368
02/06/2001 15:00;02/06/2001 15:30;11.554
02/06/2001 15:30;02/06/2001 16:00;11.766
02/06/2001 16:00;02/06/2001 16:30;11.656
02/06/2001 16:30;02/06/2001 17:00;12.004
02/06/2001 17:00;02/06/2001 17:30;11.716
02/06/2001 17:30;02/06/2001 18:00;11.732
02/06/2001 18:00;02/06/2001 18:30;11.436
02/06/2001 18:30;02/06/2001 19:00;11.134
02/06/2001 19:00;02/06/2001 19:30;11.006
02/06/2001 19:30;02/06/2001 20:00;10.92
02/06/2001 20:00;02/06/2001 20:30;10.724
02/06/2001 20:30;02/06/2001 21:00;10.574
02/06/2001 21:00;02/06/2001 21:30;10.592
02/06/2001 21:30;02/06/2001 22:00;10.758
02/06/2001 22:00;02/06/2001 22:30;10.684
02/06/2001 22:30;02/06/2001 23:00;10.59
02/06/2001 23:00;02/06/2001 23:30;10.624
02/06/2001 23:30;03/06/2001 00:00;10.58
03/06/2001 00:00;03/06/2001 00:30;10.598
03/06/2001 00:30;03/06/2001 01:00;10.636
03/06/2001 01:00;03/06/2001 01:30;10.682
03/06/2001 01:30;03/06/2001 02:00;10.73
03/06/2001 02:00;03/06/2001 02:30;10.628
03/06/2001 02:30;03/06/2001 03:00;10.456
03/06/2001 03:00;03/06/2001 03:30;10.382
03/06/2001 03:30;03/06/2001 04:00;10.472
03/06/2001 04:00;03/06/2001 04:30;10.494
03/06/2001 04:30;03/06/2001 05:00;10.312
03/06/2001 05:00;03/06/2001 05:30;9.86
03/06/2001 05:30;03/06/2001 06:00;9.474
03/06/2001 06:00;03/06/2001 06:30;9.5
03/06/2001 06:30;03/06/2001 07:00;10.226
03/06/2001 07:00;03/06/2001 07:30;10.082
03/06/2001 07:30;03/06/2001 08:00;11.462
03/06/2001 08:00;03/06/2001 08:30;12.868
03/06/2001 08:30;03/06/2001 09:00;12.33
03/06/2001 09:00;03/06/2001 09:30;12.128
03/06/2001 09:30;03/06/2001 10:00;12.42
03/06/2001 10:00;03/06/2001 10:30;13.312
03/06/2001 10:30;03/06/2001 11:00;13.348
03/06/2001 11:00;03/06/2001 11:30;15.082
03/06/2001 11:30;03/06/2001 12:00;15.54
03/06/2001 12:00;03/06/2001 12:30;14.96
03/06/2001 12:30;03/06/2001 13:00;15.228
03/06/2001 13:00;03/06/2001 13:30;17.61
03/06/2001 13:30;03/06/2001 14:00;16.004
03/06/2001 14:00;03/06/2001 14:30;17.168
03/06/2001 14:30;03/06/2001 15:00;17.57
03/06/2001 15:00;03/06/2001 15:30;15.516
03/06/2001 15:30;03/06/2001 16:00;13.296
03/06/2001 16:00;03/06/2001 16:30;12.844
03/06/2001 16:30;03/06/2001 17:00;12.95
03/06/2001 17:00;03/06/2001 17:30;13.09
03/06/2001 17:30;03/06/2001 18:00;12.806
03/06/2001 18:00;03/06/2001 18:30;12.412
03/06/2001 18:30;03/06/2001 19:00;12.5
03/06/2001 19:00;03/06/2001 19:30;12.464
